Vnum	LocalizedName
793	Elit. Ezot. Przyw.
794	Elit. Duch Ezot. Przyw.
795	Elit. Wojownik
796	Elit. Ezot. Wojownik
901	Duch Martwego Cia³a
902	Zara¿ony Pies
903	Zara¿ony Cz³owiek
904	Zara¿ony Miecznik
905	Zara¿ony W³ócznik
906	Zara¿ony £ucznik
907	Zara¿ony Przyw.
931	Z³y Duch Martwego Cia³a
932	Z³y Zara¿ony Pies
933	Z³y Zara¿ony Cz³owiek
934	Z³y Zara¿ony Miecznik
935	Z³y Zara¿ony W³ócznik
936	Z³y Zara¿ony £ucznik
937	Z³y Zara¿ony Przyw.
991	Zara¿one Jajo
992	Nosiciel Plagi
993	Olbrzymi Nosiciel Plagi
1001	Demon ¯o³nierz
1002	Demon £ucznik
1003	Demon W³ócznik
1004	Demon Szaman
1031	Pod³y Demon ¯o³nierz
1032	Pod³y Demon £ucznik
1033	Pod³y Demon W³ócznik
1034	Pod³y Demon Szaman
1035	Duch ¯alu
1036	Duch Chaosu
1037	Pod³y Demon Przyw.
1038	Mistrz Czaszk. Miecza
1039	Lataj¹ca Czaszka
1040	Nieœm. Duch
1041	Demoniczna Bestia
1061	Brutalny Demon ¯o³nierz
1062	Brutalny Demon £ucznik
1063	Brutalny Demon W³ócznik
1064	Brutalny Demon Szaman
1065	Brutalny Duch ¯alu
1066	Brutalny Duch Chaosu
1067	Brutalny Demon Przyw.
1068	Duchowy Mistrz Miecza
1069	Brutalna Lataj. Czaszka
1070	Nieœm. Duch
1071	Demoniczna Bestia
1091	Król Demonów
1092	Elit. Król Demonów
1093	Umar³y Rozpruwacz
1094	Elit. Pod³y Król Demonów
1095	Niebieska Œmieræ
1096	Áø»ç±Í¿Õ
1101	Zaczarowany Lód
1102	Lodowy Wieloryb Zab.
1103	Lodowy Robak
1104	Lodowy Lew
1105	MroŸny Lodowy Cz³owiek
1106	Yeti
1107	Lodowy Golem
1108	Lodowy Golem
1131	Podziemny Kawa³ Lodu
1132	Podziemny Lodowy Zabójca
1133	Podziemny Lodowy Robak
1134	Podziemny Lodowy Lew
1135	Podziemny Lod. Cz³owiek
1136	Podziemne Yeti
1137	Podziemny Lodowy Golem
1138	Podziemny Lodowy Golem
1151	Lodowy Diabe³
1152	Rogaty Zab. Wieloryb
1153	Lodowy Robak
1154	Seol-Gu
1155	Lodowy Cz³owiek
1156	Lodowy Gigant
1157	Lodowy Golem
1171	Wredny Zaczarowany Lód
1172	Wredny Lod. Wielor. Zab.
1173	Wredny Lodowy Robak
1174	Wredny Lodowy Lew
1175	Wredny Lodowy Cz³owiek
1176	Wredny Yeti
1177	Wredny Lodowy Golem
1191	Lodowa WiedŸma
1192	Silna Lodowa WiedŸma
1301	Drzewny ¯abi ¯o³nierz
1302	Drzewny ¯abi Przyw.
1303	Straszyd³o
1304	Zjawa ¯ó³t. Tygrysa
1305	Ropuszy Genera³
1306	Elit. Zjawa ¯ó³t. Tygr.
1307	Elit. Zjawa ¯ó³t. Tygr.
1308	Elit. Zjawa ¯ó³t. Tygr.
1309	Elit. Zjawa ¯ó³t. Tygr.
1310	Elit. Zjawa ¯ó³t. Tygr.
1331	Du¿y Drzewny ¯abi ¯o³n.
1332	Du¿y Drzewny ¯abi Przyw.
1333	Du¿e Straszyd³o
1334	Du¿a Zjawa ¯ó³t. Tygr.
1335	Z³y Ropuszy Genera³
1336	Ropuszy Genera³
1401	Niszczyciel
1402	Wojownik z Toporem
1403	Tysiêczny Wojownik
1501	Skalny Golem
1502	Kamienny Golem
1503	Olbrzymi Skalny Golem
1601	Ogr Wojownik
1602	Ogr RzeŸnik
1603	Ogr Szaleniec
1901	Dziewiêæ Ogonów
1902	Elit. Dziewiêæ Ogonów
1903	Elit. Dziewiêæ Ogonów
1904	Elit. Dziewiêæ Ogonów
1905	Elit. Dziewiêæ Ogonów
1906	Elit. Dziewiêæ Ogonów
2001	M³ody Paj¹k
2002	Truj¹cy Paj¹k
2003	Czerw. Truj¹cy Paj¹k
2004	Szpon. Paj¹k
2005	Paj¹k ¯o³nierz
2031	M³ody Truj¹cy Paj¹k
2032	Œmiert. Truj¹cy Paj¹k
2033	Z³y Czerw. Truj. Paj¹k
2034	Szpon. Truj¹cy Paj¹k
2035	Truj¹cy Paj¹k ¯o³nierz
2036	Elit. Truj. Paj¹k ¯o³n.
2037	Truj¹cy Paj¹k ¯o³nierz
2051	Pod³y M³ody Truj. Paj¹k
2052	Pod³y Œm. Truj. Paj¹k
2053	Pod³y Czerw. Truj. Paj.
2054	Pod³y Szpon. Truj. Paj¹k
2055	Pod³y Truj. Paj¹k ¯o³n.
2061	Ma³y Truj¹cy Paj¹k
2062	Œmiert. Truj¹cy Paj¹k
2063	Czerw. Œmier. Truj. Paj.
2064	Szpon. Truj¹cy Paj¹k
2065	Truj¹cy Paj¹k ¯o³nierz
2071	Best. M³ody Truj. Paj¹k
2072	Best. Œmiert. Truj. Paj.
2073	Best. Czerw. Truj. Paj.
2074	Best. Szpon. Truj. Paj.
2075	Best. Truj. Paj¹k ¯o³n.
2076	Best. Silny Truj. Paj¹k
2091	Królowa Paj¹ków
2092	Baronówna Paj¹ków
2093	Elit. Królowa Paj¹ków
2094	Król Paj¹ków
2095	Pajêcze Jajo
2101	Pustynny Lis
2102	Pustynne Lataj. Oko
2103	Król Skorpion
2104	M³ody Cz³owiek Skorpion
2105	Skorpion £ucznik
2106	Wê¿owy Miecznik
2107	Wê¿owy £ucznik
2108	Pustynny Zawadiaka
2131	Best. Cz³owiek Skorpion
2132	Skorpion £ucznik
2133	Wê¿owy Miecznik
2134	Wê¿owy £ucznik
2135	Pustynny Zawadiaka
2151	Silny Pustynny Lis
2152	Silny Derwisz
2153	Silny Król Skorpion
2154	Silny Cz³owiek Skorpion
2155	Silny Skorpion £ucznik
2156	Silny Wê¿owy Miecznik
2157	Silny Wê¿owy £ucznik
2158	Silny Pustynny Zawadiaka
2191	Olbrzymi ¯ó³w
2192	Elit. Olbrzymi ¯ó³w
2201	S³uga Walcz¹cego Tygr.
2202	Ognisty Duch
2203	Walcz¹cy Tygrys
2204	P³omieñ
2205	Ognisty Wojownik
2206	Ognisty Król
2207	Elit. Ognisty Król
2231	Silny S³uga Walcz. Tygr.
2232	Silny Ognisty Duch
2233	Silny Walcz¹cy Tygrys
2234	Silny P³omieñ
2235	Silny Ognisty Wojownik
2291	Czerwony Smok
2301	Drzewo Duchów
2302	Pniak Drzewa Duchów
2303	Driada
2304	Duch Wierzby
2305	Z³e Drzewo
2306	Olbrzymie Drzewo Duchów
2307	W³adca Drzewa Duchów
2311	Czerwone Drzewo Duchów
2312	Cz. Pniak Drzewa Duchów
2313	Czerwona Driada
2314	Czerw. Duch Wierzby
2315	Czerwone Z³e Drzewo
2401	Wojownik Setaou
2402	£owca Setaou
2403	Mistyk Setaou
2404	Lider Setaou
2411	¯o³nierz Setaou
2412	£ucznik Setaou
2413	Magistrat Setaou
2414	Komendant Setaou
2415	Komendant Setaou
2431	ÃµÀÇº´»ç
2432	ÃµÀÇ±Ãº´
2433	ÃµÀÇ¹ý»ç
2434	ÃµÀÇÀå¼ö
2451	ÁøÃµÀÇº´»ç
2452	ÁøÃµÀÇ±Ãº´
2453	ÁøÃµÀÇ¹ý»ç
2454	ÁøÃµÀÇÀå¼ö
2491	Dowódca Yonghan
2492	Genera³ Yonghan
2493	Beran-Setaou
2494	Dowódca Huashin
2495	Genera³ Huashin
2501	Piekielna Meduza
2502	Piekielny Pies
2503	Zombie
2504	Piekielny Oficer
2505	Piekielny Stró¿
2506	Dwug³owy Strzelec
2507	Piekielny Kleszcz
2508	Piekielny Wojownik
2509	Piekielny Strzelec
2510	Piekielny W³ócznik
2511	Piekielny Kap³an
2512	Piekielny Major
2513	Piekielny RzeŸnik
2514	Piekielny Genera³
2541	Z³y Piekielny Wojownik
2542	Z³y Piekielny Strzelec
2543	Z³y Piekielny W³ócznik
2544	Z³y Piekielny Kap³an
2545	Z³y Piekielny Major
2546	Z³y Piekielny RzeŸnik
2547	Z³y Piekielny Genera³
2591	Tartar
2592	Piekielny Bastard
2593	Piekielny Bastard
2594	Piekielny Bastard
2595	Ereb
2596	Mot³och Azraela
2597	Charon
2598	Azrael
2600	Wilk Zodiaku
2601	Niebieski Wilk Zodiaku
2602	Lykos Zodiaku
2603	£ucznik Zodiaku
2604	Dzik Zodiaku
2605	Czerwony Dzik Zodiaku
2606	Scrofa Zodiaku
2607	Mi-Jung Zodiaku
2608	Bera Zodiaku
2609	NiedŸwiedŸ Zodiaku
2610	NiedŸw. Grizzly Zodiaku
2611	Br¹z. NiedŸw. Zodiaku
2612	Eun-Jung Zodiaku
2613	Tigris Zodiaku
2614	Tygrys Zodiaku
2615	Tygrys Zodiaku
2616	Se-Rang Zodiaku
2617	Jin-Hee Zodiaku
2618	M³ody Paj¹k Zodiaku
2619	Truj¹cy Paj¹k Zodiaku
2620	Czerw. Tr. Paj¹k Zodiaku
2621	Szpon. Paj¹ka Zodiaku
2622	Paj¹k ¯o³nierz Zodiaku
2623	Ognisty Duch Zodiaku
2624	Walcz¹cy Tygrys Zodiaku
2625	Ogieñ Zodiaku
2626	Ognisty Wojownik Zodiaku
2627	Ognisty Król Zodiaku
2628	Elit. Ogn. Król Zodiaku
2629	Dziki ¯. Piech. Zodiaku
2630	Dziki S³uga Zodiaku
2631	Dziki £ucznik Zodiaku
2632	Dziki General Zodiaku
2633	Brutalny Kapitan Zodiaku
2634	Zaczarowany Lód Zodiaku
2635	Lod. Wiel. Zab. Zodiaku
2636	Lodowy Robak Zodiaku
2637	Lodowy Lew Zodiaku
2638	MroŸ. Lod. Cz³. Zodiaku
2639	Yeti Zodiaku
2640	Lodowy Golem Zodiaku
2641	Pustynny Lis Zodiaku
2642	Król Skorpion Zodiaku
2643	Wê¿owy Miecznik Zodiaku
2644	Wê¿owy £ucznik Zodiaku
2645	Pusty. Zawadiaka Zodiaku
2646	¯o³. Czar. Wiat. Zodiaku
2647	Maniak Cz. Wiat. Zodiaku
2648	£ucz. Cz. Wiat. Zodiaku
2649	Mahon Zodiaku
2650	Bo Zodiaku
2651	Goo-Pae Zodiaku
2652	Chuong Zodiaku
2653	Best. Cz³. Skor. Zodiaku
2654	Skorpion £ucznik Zodiaku
2655	Derwisz Zodiaku
2656	D. ¯abi ¯o³nierz Zodiaku
2657	D. ¯abi Przyw. Zodiaku
2658	Straszyd³o Zodiaku
2659	Niszczyciel Zodiaku
2660	Wojow. z Toporem Zodiaku
2661	Tysiêczny Wojow. Zodiaku
2662	Ezot. Fanatyk Zodiaku
2663	Arahan Zodiaku
2664	Ezot. Wojownik Zodiaku
2665	W. Ezot. Arahan Zodiaku
2666	Mroczny Kat Zodiaku
2667	Ezot. Drêczyciel Zodiaku
2668	Przyzywacz Zodiaku
2669	Elit. Ork Zodiaku
2670	Elit. Ork Zwiad. Zodiaku
2671	Elit. Ork Wojow. Zodiaku
2672	Elit. Ork Czar. Zodiaku
2673	Elit. Ork Gen. Zodiaku
2674	Czarny Ork Zodiaku
2675	Olbrz. Czar. Ork Zodiaku
2676	Czer. Amazonka Zodiaku
2677	Czerwony Asasyn Zodiaku
2678	Czerwony Mag Zodiaku
2679	Czerwony Kat Zodiaku
2680	Krab Wojow. Zodiaku
2681	Kleszczo-£ucznik Zodiaku
2682	¯o³nierz Shrimp Zodiaku
2683	Diab. Pustelnik Zodiaku
2684	Krab Pancerny Zodiaku
2685	Gigant. Zgryzacz Zodiaku
2686	Gigant Oprawca Zodiaku
2687	Mag Zodiaku
2688	Dwigant Zodiaku
2689	Ogr Kat Zodiaku
2690	Ogr £ucznik Zodiaku
2691	Ogr Bojowy Zodiaku
2692	Ogr Mag Zodiaku
2700	Vargulf
2701	¯o³nierz Vargulf
2702	Genera³ Vargulf
2703	Kerberos
2704	W¹¿ Kerberos
2705	Smok Kerberos
2706	Kentauros
2707	Wojownik Kentauros
2708	Genera³ Kentauros
2709	Moloch
2710	Wojownik Moloch
2711	Genera³ Moloch
2712	Skrzyd³a Œmierci
2713	Fatalne Skrzyd³a Œmierci
2714	Zgni³e Skrzyd³a Œmierci
2715	Zephyr
2716	Wojownik Zephyr
2717	Genera³owa Zephyr
2718	Uruk
2719	Wojownik Uruk
2720	Genera³ Uruk
2721	Fantilla
2722	Wojownik Fantilla
2723	Genera³ Fantilla
2724	Spartaner
2725	¯o³nierz Spartaner
2726	Genera³ Spartaner
2727	Koœciany Gladiator
2728	¯o³nierz Gladiator Koœci
2729	Genera³ Gladiator Koœci
2730	Skarabeusz Sagittarius
2731	Skarabeusz Gigantus
2732	Skarabeusz Virgo
2733	¯elazny Strzelec
2734	¯elazny Wojownik
2735	¯elazny Genera³
2736	Zbieg
2737	Damage_Trap
2750	Oficer Zi
2751	Stra¿nik Zi
2752	Genera³ Zi
2760	Oficer Chou
2761	Stra¿nik Chou
2762	Genera³ Chou
2770	Oficer Yin
2771	Stra¿nik Yin
2772	Genera³ Yin
2780	Oficer Mao
2781	Stra¿niczka Mao
2782	Genera³ Mao
2790	Oficer Chen
2791	Stra¿nik Chen
2792	Genera³ Chen
2800	Oficer Si
2801	Stra¿niczka Si
2802	Genera³ Si
2810	Oficer Wu
2811	Stra¿nik Wu
2812	Genera³ Wu
2820	Oficer Wei
2821	Stra¿nik Wei
2822	Genera³ Wei
2830	Oficer Shen
2831	Stra¿nik Shen
2832	Genera³ Shen
2840	Oficer Yu
2841	Stra¿nik Yu
2842	Genera³ Yu
2850	Oficer Xu
2851	Stra¿nik Xu
2852	Genera³ Xu
2860	Oficer Rekin
2861	Stra¿nik Rekin
2862	Genera³ Rekin
2900	Metin Szczura
2901	Metin Bawo³a
2902	Metin Tygrysa
2903	Metin Smoka
2904	Metin Wê¿a
2905	Metin Konia
2906	Metin Kozy
2907	Metin Ma³py
2908	Metin Psa
3001	Gnoll Wojownik
3002	Gnoll £ucznik
3003	Gnoll Obroñca
3004	Gnoll Mag
3005	Gnoll Genera³
3090	Gnoll Lord
3091	G³ówny Gnoll Stra¿nik
3101	Jednooki Zabijaka
3102	Cyklop ¯o³nierz
3103	Cyklop Mag
3104	Cyklop Kat
3105	Genera³ Outis
3190	Arges
3191	Polifem
3201	Mantykora Wojownik
3202	Mantykora ¯o³nierz
3203	Mantykora Mag
3204	Mantykora Kat
3205	Genera³ Kor
3290	Rakszas
3291	Martyaxwar
3301	Lemur Wojownik
3302	Lemur ¯o³nierz
3303	Lemur Mag
3304	Lemur Kat
3305	Lemur Genera³
3390	Lemur Hrabia
3391	Stra¿ Przyboczna Lemur
3401	Trytoñska Murena
3402	¯o³nierz Shark
3403	Trytoñski Mag
3404	Trytoñski £owca
3405	Trytoñski Rozpruwacz
3490	Genera³ Kappa
3491	Tryton
3501	Czerwona Amazonka
3502	Czerwony Asasyn
3503	Czerwony Mag
3504	Czerwony Kat
3505	Czarny Genera³
3551	Brutalna Czerw. Amazonka
3552	Brutalny Czerw. Asasyn
3553	Brutalny Czerw. Mag
3554	Brutalny Czerw. Kat
3555	Bia³y Genera³
3590	Trupia Twarz
3591	Czerwony Wódz
3595	Brutalna Trupia Twarz
3596	Brutalny Czerwony Wódz
3601	Krab Wojownik
3602	Kleszczo-£ucznik
3603	¯o³nierz Shrimp
3604	Diabelski Pustelnik
3605	Krab Pancerny
3690	Genera³ Lobster
3691	Król Krabbs
3701	Gigantyczny Zgryzacz
3702	Gigant Oprawca
3703	Gigant Mag
3704	Dwigant
3705	Kapitan Haak
3790	Gargulec
3791	Król Wobba
3801	Katogr
3802	Ogr £ucznik
3803	Ogr Bojowy
3804	Ogr Mag
3805	Genera³ Ogg
3890	Kapitan Shrack
3891	Ogr Maximus
3901	Wierzbolud
3902	Eoten
3903	Skouman
3904	Kapitan Haak
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	Genera³ Albus
3910	Szkieletor
3911	Aku-Boku
3912	Arboretum
3913	Sycomor
3949	Portal: nowy kontynent
3950	Kappa
3951	Kappa Laguny
3952	Kappa G³êbiny
3953	Kappa Przywódca
3954	Murena ¯o³nierz
3955	Murena Wojownik G³êbin
3956	Królowa Syren
3957	Wyl¹g Hydry
3958	Wyl¹g Hydry
3959	Wyl¹g Hydry
3960	Hydra
3961	Hydra
3962	Hydra
3963	Hydra
3964	Hydra
3965	Skarb Hydry
3970	
3971	Kryszta³ P³n. Wiatru
3972	G³êbie_P³n.W. 415 136
3973	G³êbie_P³n.W. 94 139
3980	¯ywio³ak Ognia
3981	¯ywio³ak Lodu
3982	¯ywio³ak B³yskawicy
3983	¯ywio³ak Wiatru
3984	¯ywio³ak Ziemi
3985	¯ywio³ak Mroku
3986	Duch ¯aru
3987	Duch Mrozu
3988	Duch Elektro
3989	Duch Powietrza
3990	Duch Kamienia
3991	Duch Pó³mroku
3992	W³adca P³omieni
3993	W³adca Lodowca
3994	W³adca Grzmotu
3995	W³adca Wichury
3996	W³adca Ziemi
3997	W³adca Nocy
3998	Królestwo ¯ywio³ów
3999	Wyjœcie
4000	Metin Ognia
4001	Metin Lodu
4002	Metin B³yskawicy
4003	Metin Wiatru
4004	Metin Ziemi
4005	Metin Nocy
4006	Stró¿ ¯ywio³ów
4019	Wejœcie Piekielnej Wie¿y
4020	Piek. Wie¿a Sunga Mahi
4021	Pieczêæ Piekielnej Wie¿y
4022	Portal Œwi¹tyni Wê¿y
4023	Zmiana poziomu
4024	G³owa Wê¿a
4025	G³owa Wê¿a
4026	G³owa Wê¿a
4027	G³owa Wê¿a
4030	Bia³e Jajo Smoka
4101	Stra¿nik Apokalipsy Zi
4102	Stra¿nik Apokalipsy Chou
4103	Stra¿nik Apokalipsy Yin
4104	Stra¿nik Apokalipsy Mao
4105	Stra¿nik Apokalipsy Chen
4106	Stra¿nik Apokalipsy Si
4107	Stra¿nik Apokalipsy Wu
4108	Stra¿nik Apokalipsy Wei
4109	Stra¿nik Apokalipsy Shen
4110	Stra¿nik Apokalipsy Yu
4111	Stra¿nik Apokalipsy Xu
4112	Stra¿nik Apokalipsy Hai
4121	Stra¿nik Apokalipsy Zi
4122	Stra¿nik Apokalipsy Chou
4123	Stra¿nik Apokalipsy Yin
4124	Stra¿nik Apokalipsy Mao
4125	Stra¿nik Apokalipsy Chen
4126	Stra¿nik Apokalipsy Si
4127	Stra¿nik Apokalipsy Wu
4128	Stra¿nik Apokalipsy Wei
4129	Stra¿nik Apokalipsy Shen
4130	Stra¿nik Apokalipsy Yu
4131	Stra¿nik Apokalipsy Xu
4132	Stra¿nik Apokalipsy Hai
4141	Metin Zag³ady
4142	Metin S¹du Ostatecznego
4143	Metin Potêpienia
4144	Metin Apokalipsy
4145	Katogr Apokalipsy
4146	Tajny Katogr Apokalipsy
4147	Kappa Apokalipsy
4148	Kappa G³êbiny Apokalipsy
4149	Chuong Apokalipsy
4150	Tajny Chuong Apokalipsy
4151	Mag Apokalipsy
4152	Tajny Mag Apokalipsy
4200	SZC: Wojownik Setaou
4201	SZC: £owca Setaou
4202	SZC: Mistyk Setaou
4203	SZC: ¯o³nierz Setaou
4204	SZC: £ucznik Setaou
4205	SZC: Magistrat Setaou
4206	SZC: Komendant Setaou
4207	SZC: Kapitan Yonghan
4208	SZC: Kapitan Yonghan
4209	SZC: Genera³ Yonghan
4210	SZC: Genera³ Yonghan
4220	SZC: Ognisty Duch ¯aru
4221	SZC: Ognisty Tygrys ¯aru
4222	SZC: P³omieñ ¯aru
4223	SZC: Og. Wojownik ¯aru
4224	SZC: Ognisty Król ¯aru
4225	SZC: Ognisty Troll ¯aru
4226	SZC: Ognista Broda ¯aru
4227	SZC: Og. Genera³ ¯aru
4228	SZC: Ognisty Ksi¹¿ê ¯aru
4229	SZC: Ignator
4240	SZC: Kryszta³ Mrozu
4241	SZC: MroŸny Robak
4242	SZC: MroŸny Cz³owiek
4243	SZC: MroŸny Yeti
4244	SZC: MroŸny Golem
4245	SZC: MroŸny Troll
4246	SZC: MroŸna Broda
4247	SZC: MroŸny Genera³
4248	SZC: MroŸny Ksi¹¿ê
4249	SZC: Magmowy Yeti
4260	SZC: Wojownik En-Tai
4261	SZC: Bojownik En-Tai
4262	SZC: Druid En-Tai
4263	SZC: Uzdrowiciel En-Tai
4264	SZC: Niszczyciel En-Tai
4265	SZC: W³adca En-Tai
4266	SZC: Uzdrowiciel Ochao
4267	SZC: Wojownik En-Tai
4268	SZC: Bojownik En-Tai
4269	SZC: Druid En-Tai
4270	SZC: Uzdrowiciel En-Tai
4271	SZC: Niszczyciel En-Tai
4272	SZC: Bagjanamu
4273	SZC: ¯o³nierz Ochao
4274	SZC: Mag Ochao
4275	SZC: Kat Ochao
4276	SZC: Genera³ Ochao
4280	PB: Wojownik Setaou
4281	PB: £owca Setaou
4282	PB: Mistyk Setaou
4283	PB: ¯o³nierz Setaou
4284	PB: £ucznik Setaou
4285	PB: Magistrat Setaou
4286	PB: Komendant Setaou
4287	PB: Kapitan Yonghan
4288	PB: Kapitan Yonghan
4289	PB: Genera³ Yonghan
4290	PB: Genera³ Yonghan
4300	PB: Ognisty Duch ¯aru
4301	PB: Ognisty Tygrys ¯aru
4302	PB: P³omieñ ¯aru
4303	PB: Og. Wojownik ¯aru
4304	PB: Ognisty Król ¯aru
4305	PB: Ognisty Troll ¯aru
4306	PB: Ognista Broda ¯aru
4307	PB: Og. Genera³ ¯aru
4308	PB: Ognisty Ksi¹¿ê ¯aru
4309	PB: Ignator
4320	PB: Kryszta³ Mrozu
4321	PB: MroŸny Robak
4322	PB: MroŸny Cz³owiek
4323	PB: MroŸny Yeti
4324	PB: MroŸny Golem
4325	PB: MroŸny Troll
4326	PB: MroŸna Broda
4327	PB: MroŸny Genera³
4328	PB: MroŸny Ksi¹¿ê
4329	PB: Magmowy Yeti
4340	PB: Wojownik En-Tai
4341	PB: Bojownik En-Tai
4342	PB: Druid En-Tai
4343	PB: Uzdrowiciel En-Tai
4344	PB: Niszczyciel En-Tai
4345	PB: W³adca En-Tai
4346	PB: Uzdrowiciel Ochao
4347	PB: Wojownik En-Tai
4348	PB: Bojownik En-Tai
4349	PB: Druid En-Tai
4350	PB: Uzdrowiciel En-Tai
4351	PB: Niszczyciel En-Tai
4352	PB: Bagjanamu
4353	PB: ¯o³nierz Ochao
4354	PB: Mag Ochao
4355	PB: Kat Ochao
4356	PB: Genera³ Ochao
4400	SZC: Beran-Setaou
4401	SZC: Razador
4402	SZC: Nemere
4403	SZC: Jotun Thrym
4410	PB: Beran-Setaou
4411	PB: Razador
4412	PB: Nemere
4413	PB: Jotun Thrym
4420	BŒ: Wojownik En-Tai
4421	BŒ: Bojownik En-Tai
4422	BŒ: Druid En-Tai
4423	BŒ: Uzdrowiciel En-Tai
4424	BŒ: Niszczyciel En-Tai
4429	BŒ: Bagjanamu
4430	BŒ: Gnoll £ucznik
4431	BŒ: Cyklop ¯o³nierz
4432	BŒ: Cyklop Mag
4433	BŒ: Cyklop Kat
4434	BŒ: Genera³ Outis
4439	BŒ: Polifem
4440	BŒ: Piekielny Strzelec
