Vnum	LocalizedName
2152	Strong Dervish
2153	Strong Scorpion King
2154	Strong Scorpion Man
2155	Strong Scorpion Archer
2156	Strong Snake Swordman
2157	Strong Snake Archer
2158	Strong Desert Outlaw
2191	Giant Tortoise
2192	Dark Giant Tortoise
2201	Fighting Tiger Minion
2202	Flame Ghost
2203	Fighting Tiger
2204	Flame
2205	Flame Warrior
2206	Flame King
2207	Dark Flame King
2231	Strong Fight Tiger Slave
2232	Strong Flame Ghost
2233	Strong Fighting Tiger
2234	Strong Flame Ghost
2235	Strong Flame Warrior
2291	Red Dragon
2301	Ghost Tree
2302	Ghost Stump
2303	Dryad
2304	Ghost Willow
2305	Evil Tree
2306	Giant Ghost Tree
2307	Ghost Tree Lord
2311	Red Ghost Tree
2312	Red Ghost Stump
2313	Red Dryad
2314	Red Ghost Willow
2315	Red Evil Tree
2401	Setaou Fighter
2402	Setaou Hunter
2403	Setaou Mystic
2404	Setaou Leader
2411	Setaou Soldier
2412	Setaou Archer
2413	Setaou Magistrate
2414	Setaou Commander
2415	Setaou Commander
2431	ÃµÀÇº´»ç
2432	ÃµÀÇ±Ãº´
2433	ÃµÀÇ¹ý»ç
2434	ÃµÀÇÀå¼ö
2451	ÁøÃµÀÇº´»ç
2452	ÁøÃµÀÇ±Ãº´
2453	ÁøÃµÀÇ¹ý»ç
2454	ÁøÃµÀÇÀå¼ö
2491	Captain Yonghan
2492	General Yonghan
2493	Beran-Setaou
2494	Captain Huashin
2495	General Huashin
2501	Jellyfish of Hell
2502	Hell Hound
2503	Zombie
2504	Hell Officer
2505	Hell Guard
2506	Double-head Hell Archer
2507	Infernal Claw
2508	Hell Warrior
2509	Hell Archer
2510	Hell Spearman
2511	Hell Priest
2512	Hell Major
2513	Hell Slaughterer
2514	Hell General
2541	Evil Hell Warrior
2542	Evil Hell Archer
2543	Evil Hell Spearman
2544	Evil Hell Priest
2545	Evil Hell Major
2546	Evil Hell Slaughterer
2547	Evil Hell General
2591	Tartaros
2592	Hell Bastard
2593	Hell Bastard
2594	Hell Bastard
2595	Erebos
2596	Azrael's Spawn
2597	Charon
2598	Azrael
2600	Zodiac Wolf
2601	Zodiac Blue Wolf
2602	Zodiac Lykos
2603	Zodiac Archer
2604	Zodiac Wild Boar
2605	Red Zodiac Wild Boar
2606	Zodiac Scrofa
2607	Zodiac Mi-Jung
2608	Zodiac Bera
2609	Zodiac Bear
2610	Zodiac Grizzly Bear
2611	Zodiac Brown Bear
2612	Zodiac Eun-Jung
2613	Zodiac Tigris
2614	Zodiac Tiger
2615	White Zodiac Tiger
2616	Zodiac Se-Rang
2617	Zodiac Jin-Hee
2618	Zodiac Baby Spider
2619	Zodiac Poison Spider
2620	Red Zodiac Poison Spider
2621	Zodiac Claw Spider
2622	Zodiac Soldier Spider
2623	Zodiac Flame Ghost
2624	Zodiac Fighting Tiger
2625	Zodiac Flame
2626	Zodiac Flame Warrior
2627	Zodiac Flame King
2628	Dark Zodiac Flame King
2629	Savage Zodiac Infantry
2630	Savage Zodiac Minion
2631	Savage Zodiac Archer
2632	Savage Zodiac General
2633	Bestial Zodiac Captain
2634	Enchanted Zodiac Ice
2635	Zodiac Ice Killer Whale
2636	Zodiac Ice Bug
2637	Zodiac Ice Lion
2638	Frosty Zodiac Ice Man
2639	Zodiac Yeti
2640	Zodiac Ice Golem
2641	Zodiac Desert Fox
2642	Zodiac King Scorpion
2643	Zodiac Snake Swordman
2644	Zodiac Snake Archer
2645	Zodiac Desert Outlaw
2646	Zodiac Black Wind Sold.
2647	Zodiac Black Wind Maniac
2648	Zodiac Black Wind Archer
2649	Zodiac Mahon
2650	Zodiac Bo
2651	Zodiac Goo-Pae
2652	Zodiac Chuong
2653	Bestial Zodiac Scorp-Man
2654	Zodiac Scorpion Archer
2655	Zodiac Dervish
2656	Zodiac Tree Frog Soldier
2657	Zodiac Tree Frog Leader
2658	Zodiac Bogeyman
2659	Zodiac Destroyer
2660	Zodiac Axe Fighter
2661	Zodiac Thousand Fighter
2662	Dark Zodiac Fanatic
2663	Zodiac Arahan
2664	Esoteric Zodiac Arahan
2665	Chief Eso. Zodiac Arahan
2666	Dark Zodiac Executioner
2667	Dark Zodiac Tormentor
2668	Zodiac Summoner
2669	Elite Zodiac Orc
2670	Elite Zodiac Orc Scout
2671	Elite Zodiac Orc Fighter
2672	El. Zodiac Orc Sorcerer
2673	Elite Zodiac Orc General
2674	Black Zodiac Orc
2675	Black Zodiac Orc Giant
2676	Zodiac RT Amazon
2677	Zodiac RT Assassin
2678	Zodiac RT Magician
2679	Zodiac RT Executioner
2680	Zodiac Crab Warrior
2681	Zodiac Scorpion Marksman
2682	Zodiac Shrimp Soldier
2683	Zodiac Diabolical Hermit
2684	Zodiac Armoured Crab
2685	Gigantic Zodiac Biter
2686	Gig. Zodiac Slaughterer
2687	Zodiac Magus
2688	Zodiac Twiant
2689	Zodiac Ogre Executioner
2690	Zodiac Ogre Archer
2691	Zodiac Brawl Ogre
2692	Zodiac Ogre Magus
2700	Vargulf
2701	Vargulf Soldier
2702	Vargulf General
2703	Cerberus
2704	Snake Cerberus
2705	Dragon Cerberus
2706	Centaur
2707	Centaur Warrior
2708	Centaur General
2709	Moloch
2710	Moloch Warrior
2711	Moloch General
2712	Deathwing
2713	Diseased Deathwing
2714	Putrid Deathwing
2715	Zephyr
2716	Zephyr Warrior
2717	Zephyr General
2718	Uruk
2719	Uruk Warrior
2720	Uruk General
2721	Carniphant
2722	Carniphant Warrior
2723	Carniphant General
2724	Spartan
2725	Spartan Soldier
2726	Spartan General
2727	Bone Gladiator
2728	Bone Gladiator Soldier
2729	Bone Gladiator General
2730	Scarabaeus Sagittarius
2731	Scarabaeus Gigantus
2732	Scarabaeus Virgo
2733	Iron Archer
2734	Iron Warrior
2735	Iron General
2736	Refugee
2737	Damage_Trap
2750	Zi Officer
2751	Zi Guardian
2752	Zi General
2760	Chou Officer
2761	Chou Guardian
2762	Chou General
2770	Yin Officer
2771	Yin Guardian
2772	Yin General
2780	Mao Officer
2781	Mao Guardian
2782	Mao General
2790	Chen Officer
2791	Chen Guardian
2792	Chen General
2800	Si Officer
2801	Si Guardian
2802	Si General
2810	Wu Officer
2811	Wu Guardian
2812	Wu General
2820	Wei Officer
2821	Wei Guardian
2822	Wei General
2830	Shen Officer
2831	Shen Guardian
2832	Shen General
2840	You Officer
2841	You Guardian
2842	You General
2850	Xu Officer
2851	Xu Guardian
2852	Xu General
2860	Hai Officer
2861	Hai Guardian
2862	Hai General
2900	Metin of the Rat
2901	Metin of the Ox
2902	Metin of the Tiger
2903	Metin of the Dragon
2904	Metin of the Snake
2905	Metin of the Horse
2906	Metin of the Goat
2907	Metin of the Monkey
2908	Metin of the Dog
3001	Gnoll Warrior
3002	Gnoll Archer
3003	Gnoll Defender
3004	Gnoll Magician
3005	Gnoll General
3090	Gnoll Lord
3091	Supreme Gnoll Guard
3101	One-eyed Slugger
3102	Cyclops Soldier
3103	Cyclops Magician
3104	Cyclops Executioner
3105	General Outis
3190	Arges
3191	Polyphemos
3201	Manticore Warrior
3202	Manticore Soldier
3203	Manticore Magus
3204	Manticore Executioner
3205	General Cor
3290	Rakshasa
3291	Martyaxwar
3301	Lemures Warrior
3302	Lemures Soldier
3303	Lemures Magician
3304	Lemures Executioner
3305	Lemures General
3390	Lemures Prince
3391	Lemures Bodyguard
3401	Tritonic Moray
3402	Shark Soldier
3403	Tritonic Magician
3404	Tritonic Hunter
3405	Tritonic Slasher
3490	General Kappa
3491	Triton
3501	Red Thief Amazon
3502	Red Thief Assassin
3503	Red Thief Magician
3504	Red Thief Executioner
3505	Black General
3551	Brutal Red Thief Amazon
3552	Brut. Red Thief Assassin
3553	Brut. Red Thief Magician
3554	Brut.RedThiefExecutioner
3555	White General
3590	Bone Face
3591	Red Chief
3595	Brutal Bone Face
3596	Brutal Red Chief
3601	Crab Warrior
3602	Scorpion Marksman
3603	Shrimp Soldier
3604	Diabolical Hermit
3605	Armoured Crab
3690	General Lobster
3691	King Crab
3701	Gigantic Biter
3702	Gigantic Slaughterer
3703	Gigantic Magus
3704	Twiant
3705	Captain Hooks
3790	Gargoyle
3791	King Wubba
3801	Hangork
3802	Archie Ogre
3803	Brawl Ogre
3804	Ogre Magus
3805	General Ogg
3890	Captain Shruk
3891	The Great Ogre
3901	Willowman
3902	Eoten
3903	Skouman
3904	Captain Hooks
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	General Albus
3910	Skeletos
3911	Aku-Boku
3912	Arboretum
3913	Sycomore
3949	Portal: New Continent
3950	Kappa
3951	Lagoon Kappa
3952	Deep Sea Kappa
3953	Kappa Leader
3954	Moray Soldier
3955	Deep Sea Moray Soldier
3956	Siren Queen
3957	Hydra's Spawn
3958	Hydra's Spawn
3959	Hydra's Spawn
3960	Hydra
3961	Hydra
3962	Hydra
3963	Hydra
3964	Hydra
3965	Hydra's Treasure
3970	
3971	Northwind Crystal
3972	NorthwindDeeps 415 136
3973	NorthwindDeeps 94 139
3980	Fire Elemental
3981	Ice Elemental
3982	Lightning Elemental
3983	Wind Elemental
3984	Earth Elemental
3985	Darkness Elemental
3986	Flame Spirit
3987	Frost Spirit
3988	Electric Spirit
3989	Air Spirit
3990	Stone Spirit
3991	Shadow Spirit
3992	Scorch Lord
3993	Glacier Lord
3994	Thunder Lord
3995	Storm Lord
3996	Terra Lord
3997	Night Lord
3998	Elemental Realm
3999	Exit
4000	Metin of Fire
4001	Metin of Ice
4002	Metin of Lightning
4003	Metin of the Wind
4004	Metin of Earth
4005	Metin of Night
4006	Elemental Guardian
4019	Tower Entrance Hall
4020	Sung Mahi Tower
4021	Tower Seal
4022	Serpent Temple Portal
4023	Change Level
4024	Serpent Head
4025	Serpent Head
4026	Serpent Head
4027	Serpent Head
4030	White Dragon Egg
4101	Doomsday Zi Guardian
4102	Doomsday Chou Guardian
4103	Doomsday Yin Guardian
4104	Doomsday Mao Guardian
4105	Doomsday Chen Guardian
4106	Doomsday Si Guardian
4107	Doomsday Wu Guardian
4108	Doomsday Wei Guardian
4109	Doomsday Shen Guardian
4110	Doomsday You Guardian
4111	Doomsday Xu Guardian
4112	Doomsday Hai Guardian
4121	Doomsday Zi Guardian
4122	Doomsday Chou Guardian
4123	Doomsday Yin Guardian
4124	Doomsday Mao Guardian
4125	Doomsday Chen Guardian
4126	Doomsday Si Guardian
4127	Doomsday Wu Guardian
4128	Doomsday Wei Guardian
4129	Doomsday Shen Guardian
4130	Doomsday You Guardian
4131	Doomsday Xu Guardian
4132	Doomsday Hai Guardian
4141	Metin of Armageddon
4142	Metin of Doomsday
4143	Metin of the Cataclysm
4144	Metin of the Apocalypse
4145	Doomsday Henkog
4146	Arcane Doomsday Henkog
4147	Doomsday Kappa
4148	Doomsday Deep Sea Kappa
4149	Doomsday Chuong
4150	Arcane Doomsday Chuong
4151	Doomsday Warlock
4152	Arcane Doomsday Warlock
4200	TR: Setaou Fighter
4201	TR: Setaou Hunter
4202	TR: Setaou Mystic
4203	TR: Setaou Soldier
4204	TR: Setaou Archer
4205	TR: Setaou Magistrate
4206	TR: Setaou Commander
4207	TR: Captain Yonghan
4208	TR: Captain Yonghan
4209	TR: General Yonghan
4210	TR: General Yonghan
4220	TR: Ember Flame Ghost
4221	TR: Ember Flame Tiger
4222	TR: Ember Flame
4223	TR: Ember Flame Warrior
4224	TR: Ember Flame King
4225	TR: Ember Flame Troll
4226	TR: Ember Flame Beard
4227	TR: Ember Flame General
4228	TR: Ember Flame Chief.
4229	TR: Ignitor
4240	TR: Frost Crystal
4241	TR: Frost Bug
4242	TR: Frost Man
4243	TR: Frost Yeti
4244	TR: Frost Golem
4245	TR: Frost Troll
4246	TR: Frost Beard
4247	TR: Frost General
4248	TR: Frost Lord
4249	TR: Magma Yeti
4260	TR: En-Tai Warrior
4261	TR: En-Tai Soldier
4262	TR: En-Tai Druid
4263	TR: En-Tai Healer
4264	TR: En-Tai Destroyer
4265	TR: En-Tai Sovereign
4266	TR: Ochao Healer
4267	TR: En-Tai Warrior
4268	TR: En-Tai Soldier
4269	TR: En-Tai Druid
4270	TR: En-Tai Healer
4271	TR: En-Tai Destroyer
4272	TR: Bagjanamu
4273	TR: Ochao Soldier
4274	TR: Ochao Magician
4275	TR: Ochao Executioner
4276	TR: Ochao General
4280	RX: Setaou Fighter
4281	RX: Setaou Hunter
4282	RX: Setaou Mystic
4283	RX: Setaou Soldier
4284	RX: Setaou Archer
4285	RX: Setaou Magistrate
4286	RX: Setaou Commander
4287	RX: Captain Yonghan
4288	RX: Captain Yonghan
4289	RX: General Yonghan
4290	RX: General Yonghan
4300	RX: Ember Flame Ghost
4301	RX: Ember Flame Tiger
4302	RX: Ember Flame
4303	RX: Ember Flame Warrior
4304	RX: Ember Flame King
4305	RX: Ember Flame Troll
4306	RX: Ember Flame Beard
4307	RX: Ember Flame General
4308	RX: Ember Flame Chief.
4309	RX: Ignitor
4320	RX: Frost Crystal
4321	RX: Frost Bug
4322	RX: Frost Man
4323	RX: Frost Yeti
4324	RX: Frost Golem
4325	RX: Frost Troll
4326	RX: Frost Beard
4327	RX: Frost General
4328	RX: Frost Lord
4329	RX: Magma Yeti
4340	RX: En-Tai Warrior
4341	RX: En-Tai Soldier
4342	RX: En-Tai Druid
4343	RX: En-Tai Healer
4344	RX: En-Tai Destroyer
4345	RX: En-Tai Sovereign
4346	RX: Ochao Healer
4347	RX: En-Tai Warrior
4348	RX: En-Tai Soldier
4349	RX: En-Tai Druid
4350	RX: En-Tai Healer
4351	RX: En-Tai Destroyer
4352	RX: Bagjanamu
4353	RX: Ochao Soldier
4354	RX: Ochao Magician
4355	RX: Ochao Executioner
4356	RX: Ochao General
4400	TR: Beran-Setaou
4401	TR: Razador
4402	TR: Nemere
4403	TR: Jotun Thrym
4410	RX: Beran-Setaou
4411	RX: Razador
4412	RX: Nemere
4413	RX: Jotun Thrym
4420	W: En-Tai Warrior
4421	W: En-Tai Soldier
4422	W: En-Tai Druid
4423	W: En-Tai Healer
4424	W: En-Tai Destroyer
4429	W: Bagjanamu
4430	W: Gnoll Archer
4431	W: Cyclops Soldier
4432	W: Cyclops Magician
4433	W: Cyclops Executioner
4434	W: General Outis
4439	W: Polyphemos
4440	W: Hell Archer
4441	W: Hell Spearman
4442	W: Hell Priest
4443	W: Hell Major
4444	W: Hell General
4449	W: Azrael
4450	W: Big Tree Frog Soldier
4451	W: Tree Frog Leader
4452	W: Leflet Bogeyman
4453	W: E. Yellow Tiger Ghost
4454	W: Bullfrog General
4459	W: Yellow Tiger Ghost
4460	W: Ember Flame Ghost
4461	W: Ember Flame Tiger
4462	W: Ember Flame
4463	W: Ember Flame Warrior
4464	W: Magma Crystal
4469	W: Dragon Watcher Idall
4470	W: Hangork
4471	W: Archie Ogre
4472	W: Brawl Ogre
4473	W: Ogre Magus
4474	W: General Ogg
4479	W: The Great Ogre
5001	Pirate Tanaka
5002	Hae-Tae
5003	Monkey
5004	Pirate Tanaka
5101	Weak Ape Soldier
5102	Weak Ape Thrower
5103	Weak Ape Fighter
5104	Weak Ape General
5111	Apesoldier
5112	Apethrower
5113	Apefighter
5114	Apegeneral
5115	Stone Ape
5116	Ape Leader
5121	Strong Ape Soldier
5122	Strong Ape Thrower
5123	Strong Ape Fighter
5124	Strong Ape General
5125	Strong Stone Ape
5126	Strong Gold Ape
5127	Strong Leader Ape
5131	Clever small Apesoldier
5132	Clever small Apethrower
5133	Clever small Apefighter
5134	Clever small Apegeneral
5141	Clever Apesoldier
5142	Clever Apethrower
5143	Clever Apefighter
5144	Clever Apegeneral
5145	Clever Stoneape
5146	Clever Apeleader
5151	Evil strong Apesoldier
5152	Evil strong Apethrower
5153	Evil strong Apefighter
5154	Evil strong Apegeneral
5155	Evil strong Stoneape
5156	Evil strong Goldape
5157	Evil strong Apeleader
5161	Rock Ape
5162	Walking Ape
5163	Ape Lord
5201	Wild Dog
5202	Wild Boar
5203	Red Wild Boar
5204	Bear
5205	Brown Bear
5206	Black Bear
5207	Hungry Brown Bear
5208	Tiger
5209	White Tiger
6001	Ember Flame Ghost
6002	Ember Flame Tiger
6003	Ember Flame
6004	Ember Flame Warrior
6005	Ember Flame King
6006	Ember Flame Troll
6007	Ember Flame Beard
6008	Ember Flame General
6009	Ember Flame Chieftain
6051	Ignitor
6091	Razador
6101	Frost Crystal
6102	Frost Bug
6103	Frost Man
6104	Frost Yeti
6105	Frost Golem
6106	Frost Troll
6107	Frost Beard
6108	Frost General
6109	Frost Lord
6110	Magma Yeti
6111	Magma Golem
6112	Magma Bug
6113	Magma Man
6114	Magma Crystal
6115	Magma Wyvern
6116	Dragon Watcher Idall
6117	Idall's Minion
6118	Dragon Statue
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Dragon Queen Meley
6201	Magma Yeti
6202	Magma Golem
6203	Magma Bug
6204	Magma Man
6205	Magma Crystal
6206	Magma Wyvern
6207	Dragon Watcher Idall
6209	Dragon Statue
6301	Ochao Warrior
6302	Ochao Soldier
6303	Ochao Magician
6304	Ochao Executioner
6305	Ochao General
6306	Strong Ochao Warrior
6307	Strong Ochao Soldier
6308	Strong Ochao Magician
6309	Strong Ochao Executioner
6310	Strong Ochao General
6391	Ochao Lord
6392	Ochao Bodyguard
6393	Strong Ochao Lord
6394	Strong Ochao Bodyguard
6401	En-Tai Warrior
6402	En-Tai Soldier
6403	En-Tai Druid
6404	En-Tai Healer
6405	En-Tai Guardian
6406	En-Tai Destroyer
6407	En-Tai Sovereign
6408	Bagjanamu
6409	Ochao Healer
6410	Strong En-Tai Warrior
6411	Strong En-Tai Soldier
6412	Strong En-Tai Druid
6413	Strong En-Tai Healer
6414	Strong En-Tai Destroyer
6415	Event Beran-Setaou
6416	Event Nemere
6417	Event Razador
6418	Event Jotun Thrym
6419	Event Red Dragon
6420	Shadow Warrior
6421	Baashido
6422	Metin of Agony
6500	Dragon King Akzadur
6501	Dragon King Nafaroth
6502	Dragon King Exedyar
6503	Dragon King Ruilith
6504	Tyolduran
6513	Dragon Portal
6514	To Dragon King
6515	Exit
6686	Jin Bing
6687	Soldier Ki
6688	Soldier Mao
6689	Soldier Gong
6690	Frontline Mage
6691	Kao
6692	King Bao (Quest)
6693	Jin Bing
6694	Soldier Ki
6695	Soldier Mao
6696	Soldier Gong
6697	Frontline Mage
6698	Kao
6699	King Bao
6700	Hell Hound
6701	Troll Soldier
6702	Troll Warrior
6703	Troll Archer
6704	Troll Shaman
6705	Natanan
6706	Argos
6707	Troll Soldier
6708	Troll Warrior
6709	Troll Archer
6710	Mistreated Ghost
6711	Hell Hound
6712	Troll Soldier
6713	Troll Warrior
6714	Troll Archer
6715	Troll Shaman
6716	Natanan
6717	Argos
6718	Quag Kovix
6719	Quag Worker
6720	Quag Golem
6721	Quag Warrior
6722	Quag Sorcerer
6723	Quag Veteran
6724	Quag Primus
6725	Quag Kovix
6726	Quag Worker
6727	Quag Golem
6728	Quag Warrior
6729	Quag Sorcerer
6730	Quag Veteran
6731	Quag Primus
6744	Kappa Soldier
6745	Kappa Worker
6746	Kappa Soldier
6747	Kappa Wizard
6748	Kappa Hunter
6749	Mighty Kappa
6750	Serpent Scorpion
6751	Serpent Worker
6752	Serpent Kappa
6753	Serpent Soldier
6754	Serpent Ascetic
6755	Mighty Serpent Warrior
6756	Serpent Queen Nethis
6757	Serpent Pillar
6758	Tainted Soldier
6759	Tainted Skirmisher
6760	Tainted Warrior
6761	Tainted Monk
6762	Tainted General
6763	Tainted Chief
6764	Tainted War Chief
6765	Mighty Serpent Warrior
6770	Frozen Fox
6771	Frozen Scout
6772	Frozen Warrior
6773	Frozen Hunter
6774	Frozen General
6775	Frozen Chief
6776	Frozen War Chief
6777	Frenzied Frost Deer
6778	Frenzied Snow Leopard
6779	Northwind Yeti
