Vnum	LocalizedName
906	Zieke Boogschutter
907	Zieke Leider
931	Boze Dood Lichaam Spook
932	Boze Zieke Hond
933	Boze Zieke Man
934	Boze Zieke Krijger
935	Boze Zieke Speerman
936	Boze Zieke Boogschutter
937	Boze Zieke Leider
991	Ziek Ei
992	Pest Drager
993	Reuze Pest Drager
1001	Demon Soldaat
1002	Demon Boogschutter
1003	Demon Speerman
1004	Demon Sjamaan
1031	Slinks Demon Soldaat
1032	Slinks Demon Boogsch.
1033	Slinks Demon Speerman
1034	Slinks Demon Sjamaan
1035	Wrok Spook
1036	Chaos Spook
1037	Slinks Demon Leider
1038	Schedel Zwaard Meester
1039	Vliegend Schedel
1040	Onsterfelijk Spook
1041	Demonisch Beest
1061	Brute Demon Soldaat
1062	Brute Demon Boogsch.
1063	Brute Demon Speerman
1064	Brute Demon Sjamaan
1065	Brute Wrok Spook
1066	Brute Chaos Spook
1067	Brute Demon Leider
1068	Spook Zwaard Meester
1069	Brute Vliegende Schedel
1070	Onsterfelijk Spook
1071	Demonisch Beest
1091	Demonen Koning
1092	Trotse Demon Koning
1093	Man met de Zeis
1094	El. Slinkse Dem. Koning
1095	Blauwe Dood
1096	Áø»ç±Í¿Õ
1101	Betoverd IJs
1102	IJs Walvis
1103	IJs Kever
1104	IJs Leeuw
1105	Bevroren IJs Man
1106	Yeti
1107	IJs Golem
1108	IJs Golem
1131	Onderwereld IJs Splinter
1132	Onderwereld IJswalvis
1133	Onderwereld IJs Kever
1134	Onderwereld IJsleeuw
1135	Onderwereld IJsman
1136	Onderwereld Yeti
1137	Onderwereld IJsgolem
1138	Onderwereld IJsgolem
1151	IJs Duivel
1152	IJshoorn Walvis
1153	IJs Insect
1154	Seol-Gu
1155	IJsman
1156	IJs Reus
1157	IJs Golem
1171	Gemeen Betoverd IJs
1172	Gem. IJshoorn Walvis
1173	Gemene IJs Kever
1174	Gemene IJs Leeuw
1175	Gemene IJsman
1176	Gemene Yeti
1177	Gemene IJs Golem
1191	IJs Heks
1192	Machtige IJs Heks
1301	Boom Kikker Soldaat
1302	Boom Kikker Leider
1303	Boeman
1304	Gele Tijger Spook
1305	Brul Kikker Generaal
1306	Elite Gele Tijger Spook
1307	Elite Gele Tijger Spook
1308	Elite Gele Tijger Spook
1309	Elite Gele Tijger Spook
1310	Elite Gele Tijger Spook
1331	Gr. Boom Kikker Soldaat
1332	Gr. Boom Kikker Leider
1333	Grote Boeman
1334	Gr. Gele Tijger Spook
1335	Slechte Brulk. Generaal
1336	Brulkikker Generaal
1401	Sloper
1402	Bijl Vechter
1403	Duizend Vechter
1501	Steen Golem
1502	Steen Breker
1503	Reuze Steen Golem
1601	Mormel Krijger
1602	Mormel Slager
1603	Mormel Waanzinnige
1901	Negen Staarten
1902	Elite Negen Staarten
1903	Elite Negen Staarten
1904	Elite Negen Staarten
1905	Elite Negen Staarten
1906	Elite Negen Staarten
2001	Baby Spin
2002	Gif Spin
2003	Rode Gif Spin
2004	Klauw Spin
2005	Spin Soldaat
2031	Baby Gif Spin
2032	Fatale Gif Spin
2033	Rode Boze Gif Spin
2034	Klauw Gif Spin
2035	Soldaat Gif Spin
2036	Trotse Soldaat Spin
2037	Gifspin Soldaat
2051	Gemene Baby Gif Spin
2052	Gemene Fat. Gif Spin
2053	Gemene Rode Gif Spin
2054	Gemene Klauw Gif Spin
2055	Gemene Soldaat Gif Spin
2061	Kleine Gif Spin
2062	Fatale Gif Spin
2063	Rode Fatale Gif Spin
2064	Klauw Gif Spin
2065	Soldaat Gif Spin
2071	Brute Baby Gif Spin
2072	Brute Fatale Gif Spin
2073	Brute Rode Gif Spin
2074	Brute Klauw Gif Spin
2075	Brutale Soldaat Gif Spin
2076	Brute St. Gif Spin
2091	Spinnenkoningin
2092	Spinnenbarones
2093	Donker Spinnenkoningin
2094	Spinnenbaron
2095	Spinnenei
2101	Woestijn Vos
2102	Woestijn Vliegend Oog
2103	Schorpioenenkoning
2104	Jonge Schorpioen Man
2105	Schorpioen Boogschutter
2106	Slang Zwaardman
2107	Slang Boogschutter
2108	Woestijn Bandiet
2131	Beest. Schorpioen Man
2132	Schorpioen Boogschutter
2133	Slang Zwaardman
2134	Slang Boogschutter
2135	Woestijn Bandiet
2151	Sterke Woestijn Vos
2152	Sterke Derwisj
2153	Strk. Schorpioenenkoning
2154	Sterke Schorpioen Man
2155	St.Schorpioen B.schutter
2156	Sterke Slang Zwaardman
2157	St. Slang Boogschutter
2158	Sterke Woestijn Bandiet
2191	Reuzen Schildpad
2192	Donker Reuze Schildpad
2201	Vechtende Tijger Dienaar
2202	Vlam Spook
2203	Vechtende Tijger
2204	Vlam
2205	Vlam Krijger
2206	Vlammenkoning
2207	Donkere Vlammenkoning
2231	St. Vech. Tijger Dienaar
2232	Sterke Vlamspook
2233	Sterke Vechtende Tijger
2234	Sterke Vlamspook
2235	Sterle Vlam Krijger
2291	Rode Draak
2301	Spook Boom
2302	Spook Stomp
2303	Dryad
2304	Spook Wilg
2305	Boosaardige Boom
2306	Reuze Spook Boom
2307	Spook Boom Meester
2311	Rode Spook Boom
2312	Rode Spook Stomp
2313	Rode Dryad
2314	Rode Spook Wilg
2315	Rode Boosaardige Boom
2401	Setaou Vechter
2402	Setaou Jager
2403	Setaou Geestelijke
2404	Setaou Leider
2411	Setaou Soldaat
2412	Setaou Boogschutter
2413	Setaou Magistraat
2414	Setaou Commandant
2415	Setaou Commandant
2431	ÃµÀÇº´»ç
2432	ÃµÀÇ±Ãº´
2433	ÃµÀÇ¹ý»ç
2434	ÃµÀÇÀå¼ö
2451	ÁøÃµÀÇº´»ç
2452	ÁøÃµÀÇ±Ãº´
2453	ÁøÃµÀÇ¹ý»ç
2454	ÁøÃµÀÇÀå¼ö
2491	Kapitein Yonghan
2492	Generaal Yonghan
2493	Beran-Setaou
2494	Kapitein Huashin
2495	Generaal Huashin
2501	Kwal van Hel
2502	Helhond
2503	Zombie
2504	Hel Officier
2505	Hel Wachter
2506	Dubbelhoofd Hel Schutter
2507	Helse Klauw
2508	Hel Krijger
2509	Hel Boogschutter
2510	Hel Speerman
2511	Hel Priester
2512	Hel Majoor
2513	Hel Slachter
2514	Hel Generaal
2541	Kwaadwillige Hel Krijger
2542	Boze Helleboogschutter
2543	Kwaadwillig Hel Speerman
2544	Kwaadwillig Hel Priester
2545	Kwaadwillige Hel Majoor
2546	Kwaadwillig Hel Slachter
2547	Kwaadwillig Hel Generaal
2591	Tartaros
2592	Hellebruut
2593	Hellebruut
2594	Hellebruut
2595	Erebos
2596	Azrael's Nageslacht
2597	Charon
2598	Azrael
2600	Zodiac Wolf
2601	Zodiac Blauwe Wolf
2602	Zodiac Lykos
2603	Zodiac Boogschutter
2604	Zodiac Wild Zwijn
2605	Rood Zodiac Wild Zwijn
2606	Zodiac Scrofa
2607	Zodiac Mi-Jung
2608	Zodiac Bera
2609	Zodiac Beer
2610	Zodiac Grizzly Beer
2611	Zodiac Bruine Beer
2612	Zodiac Eun-Jung
2613	Zodiac Tigris
2614	Zodiac Tijger
2615	Witte Zodiac Tijger
2616	Zodiac Se-Rang
2617	Zodiac Jin-Hee
2618	Zodiac Baby Spin
2619	Zodiac Gif Spin
2620	Rode Zodiac Gif Spin
2621	Zodiac Klauw Spin
2622	Zodiac Soldaat Spin
2623	Zodiac Vlamspook
2624	Zodiac Vechtende Tijger
2625	Zodiac Vlam
2626	Zodiac Vlamkrijger
2627	Zodiac Vlammenkoning
2628	Donkere Zodiac Vlammenk.
2629	Wilde Zodiac Infanterist
2630	Wilde Zodiac Dienaar
2631	Wilde Zodiac Boogsch.
2632	Wilde Zodiac Generaal
2633	Brute Zodiac Kapitein
2634	Betoverd Zodiac IJs
2635	Zodiac IJs Walvis
2636	Zodiac IJs Kever
2637	Zodiac IJs Leeuw
2638	Frosty Zodiac IJsman
2639	Zodiac Yeti
2640	Zodiac IJs Golem
2641	Zodiac Woestijn Vos
2642	Zodiac Schorpioenenk.
2643	Zodiac Slang Zwaardman
2644	Zodiac Slang Boogsch.
2645	Zodiac Woestijn Bandiet
2646	Zodiac Zw. Wind Soldaat
2647	Zodiac Zw. Wind Maniak
2648	Zodiac Zw. Wind Boogsch.
2649	Zodiac Mahon
2650	Zodiac Bo
2651	Zodiac Goo-Pae
2652	Zodiac Chuong
2653	Brute Zodiac Schorpioen.
2654	Zodiac Schorpioen Boog.
2655	Zodiac Derwisj
2656	Zodiac Boom Kikker Sold.
2657	Zodiac Boom Kikker Leid.
2658	Zodiac Boeman
2659	Zodiac Vernietiger
2660	Zodiac Bijl Vechter
2661	Zodiac Duizend Vechter
2662	Donkere Zodiac Fanaticus
2663	Zodiac Arahan
2664	Esoterische Zodiac Arah.
2665	Eso. Zodiac Arahan Aanv.
2666	Donkere Zodiac Beul
2667	Donkere Zodiac Martelaar
2668	Zodiac Oproeper
2669	Elite Zodiac Ork
2670	Elite Zodiac Ork Verk.
2671	Elite Zodiac Ork Vechter
2672	El. Zodiac Ork Tovenaar
2673	El. Zodiac Ork Generaal
2674	Zwarte Zodiac Ork
2675	Zwarte Zodiac Ork Reus
2676	Zodiac Rode Dief Amazone
2677	Zodiac Rode Dief Moord.
2678	Zodiac Rode Dief Magiër
2679	Zodiac Rode Dief Beul
2680	Zodiac Krab Krijger
2681	Zodiac Schorpioen Scherp
2682	Zodiac Garnaal Soldaat
2683	Zodiac Duivelse Hermiet
2684	Zodiac Gepantserde Krab
2685	Zodiac Gigantische Bijt.
2686	Gig. Zodiac Slachter
2687	Zodiac Magiër
2688	Zodiac Tweus
2689	Zodiac Oger Beul
2690	Zodiac Oger Boogsch.
2691	Zodiac Knok Oger
2692	Zodiac Oger Magiër
2700	Vargulf
2701	Vargulf Soldaat
2702	Vargulf Generaal
2703	Cerberus
2704	Slang Cerberus
2705	Draak Cerberus
2706	Centaurus
2707	Centauren Krijger
2708	Centauren Generaal
2709	Moloch
2710	Moloch Krijger
2711	Moloch Generaal
2712	Doodsvleugel
2713	Zieke Doodsvleugel
2714	Zwakke Doodsvleugel
2715	Zephyr
2716	Zephyr Krijger
2717	Zephyr Generaal
2718	Uruk
2719	Uruk Krijger
2720	Uruk Generaal
2721	Carnifant
2722	Carnifant Krijger
2723	Carnifant Generaal
2724	Spartaan
2725	Spartaanse Soldaat
2726	Spartaanse Generaal
2727	Botten Gladiator
2728	Botten Gladiator Soldaat
2729	Bot. Gladiator Generaal
2730	Scarabaeus Sagittarius
2731	Scarabaeus Gigantus
2732	Scarabaeus Virgo
2733	IJzeren Boogschutter
2734	IJzeren Krijger
2735	IJzeren Generaal
2736	Vluchteling
2737	Damage_Trap
2750	Zi Officier
2751	Zi Wachter
2752	Zi Generaal
2760	Chou Officier
2761	Chou Wachter
2762	Chou Generaal
2770	Yin Officier
2771	Yin Wachter
2772	Yin Generaal
2780	Mao Officier
2781	Mao Wachter
2782	Mao Generaal
2790	Chen Officier
2791	Chen Wachter
2792	Chen Generaal
2800	Si Officier
2801	Si Wachter
2802	Si Generaal
2810	Wu Officier
2811	Wu Wachter
2812	Wu Generaal
2820	Wei Officier
2821	Wei Wachter
2822	Wei Generaal
2830	Shen Officier
2831	Shen Wachter
2832	Shen Generaal
2840	You Officier
2841	You Wachter
2842	You Generaal
2850	Xu Officier
2851	Xu Wachter
2852	Xu Generaal
2860	Hai Officier
2861	Hai Wachter
2862	Hai Generaal
2900	Metin van de Rat
2901	Metin van de Os
2902	Metin van de Tijger
2903	Metin van de Draak
2904	Metin van de Slang
2905	Metin van het Paard
2906	Metin van de Geit
2907	Metin van de Aap
2908	Metin van de Hond
3001	Gnol Krijger
3002	Gnol Boogschutter
3003	Gnol Verdediger
3004	Gnol Magier
3005	Gnol Generaal
3090	Gnol Heerser
3091	Opperste Gnol Wachter
3101	Één-oog Mepper
3102	Cycloop soldaat
3103	Cycloop Magier
3104	Cycloop Beul
3105	Generaal Outis
3190	Arges
3191	Polyphemos
3201	Manticore Krijger
3202	Manticore Soldaat
3203	Manticore Magier
3204	Manticore Beul
3205	Generaal Cor
3290	Rakshasa
3291	Martyaxwar
3301	Lemure Krijger
3302	Lemure Soldaat
3303	Lemure Magier
3304	Lemure Beul
3305	Lemure Generaal
3390	Lemure Prins
3391	Lemure Lijfwachter
3401	Tritoniaanse Moray
3402	Haai soldaat
3403	Tritoniaanse Magier
3404	Tritoniaanse Jager
3405	Tritoniaanse hakker
3490	Generaal Kappa
3491	Triton
3501	Rode Dief Amazone
3502	Rode Dief Moordenaar
3503	Rode Dief Magier
3504	Rode Dief Beul
3505	Zwarte Generaal
3551	Brutale R. Dief Amazone
3552	Brut. R. Dief Moordenaar
3553	Brutale Rode Dief Magier
3554	Brutale Rode Dief Beul
3555	Witte Generaal
3590	Bot Gezicht
3591	Rode Leider
3595	Brutale Bot Gezicht
3596	Brutale Rode Leider
3601	Krab Krijger
3602	Schorp. Scherpschutter
3603	Garnaal Soldaat
3604	Duivelse Hermiet
3605	Gepantserde Krab
3690	Generaal Kreeft
3691	Koning Krab
3701	Gigantische Bijter
3702	Gigantische Slachter
3703	Gigantische Magier
3704	Tweus
3705	Kapitein Haken
3790	Waterspuwer
3791	Koning Wubba
3801	Hangork
3802	Boogje Oger
3803	Knok Oger
3804	Oger Magier
3805	Generaal og
3890	Kapitein Shruk
3891	De Grote Oger
3901	Wilgenman
3902	Eoten
3903	Skouman
3904	Kapitein Haken
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	Generaal Albus
3910	Skeletos
3911	Aku-Boku
3912	Arboretum
3913	Sycomor
3949	Portaal: Nieuw Continent
3950	Kappa
3951	Lagune Kappa
3952	Diepzee Kappa
3953	Kappa Leider
3954	Murene Soldaat
3955	Diepzee Murene Soldaat
3956	Sirene Koningin
3957	Hydra's Gebroed
3958	Hydra's Gebroed
3959	Hydra's Gebroed
3960	Hydra
3961	Hydra
3962	Hydra
3963	Hydra
3964	Hydra
3965	Hydra's Schat
3970	
3971	Noordewind Kristal
3972	NoordewindDiept. 415 136
3973	NoordewindDiept. 94 139
3980	Vuur Element
3981	IJs Element
3982	Klein Bliksem Element
3983	Wind Element
3984	Aarde Element
3985	Duisternis Element
3986	Vlam Geest
3987	Vorst Geest
3988	Elektrische Geest
3989	Lucht Geest
3990	Steen Geest
3991	Schaduw Geest
3992	Schroei Heer
3993	Gletsjer Heer
3994	Donder Heer
3995	Storm Heer
3996	Terra Heer
3997	Nacht Heer
3998	Elementale Rijk
3999	Verlaten
4000	Metin van Vuur
4001	Metin van IJs
4002	Metin van Bliksem
4003	Metin van de Wind
4004	Metin van Aarde
4005	Metin van Nacht
4006	Elementale Wachter
4019	Toren Entreehal
4020	Sung Mahi's Hellentoren
4021	Toren Zegel
4022	Serpententempel Portaal
4023	Niveau veranderen
4024	Serpentenhoofd
4025	Serpentenhoofd
4026	Serpentenhoofd
4027	Serpentenhoofd
4030	Wit Drakenei
4101	Onheilsdag Zi Wachter
4102	Onheilsdag Chou Wachter
4103	Onheilsdag Yin Wachter
4104	Onheilsdag Mao Wachter
4105	Onheilsdag Chen Wachter
4106	Onheilsdag Si Wachter
4107	Onheilsdag Wu Wachter
4108	Onheilsdag Wei Wachter
4109	Onheilsdag Shen Wachter
4110	Onheilsdag You Wachter
4111	Onheilsdag Xu Wachter
4112	Onheilsdag Hai Wachter
4121	Onheilsdag Zi Wachter
4122	Onheilsdag Chou Wachter
4123	Onheilsdag Yin Wachter
4124	Onheilsdag Mao Wachter
4125	Onheilsdag Chen Wachter
4126	Onheilsdag Si Wachter
4127	Onheilsdag Wu Wachter
4128	Onheilsdag Wei Wachter
4129	Onheilsdag Shen Wachter
4130	Onheilsdag You Wachter
4131	Onheilsdag Xu Wachter
4132	Onheilsdag Hai Wachter
4141	Metin van Armageddon
4142	Metin van de Onheilsdag
4143	Metin van de Rampspoed
4144	Metin van de Apocalyps
4145	Onheilsdag Henkog
4146	Aloude Onheilsdag Henkog
4147	Onheilsdag Kappa
4148	Onheilsdag Diepzee Kappa
4149	Onheilsdag Chuong
4150	Aloude Onheilsdag Chuong
4151	Onheilsdag Heksenmeester
4152	Aloude Onheilsdag Heks.
4200	TS: Setaou Vechter
4201	TS: Setaou Jager
4202	TS: Setaou Geestelijke
4203	TS: Setaou Soldaat
4204	TS: Setaou Boogschutter
4205	TS: Setaou Magistraat
4206	TS: Setaou Commandant
4207	TS: Kapitein Yonghan
4208	TS: Kapitein Yonghan
4209	TS: Generaal Yonghan
4210	TS: Generaal Yonghan
4220	TS: Sintel Vlamspook
4221	TS: Sintel Vlamtijger
4222	TS: Sintel Vlam
4223	TS: Sintel Vlamkrijger
4224	TS: Sintel Vlammenkoning
4225	TS: Sintel Vlamtrol
4226	TS: Sintel Vlambaard
4227	TS: Sintel Vlamgeneraal
4228	TS: Sintel Vlamleider
4229	TS: Ignator
4240	TS: Vries Kristal
4241	TS: Vries Kever
4242	TS: Vries Man
4243	TS: Vries Yeti
4244	TS: Vries Golem
4245	TS: Vries Trol
4246	TS: Vries Baard
4247	TS: Vries Generaal
4248	TS: Vries Heer
4249	TS: Magma Yeti
4260	TS: En-Tai Krijger
4261	TS: En-Tai Soldaat
4262	TS: En-Tai Druïde
4263	TS: En-Tai Genezer
4264	TS: En-Tai Vernietiger
4265	TS: En-Tai Heerser
4266	TS: Ochao Genezer
4267	TS: En-Tai Krijger
4268	TS: En-Tai Soldaat
4269	TS: En-Tai Druïde
4270	TS: En-Tai Genezer
4271	TS: En-Tai Vernietiger
4272	TS: Bagjanamu
4273	TS: Ochao Soldaat
4274	TS: Ochao Magiër
4275	TS: Ochao Beul
4276	TS: Ochao Generaal
4280	RX: Setaou Vechter
4281	RX: Setaou Jager
4282	RX: Setaou Geestelijke
4283	RX: Setaou Soldaat
4284	RX: Setaou Boogschutter
4285	RX: Setaou Magistraat
4286	RX: Setaou Commandant
4287	RX: Kapitein Yonghan
4288	RX: Kapitein Yonghan
4289	RX: Generaal Yonghan
4290	RX: Generaal Yonghan
4300	RX: Sintel Vlamspook
4301	RX: Sintel Vlamtijger
4302	RX: Sintel Vlam
4303	RX: Sintel Vlamkrijger
4304	RX: Sintel Vlammenkoning
4305	RX: Sintel Vlamtrol
4306	RX: Sintel Vlambaard
4307	RX: Sintel Vlamgeneraal
4308	RX: Sintel Vlamleider
4309	RX: Ignator
4320	RX: Vries Kristal
4321	RX: Vries Kever
4322	RX: Vries Man
4323	RX: Vries Yeti
4324	RX: Vries Golem
4325	RX: Vries Trol
4326	RX: Vries Baard
4327	RX: Vries Generaal
4328	RX: Vries Heer
4329	RX: Magma Yeti
4340	RX: En-Tai Krijger
4341	RX: En-Tai Soldaat
4342	RX: En-Tai Druïde
4343	RX: En-Tai Genezer
4344	RX: En-Tai Vernietiger
4345	RX: En-Tai Heerser
4346	RX: Ochao Genezer
4347	RX: En-Tai Krijger
4348	RX: En-Tai Soldaat
4349	RX: En-Tai Druïde
4350	RX: En-Tai Genezer
4351	RX: En-Tai Vernietiger
4352	RX: Bagjanamu
4353	RX: Ochao Soldaat
4354	RX: Ochao Magiër
4355	RX: Ochao Beul
4356	RX: Ochao Generaal
4400	TS: Beran-Setaou
4401	TS: Razador
4402	TS: Nemere
4403	TS: Jotun Thrym
4410	RX: Beran-Setaou
4411	RX: Razador
4412	RX: Nemere
4413	RX: Jotun Thrym
4420	W: En-Tai Krijger
4421	W: En-Tai Soldaat
4422	W: En-Tai Druïde
4423	W: En-Tai Genezer
4424	W: En-Tai Vernietiger
4429	W: Bagjanamu
4430	W: Gnol Boogschutter
4431	W: Cycloop Soldaat
4432	W: Cycloop Magiër
4433	W: Cycloop Beul
4434	W: Generaal Outis
4439	W: Polyphemos
4440	W: Hel Boogschutter
4441	W: Hel Speerman
4442	W: Hel Priester
4443	W: Hel Majoor
4444	W: Hel Generaal
4449	W: Azrael
4450	W: Gr. Boom Kikker Sold.
4451	W: Boom Kikker Leider
4452	W: Boeman
4453	W: E. Gele Tijger Spook
4454	W: Brul Kikker Generaal
4459	W: Gele Tijger Spook
4460	W: Sintel Vlamspook
4461	W: Sintel Vlamtijger
4462	W: Sintel Vlam
4463	W: Sintel Vlamkrijger
4464	W: Magma Kristal
4469	W: Draken Kijker Idall
4470	W: Hangork
4471	W: Boogje Oger
4472	W: Knok Oger
4473	W: Oger Magiër
4474	W: Generaal Ogg
4479	W: De Grote Oger
5001	Piraat Tanaka
5002	Hae-Tae
5003	Aap
5004	Piraat Tanaka
5101	Zwakke Aap Soldaat
5102	Zwakke Aap Gooier
5103	Zwakke Aap Vechter
5104	Zwakke Aap Generaal
5111	Aap Soldaat
5112	Aap Gooier
5113	Aap Vechter
5114	Aap Generaal
5115	Steen Aap
5116	Aap Leider
5121	Sterke Aapsoldaat
5122	Sterke aapgooier
5123	Sterke Aap Vechter
5124	Sterke Aap Generaal
5125	Sterke Steen Aap
5126	Sterke Goud Aap
5127	Sterke Aap Leider
5131	Slimme Kl. Aap Soldaat
5132	Slimme Kl. Aap Gooier
5133	Slimme Kl. Aap Vechter
5134	Slimme Kl. Aap Generaal
5141	Slimme Aap Soldaat
5142	Slimme Aap Gooier
5143	Slimme Aap Vechter
5144	Slimme Aap Generaal
5145	Slimme Steen Aap
5146	Slimme Aap Leider
5151	Gemene St, Aap Soldaat
5152	Gem. St. Aap Gooier
5153	Gem. St. Aap Vechter
5154	Gem. St. Aap Generaal
5155	Gem. St. Steen Aap
5156	Gem. St. Goud Aap
5157	Gem. ST. Aap Leider
5161	Rots Aap
5162	Lopende Aap
5163	Apen Heer
5201	Wilde Hond
5202	Wild Zwijn
5203	Rood Wild Zwijn
5204	Beer
5205	Bruine Beer
5206	Zwarte Beer
5207	Hongerige Bruine Beer
5208	Tijger
5209	Witte Tijger
6001	Sintel Vlamspook
6002	Sintel Vlamtijger
6003	Sintel Vlam
6004	Sintel Vlamkrijger
6005	Sintel Vlammenkoning
6006	Sintel Vlamtrol
6007	Sintel Vlambaard
6008	Sintel Vlamgeneraal
6009	Sintel Vlamleider
6051	Ignator
6091	Razador
6101	Vries Kristal
6102	Vries Kever
6103	Vries Man
6104	Vries Yeti
6105	Vries Golem
6106	Vries Trol
6107	Vries Baard
6108	Vries Generaal
6109	Vries Heer
6110	Magma Yeti
6111	Magma Golem
6112	Magma Kever
6113	Magma Man
6114	Magma Kristal
6115	Magma Wyvern
6116	Draken Kijker Idall
6117	Idall's Dienaar
6118	Draken Beeld
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Draken Koningin Meley
6201	Magma Yeti
6202	Magma Golem
6203	Magma Kever
6204	Magma Man
6205	Magma Kristal
6206	Magma Wyvern
6207	Draken Kijker Idall
6209	Draken Beeld
6301	Ochao Krijger
6302	Ochao Soldaat
6303	Ochao Magiër
6304	Ochao Beul
6305	Ochao Generaal
6306	Sterke Ochao Krijger
6307	Sterke Ochao Soldaat
6308	Sterke Ochao Magiër
6309	Sterke Ochao Beul
6310	Sterke Ochao Generaal
6391	Ochao Heer
6392	Ochao Lijfwacht
6393	Sterke Ochao Heer
6394	Sterke Ochao Lijfwacht
6401	En-Tai Krijger
6402	En-Tai Soldaat
6403	En-Tai Druïde
6404	En-Tai Genezer
6405	En-Tai Wachter
