Vnum	LocalizedName
1106	Yéti
1107	Golem de glace
1108	Golem de glace
1131	Glaçon d'enfer
1132	Baleine de glace d'enfer
1133	Insecte de glace d'enfer
1134	Lion de glace d'enfer
1135	Homme de glace d'enfer
1136	Yéti d'enfer
1137	Golem de glace d'enfer
1138	Golem de glace d'enfer
1151	Diable de glace
1152	Baleine tueuse à corne
1153	Insecte de glace
1154	Seol-Gu
1155	Homme de glace
1156	Géant de glace
1157	Golem de glace
1171	Glace enchantée moyenne
1172	Baleine tueuse moyenne
1173	Insecte de glace moyen
1174	Lion de glace moyen
1175	Homme de glace méchant
1176	Yéti moyen
1177	Golem de glace moyen
1191	Sorcière de glace
1192	Grande Sorcière de glace
1301	Soldat gren. arboricole
1302	Chef gren. arboricole
1303	Croque-mitaine
1304	Esprit du Tigre jaune
1305	Gal Grenouille-taureau
1306	Esprit Tigre jaune élite
1307	Esprit Tigre jaune élite
1308	Esprit Tigre jaune élite
1309	Esprit Tigre jaune élite
1310	Esprit Tigre jaune élite
1331	Gr. soldat gren. arbori.
1332	Gr. chef gren. arbori.
1333	Croque-mitaine géant
1334	Gd Esprit du Tigre jaune
1335	Gal Grenouille-taureau
1336	Général grenouille-taur.
1401	Destructeur
1402	Berserker
1403	Millier Combattant
1501	Golem de pierre
1502	Golem de Pierre
1503	Golem Géant de Pierre
1601	Ogre Guerrier
1602	Ogre Boucher
1603	Ogre Berserker
1901	Neuf-Queues
1902	Neuf-Queues d'élite
1903	Neuf-Queues d'élite
1904	Neuf-Queues d'élite
1905	Neuf-Queues d'élite
1906	Neuf-Queues d'élite
2001	Jeune Araignée
2002	Araignée venimeuse
2003	Araignée rouge venimeuse
2004	Araignée à griffes
2005	Soldat Araignée
2031	Jeune Araignée venimeuse
2032	Araignée mortelle
2033	Arai Rge Venim Furieuse
2034	Araignée à griffes
2035	Soldat Araignée venim.
2036	Soldat Araignée élite
2037	Soldat-araignée venim.
2051	Jeune venimeuse
2052	Araignée venimeuse
2053	Araignée rouge
2054	Araignée griffue
2055	Soldat Araignée mortelle
2061	Jeune Araignée venimeuse
2062	Araignée venimeuse
2063	Araignée rouge venimeuse
2064	Araignée venim. griffue
2065	Soldat Araignée venim.
2071	Jeune Araignée bestiale
2072	Araig, mortelle bestiale
2073	Araignée rouge bestiale
2074	Araignée grif. bestiale
2075	Soldat Araignée bestiale
2076	Forte Araignée bestiale
2091	Reine araignée
2092	Baronne araignée
2093	Reine Araignée élite
2094	Baron araignée
2095	Oeuf d'araignée
2101	Renard
2102	Œil Volant
2103	Roi scorpion
2104	Jeune homme scorpion
2105	Archer scorpion
2106	Épéiste serpent
2107	Archer serpent
2108	Hors la loi du Désert
2131	Homme scorpion bestial
2132	Archer scorpion
2133	Épéiste serpent
2134	Archer serpent
2135	hors la loi du désert
2151	Fort renard du désert
2152	Fort dervish
2153	Fort roi scorpion
2154	Fort homme scorpion
2155	Fort Archer scorpion
2156	Fort épéiste serpent
2157	Fort Archer serpent
2158	Fort bandit du désert
2191	Tortue des sables Géante
2192	Tortue Géante élite
2201	Tigre minion Combattant
2202	Esprit flamme
2203	Tigre de combat
2204	Flamme
2205	Guerrier flamme
2206	Roi flamme
2207	Roi flamme d'élite
2231	Fort Tigre Combattant
2232	Fort esprit flamme
2233	Fort Combattant Tigre
2234	Fort Esprit des flammes
2235	Fort guerrier flamme
2291	Dragon rouge
2301	Arbre fantôme
2302	Esprit de la souche
2303	Dryade
2304	Esprit du saule pleureur
2305	Arbre maléfique
2306	Esprit d'arbre Géant
2307	Seigneur Esprit d'arbre
2311	Esprit rouge de l'arbre
2312	Esprit rge de la souche
2313	Dryade rouge
2314	Saule pleureur rouge
2315	Arbre maléfique rouge
2401	Guerrier Setaou
2402	Chasseur Setaou
2403	Voyante Setaou
2404	Commandant Setaou
2411	Soldat Setaou
2412	Archer Setaou
2413	Maîtresse Setaou
2414	Chef Setaou
2415	Chef Setaou
2431	ÃµÀÇº´»ç
2432	ÃµÀÇ±Ãº´
2433	ÃµÀÇ¹ý»ç
2434	ÃµÀÇÀå¼ö
2451	ÁøÃµÀÇº´»ç
2452	ÁøÃµÀÇ±Ãº´
2453	ÁøÃµÀÇ¹ý»ç
2454	ÁøÃµÀÇÀå¼ö
2491	Capitaine Yonghan
2492	Général Yonghan
2493	Beran-Setaou
2494	Capitaine Huashin
2495	Général Huashin
2501	Méduse infernale
2502	Chien infernal
2503	Zombie
2504	Officier infernal
2505	Garde infernal
2506	Archer bicéphernal
2507	Griffeur infernal
2508	Guerrier infernal
2509	Archer infernal
2510	Lancier infernal
2511	Prêtre infernal
2512	Major infernal
2513	Boucher infernal
2514	Général infernal
2541	Guerrier infernal féroce
2542	Archer infernal féroce
2543	Lancier infernal féroce
2544	Prêtre infernal féroce
2545	Major infernal féroce
2546	Boucher infernal féroce
2547	Général infernal féroce
2591	Tartare
2592	Bâtard infernal
2593	Bâtard infernal
2594	Bâtard infernal
2595	Érèbe
2596	Engeance d'Azraël
2597	Charon
2598	Azraël
2600	Loup du zodiaque
2601	Loup bleu du zodiaque
2602	Lykos du zodiaque
2603	Archer du zodiaque
2604	Sanglier du zodiaque
2605	Sanglier roux zodiacal
2606	Scrofa du zodiaque
2607	Mi-Jung du zodiaque
2608	Bera du zodiaque
2609	Ours du zodiaque
2610	Grizzli du zodiaque
2611	Ours brun du zodiaque
2612	Eun-Jung du zodiaque
2613	Tigris du zodiaque
2614	Tigre du zodiaque
2615	Tigre blanc du zodiaque
2616	Se-Rang du zodiaque
2617	Jin-Hee du zodiaque
2618	Bébé araignée zodiacale
2619	Mygale du zodiaque
2620	Mygale rouge du zodiaque
2621	Araignée à griffe zodia.
2622	Soldat araignée zodia.
2623	Flammesprit du zodiaque
2624	Tigre de combat zodiacal
2625	Flamme du zodiaque
2626	Guerrier flamme zodiacal
2627	Roi flamme du zodiaque
2628	Roi fl. funeste zodiacal
2629	Soldat barbare zodiacal
2630	Minion barbare zodiacal
2631	Archer barbare zodiacal
2632	Général barbare zodiacal
2633	Capitaine best. zodiacal
2634	Glace enchant. zodiacale
2635	Baleine glac. zodiacale
2636	Insecte glac. zodiacal
2637	Lion de glace zodiacal
2638	Homme de glace zodiacal
2639	Yéti du zodiaque
2640	Golem glac. du zodiaque
2641	Renard désert. zodiacal
2642	Roi scorpion du zodiaque
2643	Épéiste serpent zodiacal
2644	Archer serpent zodiacal
2645	Bandit désert. zodiacal
2646	Soldat Vent N. zodiacal
2647	Maniac Vent N. zodiacal
2648	Archer Vent N. zodiacal
2649	Mahon du zodiaque
2650	Bo du zodiaque
2651	Goo-Pae du zodiaque
2652	Chuong du zodiaque
2653	H. scorp. best. zodiacal
2654	Archer scorpion zodiacal
2655	Dervish du zodiaque
2656	Soldat gre. ar. zodiacal
2657	Chef gren. arb. zodiacal
2658	Croquemitaine zodiacal
2659	Destructeur du zodiaque
2660	Berserker du zodiaque
2661	Millier Comb. zodiacal
2662	Fanatique fun. zodiacal
2663	Arahan du zodiaque
2664	Combattant fun. zodiacal
2665	Ch. arahan fun. zodiacal
2666	Bourreau fun. zodiacal
2667	Tortionnaire f. zodiacal
2668	Invocateur du zodiaque
2669	Orc élite du zodiaque
2670	Écl. Orc élite zodiacal
2671	Comb. orc élite zodiacal
2672	Sorc. Orc élite zodiacal
2673	Gén. Orc élite zodiacal
2674	Orc noir du zodiaque
2675	Orc noir géant zodiacal
2676	Amazone vo. r. zodiacale
2677	Assa. voleur r. zodiacal
2678	Mage voleur r. zodiacal
2679	Bour. voleur r. zodiacal
2680	Guerrier crabe zodiacal
2681	Archer scorp. zodiacal
2682	Soldat crevette zodiacal
2683	Ermite diabol. zodiacal
2684	Crabe cuirassé zodiacal
2685	Croqueur géant zodiacal
2686	Boucher géant zodiacal
2687	Magicien du zodiaque
2688	Bigéant du zodiaque
2689	Bourreau ogre zodiacal
2690	Archer ogre du zodiaque
2691	Ogre batailleur zodiacal
2692	Ogre magicien zodiacal
2700	Vargulf
2701	Soldat Vargulf
2702	Général Vargulf
2703	Kerberos
2704	Kerberos serpent
2705	Kerberos dragon
2706	Kentauros
2707	Guerrier Kentauros
2708	Général Kentauros
2709	Moloch
2710	Guerrier Moloch
2711	Général Moloch
2712	Aile de mort
2713	Aile de mort vétuste
2714	Aile de mort putride
2715	Zéphyr
2716	Guerrière Zéphyr
2717	Générale Zéphyr
2718	Uruk
2719	Guerrier Uruk
2720	Général Uruk
2721	Fantilla
2722	Guerrier Fantilla
2723	Général Fantilla
2724	Spartiate
2725	Soldat spartiate
2726	Général spartiate
2727	Gladiateur osseux
2728	Soldat gladiateur osseux
2729	Général gladiat. osseux
2730	Scarabée sagittaire
2731	Scarabée géant
2732	Scarabée vierge
2733	Archer de fer
2734	Guerrier de fer
2735	Général de fer
2736	Fuyard
2737	Damage_Trap
2750	Officier de Zi
2751	Gardien Zi
2752	Général de Zi
2760	Officier de Chou
2761	Gardien Chou
2762	Général de Chou
2770	Officier de Yin
2771	Gardien Yin
2772	Général de Yin
2780	Officier de Mao
2781	Gardienne Mao
2782	Général de Mao
2790	Officier de Chen
2791	Gardien Chen
2792	Général de Chen
2800	Officier de Si
2801	Gardienne Si
2802	Général de Si
2810	Officier de Wu
2811	Gardien Wu
2812	Général de Wu
2820	Officier de Wei
2821	Gardien Wei
2822	Général de Wei
2830	Officier de Shen
2831	Gardien Shen
2832	Général de Shen
2840	Officier de Yu
2841	Gardien Yu
2842	Général de Yu
2850	Officier de Xu
2851	Gardien Xu
2852	Général de Xu
2860	Officier de Hai
2861	Gardien Hai
2862	Général de Hai
2900	Metin du rat
2901	Metin du buffle
2902	Metin du tigre
2903	Metin du dragon
2904	Metin du serpent
2905	Metin du cheval
2906	Metin de la chèvre
2907	Metin du singe
2908	Metin du chien
3001	Combattant gnoll
3002	Archer gnoll
3003	Défenseur gnoll
3004	Magicien gnoll
3005	Général gnoll
3090	Seigneur gnoll
3091	Garde gnoll suprême
3101	Casseur N'a-qu'un-œil
3102	Soldat cyclope
3103	Magicien cyclope
3104	Bourreau cyclope
3105	Général Outis
3190	Argès
3191	Polyphème
3201	Combattant manticore
3202	Soldat manticore
3203	Mage manticore
3204	Bourreau manticore
3205	Général core
3290	Rakshasa
3291	Martyaxwar
3301	Combattant lémure
3302	Soldat lémure
3303	Magicien lémure
3304	Bourreau lémure
3305	Général lémure
3390	Prince lémure
3391	Garde du corps lémure
3401	Murène tritonique
3402	Soldat requin
3403	Magicien tritonique
3404	Chasseur tritonique
3405	Éventreur tritonique
3490	Général kappa
3491	Triton
3501	Voleur rouge amazone
3502	Voleur rouge assassin
3503	Voleur rouge magicien
3504	Voleur rouge bourreau
3505	Général noir
3551	Voleur rge amaz. brutal
3552	Voleur rge assas. brutal
3553	Voleur rge mage brutal
3554	Voleur rge bourr. brutal
3555	Général blanc
3590	Face d'os
3591	Chef rouge
3595	Face d'os brutal
3596	Chef rouge brutal
3601	Guerrier crabe
3602	Archer scorpionique
3603	Soldat crevette
3604	Ermite diabolique
3605	Crabe cuirassé
3690	Général homard
3691	Roi des crabes
3701	Croqueur géant
3702	Tueur géant
3703	Magicien géant
3704	Bigéant
3705	Capitaine Crochet
3790	Gargouille
3791	Roi Wobba
3801	Bourrogre
3802	Archie l'Orgre
3803	Ogre de bataille
3804	Ogre magicien
3805	Général ogre
3890	Capitaine Shrouk
3891	Le gros ogre
3901	Tréant
3902	Eoten
3903	Skouman
3904	Capitaine crochet
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	Général Albus
3910	Squelettos
3911	Aku-Boku
3912	Arboretris
3913	Sycomore
3949	Portail : nv. continent
3950	Kappa
3951	Kappa des lagunes
3952	Kappa des abysses
3953	Kappa en chef
3954	Soldat murène
3955	Guerrier murène abyssal
3956	Reine des sirènes
3957	Couvée de l'hydre
3958	Couvée de l'hydre
3959	Couvée de l'hydre
3960	Hydre
3961	Hydre
3962	Hydre
3963	Hydre
3964	Hydre
3965	Trésor de l'hydre
3970	
3971	Cristal d'Aquilon
3972	Aquilon 415 136
3973	Aquilon 94 139
3980	Élémentaire ardent
3981	Élémentaire givré
3982	Élémentaire éclair
3983	Élémentaire rafale
3984	Élémentaire terr.
3985	Élémentaire obscur
3986	Esprit ardent
3987	Esprit gelée
3988	Esprit survolté
3989	Esprit aérien
3990	Esprit rocheux
3991	Esprit obscur
3992	Seigneur ardent
3993	Seigneur givré
3994	Seigneur foudroyant
3995	Seigneur tempétueux
3996	Seigneur terrestre
3997	Seigneur nocturne
3998	Monde élémentaire
3999	Sortie
4000	Metin du feu
4001	Metin de glace
4002	Metin de foudre
4003	Metin du vent
4004	Metin de terre
4005	Metin de nuit
4006	Gardien élémentaire
4019	Entrée Tour infernale
4020	Tour infernale Sung Mahi
4021	Sceau de Tour infernale
4022	Port. Temple du serpent
4023	Changer de niveau
4024	Tête de serpent
4025	Tête de serpent
4026	Tête de serpent
4027	Tête de serpent
4030	Œuf de dragon blanc
4101	Gardien Zi funeste
4102	Gardien Chou funeste
4103	Gardien Yin funeste
4104	Gardien Mao funeste
4105	Gardien Chen funeste
4106	Gardien Si funeste
4107	Gardien Wu funeste
4108	Gardien Wei funeste
4109	Gardien Shen funeste
4110	Gardien Yu funeste
4111	Gardien Xu funeste
4112	Gardien Hai funeste
4121	Gardien Zi funeste
4122	Gardien Chou funeste
4123	Gardien Yin funeste
4124	Gardien Mao funeste
4125	Gardien Chen funeste
4126	Gardien Si funeste
4127	Gardien Wu funeste
4128	Gardien Wei funeste
4129	Gardien Shen funeste
4130	Gardien Yu funeste
4131	Gardien Xu funeste
4132	Gardien Hai funeste
4141	Metin du déclin
4142	Metin de la solitude
4143	Metin de la damnation
4144	Metin de l'apocalypse
4145	Bourrogre funeste
4146	Bourrogre funeste secret
4147	Kappa funeste
4148	Kappa abyssal funeste
4149	Chuong funeste
4150	Chuong funeste secret
4151	Mage funeste
4152	Mage funeste secret
4200	ST : guerrier Setaou
4201	ST : chasseur Setaou
4202	ST : voyante Setaou
4203	ST : soldat Setaou
4204	ST : archer Setaou
4205	ST : maîtresse Setaou
4206	ST : chef Setaou
4207	ST : capitaine Yonghan
4208	ST : capitaine Yonghan
4209	ST : général Yonghan
4210	ST : général Yonghan
4220	ST : esprit flamme ard.
4221	ST : tigre flamme ardent
4222	ST : flamme ardente
4223	ST : guerrier flamme ard
4224	ST : roi flamme ard.
4225	ST : troll flamme ardent
4226	ST : barbeflamme ardent
4227	ST : général flamme ard.
4228	ST : prince flamme ard.
4229	ST : ignator
4240	ST : cristal gelé
4241	ST : insecte algide
4242	ST : homme algide
4243	ST : yéti algide
4244	ST : golem algide
4245	ST : troll algide
4246	ST : barbegel
4247	ST : général algide
4248	ST : seigneur algide
4249	ST : yeti de magma
4260	ST : combattant En-Tai
4261	ST : Guerrier En-Tai
4262	ST : druide En-Tai
4263	ST : guérisseur En-Tai
4264	ST : destructeur En-Tai
4265	ST : seigneur En-Tai
4266	ST : guérisseur Ochao
4267	ST : combattant En-Tai
4268	ST : Guerrier En-Tai
4269	ST : druide En-Tai
4270	ST : guérisseur En-Tai
4271	ST : destructeur En-Tai
4272	ST : Bagjanamu
4273	ST : soldat Ochao
4274	ST : magicien Ochao
4275	ST : bourreau Ochao
4276	ST : général Ochao
4280	ÉV : guerrier Setaou
4281	ÉV : chasseur Setaou
4282	ÉV : voyante Setaou
4283	ÉV : soldat Setaou
4284	ÉV : archer Setaou
4285	ÉV : maîtresse Setaou
4286	ÉV : chef Setaou
4287	ÉV : capitaine Yonghan
4288	ÉV : capitaine Yonghan
4289	ÉV : général Yonghan
4290	ÉV : général Yonghan
4300	ÉV : esprit flamme ard.
4301	ÉV : tigre flamme ardent
4302	ÉV : flamme ardente
4303	ÉV : guerrier flamme ard
4304	ÉV : roi flamme ardent
4305	ÉV : troll flamme ardent
4306	ÉV : barbeflamme ardent
4307	ÉV : général flamme ard.
4308	ÉV : prince flamme ard.
4309	ÉV : ignator
4320	ÉV : cristal gelé
4321	ÉV : insecte algide
4322	ÉV : homme algide
4323	ÉV : yéti algide
4324	ÉV : golem algide
4325	ÉV : troll algide
4326	ÉV : barbegel
4327	ÉV : général algide
4328	ÉV : seigneur algide
4329	ÉV : yeti de magma
4340	ÉV : combattant En-Tai
4341	ÉV : guerrier En-Tai
4342	ÉV : druide En-Tai
4343	ÉV : guérisseur En-Tai
4344	ÉV : destructeur En-Tai
4345	ÉV : seigneur En-Tai
4346	ÉV : guérisseur Ochao
4347	ÉV : combattant En-Tai
4348	ÉV : guerrier En-Tai
4349	ÉV : druide En-Tai
4350	ÉV : guérisseur En-Tai
4351	ÉV : destructeur En-Tai
4352	ÉV : Bagjanamu
4353	ÉV : soldat Ochao
4354	ÉV : magicien Ochao
4355	ÉV : bourreau Ochao
4356	ÉV : général Ochao
4400	ST : Beran-Setaou
4401	ST : Razador
4402	ST : Nemere
4403	ST : Jotun Thrym
4410	ÉV : Beran-Setaou
4411	ÉV : Razador
4412	ÉV : Nemere
4413	ÉV : Jotun Thrym
4420	BM : combattant En-Tai
4421	BM : guerrier En-Tai
4422	BM : druide En-Tai
4423	BM : guérisseur En-Tai
4424	BM : destructeur En-Tai
4429	BM : Bagjanamu
4430	BM : archer gnoll
4431	BM : soldat cyclope
4432	BM : magicien cyclope
4433	BM : bourreau cyclope
4434	BM : général Outis
4439	BM : Polyphème
4440	BM : archer infernal
4441	BM : lancier infernal
4442	BM : prêtre infernal
4443	BM : major infernal
4444	BM : général infernal
4449	BM : Azraël
4450	BM : soldat gren. arbor.
4451	BM : chef gren. arbor.
4452	BM : croque-mitaine
4453	BM : esprit tigre j. é.
4454	BM : gal gren.-taureau
4459	BM : esprit du tigre j.
4460	BM : esprit flamme ard.
4461	BM : tigre flamme ard.
4462	BM : flamme ardente
4463	BM : guer. flamme ard.
4464	BM : cristal de magma
4469	BM : Idall, garde drag.
4470	BM : bourrogre
4471	BM : Archie l'Ogre
4472	BM : ogre de bataille
4473	BM : ogre magicien
4474	BM : général ogre
4479	BM : le gros ogre
5001	Pirate Tanaka
5002	Hae-Tae
5003	Singe
5004	Pirate Tanaka
5101	Faible Singe Soldat
5102	Faible Singe lanceur
5103	Faible Singe Combattant
5104	Faible Singe général
5111	Singe Soldat
5112	Singe lanceur
5113	Singe Combattant
5114	Singe général
5115	Singe de pierre
5116	Chef Singe
5121	Fort Singe Soldat
5122	Fort Singe lanceur
5123	Fort Singe Combattant
5124	Fort Singe général
5125	Fort Singe de pierre
5126	Fort Singe d'or
5127	Fort Singe Chef
5131	P. Singe Soldat ingén.
5132	P.Singe lanceur ingén.
5133	P.Singe Combat. ingén.
5134	P.Singe gal ingénieux
5141	P.Singe Soldat ingén.
5142	P.Singe lanceur ingén.
5143	P.Singe Combat. ingén.
5144	P.Singe Gal ingénieux
5145	P.Singe de pierre ingén.
5146	P.Singe Chef ingén.
5151	Puis. Singe mal. Soldat
5152	Puis. Singe mal. lanceur
5153	Puis. Singe mal. Combat.
5154	Puis. Singe mal.général
5155	Puis.Singe mal.de pierre
5156	Puis. Singe mal. d'Or
5157	Puis. Singe mal. Chef
5161	Singe de pierre
5162	Singe qui marche
5163	seigneur Singe
5201	Chien errant
5202	Sanglier
5203	Sanglier rouge
5204	Ours
5205	Ours brun
5206	Ours noir
5207	Ours brun affamé
5208	Tigre
5209	Tigre blanc
6001	Esprit flamme ardent
6002	Tigre flamme ardent
6003	Flamme ardente
6004	Guerrier flamme ardent
6005	Roi flamme ardent
6006	Troll flamme ardent
6007	Barbeflamme ardent
6008	Général flamme ardent
6009	Prince flamme ardent
6051	Ignator
6091	Razador
6101	Cristal gelé
6102	Insecte algide
6103	Homme algide
6104	Yéti algide
6105	Golem algide
6106	Troll algide
6107	Barbegel
6108	Général algide
6109	Seigneur algide
6110	Yeti de magma
6111	Golem de magma
6112	Insecte de magma
6113	Homme magmatique
6114	Cristal de magma
6115	Wyverne de magma
6116	Idall, garde du dragon
6117	Sbire d'Idall
6118	Statue de dragon
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Meley, reine des dragons
6201	Yéti de magma
6202	Golem de magma
6203	Insecte de magma
6204	Homme magmatique
6205	Cristal de magma
6206	Wyverne de magma
6207	Idall, garde du dragon
6209	Statue de dragon
6301	Combattant Ochao
6302	Soldat Ochao
6303	Magicien Ochao
6304	Bourreau Ochao
6305	Général Ochao
6306	Fort Combattant Ochao
6307	Fort Soldat Ochao
6308	Fort Magicien Ochao
6309	Fort Bourreau Ochao
6310	Fort Général Ochao
6391	Prince Ochao
6392	Garde du corps Ochao
6393	Fort Prince Ochao
6394	F. Garde du corps Ochao
6401	Combattant En-Tai
6402	Guerrier En-Tai
6403	Druide En-Tai
6404	Guérisseur En-Tai
6405	Gardien En-Tai
6406	Destructeur En-Tai
6407	Seigneur En-Tai
6408	Bagjanamu
6409	Guérisseur Ochao
6410	Fort Combattant En-Tai
6411	Fort Guerrier En-Tai
6412	Fort Druide En-Tai
6413	Fort Guérisseur En-Tai
6414	Fort Destructeur En-Tai
6415	Évènement Beran-Setaou
6416	Évènement Nemere
6417	Évènement Razador
6418	Évènement Jotun Thrym
6419	Évènement dragon rouge
6420	Combattant de l'ombre
6421	Baashido
6422	Metin de l'agonie
6500	Akzadur, roi dragon
6501	Nafaroth, le roi dragon
6502	Exédyar, le roi dragon
6503	Ruilith, le roi dragon
6504	Tyolduran, le roi dragon
6513	Portail dragon
6514	Au roi dragon
6515	Sortie
6686	Jin bing
6687	Soldat Ki
6688	Soldat Ki
6689	Soldat Gong
6690	Mage de front
6691	Kao
6692	Roi Bao (quête)
6693	Jin bing
6694	Soldat Ki
6695	Soldat Ki
6696	Soldat Gong
6697	Mage de front
6698	Kao
6699	Roi Bao
6700	Chien infernal
6701	Soldat troll
6702	Guerrier troll
6703	Archère troll
6704	Chamane troll
6705	Natanan
6706	Argos
6707	Soldat troll
6708	Guerrier troll
6709	Archère troll
6710	Esprit malmené
6711	Chien infernal
6712	Soldat troll
6713	Guerrier troll
6714	Archère troll
6715	Chamane troll
6716	Natanan
6717	Argos
6718	Kovix myre
6719	Prolétarien myre
6720	Golem myre
6721	Combattant myre
6722	Sorcier myre
6723	Vétéran myre
6724	Primus myre
6725	Kovix myre
6726	Prolétarien myre
6727	Golem myre
6728	Combattant myre
6729	Sorcier myre
6730	Vétéran myre
6731	Primus myre
6744	Soldat kappa
6745	Ouvrier kappa
6746	Soldat kappa
6747	Magicien kappa
6748	Chasseur kappa
6749	Kappa cruel
6750	Scorpent
6751	Ouvrier serpent
6752	Serpent kappa
