Vnum	LocalizedName
2202	Flamme-ånd
2203	Kamptiger
2204	Flamme
2205	Flamme-kriger
2206	Flamme-konge
2207	Mørk flamme-konge
2231	Stærk kamptigerslave
2232	Stærk flamme-ånd
2233	Stærk kamptiger
2234	Stærk flamme
2235	Stærk flamme-kriger
2291	Rød drage
2301	Åndetræ
2302	Åndetræ-stamme
2303	Dryade
2304	Eng træspøgelse
2305	Ondt træ
2306	Kæmpe åndetræ
2307	Åndetræ-lord
2311	Rødt åndetræ
2312	Rødt åndetræ-stamme
2313	Rød dryade
2314	Rød eng træspøgelse
2315	Rødt ond træ
2401	Setaou Kæmper
2402	Setaou Jæger
2403	Setaou Mystiker
2404	Setaou Leder
2411	Setaou Soldat
2412	Setaou Bueskytte
2413	Setaou Magistrat
2414	Setaou Kommandant
2415	Setaou Kommandant
2431	ÃµÀÇº´»ç
2432	ÃµÀÇ±Ãº´
2433	ÃµÀÇ¹ý»ç
2434	ÃµÀÇÀå¼ö
2451	ÁøÃµÀÇº´»ç
2452	ÁøÃµÀÇ±Ãº´
2453	ÁøÃµÀÇ¹ý»ç
2454	ÁøÃµÀÇÀå¼ö
2491	Kaptajn Yonghan
2492	General Yonghan
2493	Beran-Setaou
2494	Kaptajn Huashin
2495	General Huashin
2501	Helveds Vandmand
2502	Helveds Hund
2503	Zombie
2504	Helveds Officer
2505	Helveds Vagt
2506	Tohoved HelvedsBueskytte
2507	Infernalsk Klo
2508	Helveds Kriger
2509	Helveds Bueskytte
2510	Helveds Spydkæmper
2511	Helveds Præst
2512	Helveds Major
2513	Helveds Slagter
2514	Helveds General
2541	Ond Helveds Kriger
2542	Ond Helveds Bueskytte
2543	Ond Helveds Spydkæmper
2544	Ond Helveds Præst
2545	Ond Helveds Major
2546	Ond Helveds Slagter
2547	Ond Helveds General
2591	Tartaros
2592	Helveds Bastard
2593	Helveds Bastard
2594	Helveds Bastard
2595	Erebos
2596	Azreals Yngel
2597	Charon
2598	Azrael
2600	Zodiac Ulv
2601	Zodiac Blå Ulv
2602	Zodiac Lykos
2603	Zodiac Bueskytte
2604	Zodiac Vildsvin
2605	Rød Zodiac Vildsvin
2606	Zodiac Scrofa
2607	Zodiac Mi-Jung
2608	Zodiac Bera
2609	Zodiac Bjørn
2610	Zodiac Gråbjørn
2611	Zodiac Brun Bjørn
2612	Zodiac Eun-Jung
2613	Zodiac Tigris
2614	Zodiac Tiger
2615	Hvid Zodiac Tiger
2616	Zodiac Se-Rang
2617	Zodiac Jin-Hee
2618	Zodiac Baby Edderkop
2619	Zodiac Gift Edderkop
2620	Rød Zodiac Gift Edderkop
2621	Zodiac Klo Edderkop
2622	Zodiac Soldat Edderkop
2623	Zodiac Flamme Ånd
2624	Zodiac Kæmpende Tiger
2625	Zodiac Flamme
2626	Zodiac Flamme Kriger
2627	Zodiac Flammekonge
2628	Mørk Zodiac Flammekonge
2629	Brutal Zodiac Infanteri
2630	Brutal Zodiac Håndlanger
2631	Brutal Zodiac Bueskytte
2632	Brutal Zodiac General
2633	Bestialsk Zodiac Kaptajn
2634	Fortryllet Zodiac Is
2635	Zodiac Is Dræber Hval
2636	Zodiac Is Insekt
2637	Zodiac Is Løve
2638	Frossen Zodiac Ismand
2639	Zodiac Yeti
2640	Zodiac Is Golem
2641	Zodiac Ørkenræv
2642	Zodiac Konge Skorpion
2643	Zodiac Slange Sværdkrig.
2644	Zodiac Slange Bueskytte
2645	Zodiac Ørken Bandit
2646	Zodiac Sort Vinds Soldat
2647	Zodiac Sort Vinds Sinds.
2648	Zodiac Sort Vinds Buesk.
2649	Zodiac Mahon
2650	Zodiac Bo
2651	Zodiac Goo-Pae
2652	Zodiac Chuong
2653	Bestial Zodiac Scorp-Man
2654	Zodiac Skorpion Bueskyt.
2655	Zodiac Dervish
2656	Zodiac Træ Frø Soldat
2657	Zodiac Træ Frø Leder
2658	Zodiac Bussemand
2659	Zodiac Ødelægger
2660	Zodiac Økse Kriger
2661	Zodiac Tusind Kriger
2662	Mørk Zodiac Fanatiker
2663	Zodiac Arahan
2664	Esoterisk Zodiac Arahan
2665	Chief Eso. Zodiac Arahan
2666	Mørk Zodiac Bøddel
2667	Mørk Zodiac Plageånd
2668	Zodiac Besværger
2669	Elite Zodiac Ork
2670	Elite Zodiac Ork Spion
2671	Elite Zodiac Ork Kriger
2672	El. Zodiac Ork Troldmand
2673	Elite Zodiac Ork General
2674	Sort Zodiac Ork
2675	Sort Zodiac Ork Kæmpe
2676	Zodiac RT Amazone
2677	Zodiac RT Snigmorder
2678	Zodiac RT Magiker
2679	Zodiac RT Bøddel
2680	Zodiac Krabbe Kriger
2681	Zodiac Skorpion Skytte
2682	Zodiac Reje Soldat
2683	Zodiac Djævelsk Eneboer
2684	Zodiac Pansrede Krabbe
2685	Gigantisk Zodiac Bider
2686	Gig. Zodiac Slagter
2687	Zodiac Troldmand
2688	Zodiac Togant
2689	Zodiac Ogre Bøddel
2690	Zodiac Ogre Bueskytte
2691	Zodiac Kamp Ogre
2692	Zodiac Ogre Troldmand
2700	Vargulf
2701	Vargulf Soldat
2702	Vargulf General
2703	Cerberus
2704	Slange Cerberus
2705	Drage Cerberus
2706	Centaur
2707	Centaur Kriger
2708	Centaur General
2709	Molok
2710	Molok Kriger
2711	Molok General
2712	Dødsvinge
2713	Syg Dødsvinge
2714	Rådden Dødsvinge
2715	Zephyr
2716	Zephyr Kriger
2717	Zephyr General
2718	Uruk
2719	Uruk Kriger
2720	Uruk General
2721	Carniphant
2722	Carniphant Kriger
2723	Carniphant General
2724	Spartan
2725	Spartan Soldat
2726	Spartan General
2727	Knogle Gladiator
2728	Knogle Gladiator Soldat
2729	Knogle Gladiator General
2730	Scarabaeus Skytte
2731	Scarabaeus Gigantus
2732	Scarabaeus Jomfru
2733	Jern Bueskytte
2734	Jern Kriger
2735	Jern General
2736	Flygtning
2737	Damage_Trap
2750	Zi Officer
2751	Zi Vagt
2752	Zi General
2760	Chou Officer
2761	Chou Vagt
2762	Chou General
2770	Yin Officer
2771	Yin Vagt
2772	Yin General
2780	Mao Officer
2781	Mao Vagt
2782	Mao General
2790	Chen Officer
2791	Chen Vagt
2792	Chen General
2800	Si Officer
2801	Si Vagt
2802	Si General
2810	Wu Officer
2811	Wu Vagt
2812	Wu General
2820	Wei Officer
2821	Wei Vagt
2822	Wei General
2830	Shen Officer
2831	Shen Vagt
2832	Shen General
2840	You Officer
2841	You Vagt
2842	You General
2850	Xu Officer
2851	Xu Vagt
2852	Xu General
2860	Hai Officer
2861	Hai Vagt
2862	Hai General
2900	Rottens Metin
2901	Oksens Metin
2902	Tigers Metin
2903	Dragens Metin
2904	Slangens Metin
2905	Hestens Metin
2906	Gedens Metin
2907	Abens Metin
2908	Hundens Metin
3001	Gnoll kriger
3002	Gnoll bueskytte
3003	Gnoll forsvarer
3004	Gnoll magiker
3005	Gnoll general
3090	Gnoll Lord
3091	Øverste Gnoll vagt
3101	Et øjet bokser
3102	Kyklop soldat
3103	Kyklop magiker
3104	Kyklop bøddel
3105	General Outis
3190	Arges
3191	Polyphemos
3201	Manticore kriger
3202	Manticore soldat
3203	Manticore troldmand
3204	Manticore bøddel
3205	General Cor
3290	Rakshasa
3291	Martyaxwar
3301	Lemur kriger
3302	Lemur soldat
3303	Lemur magiker
3304	Lemur bøddel
3305	Lemur general
3390	Lemur prins
3391	Lemur bodyguard
3401	Tritonisk muræne
3402	Haj soldat
3403	Tritonisk  magiker
3404	Tritonisk jæger
3405	Tritonisk  knivstikker
3490	General Kappa
3491	Triton
3501	Rødtyv amazone
3502	Rødtyv snigmorder
3503	Rødtyv magiker
3504	Rødtyv bøddel
3505	Mørk general
3551	Brutal rødtyv amazone
3552	Brutal rødtyv snigmorder
3553	Brutal rødtyv magiker
3554	Brutal rødtyv bøddel
3555	Hvid general
3590	Knogleansigt
3591	Rød høvding
3595	Brutal knogleansigt
3596	Brutal rød høvding
3601	Krabbe kriger
3602	Skorpion skytte
3603	Reje soldat
3604	Djævelsk eneboer
3605	Armeret krabbe
3690	Hummer general
3691	Konge krabbe
3701	Gigantisk bider
3702	Gigantisk slagter
3703	Gigantisk troldmand
3704	Togant
3705	Kaptajn Klo
3790	Gargoyle
3791	Kong Wubba
3801	Hængork
3802	Skytte trold
3803	Larmende trold
3804	Magiker trold
3805	General Ogg
3890	Kaptajn Shruk
3891	Den store trold
3901	Piletræs mand
3902	Eoten
3903	Skouman
3904	Kaptajn Klo
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	General Albus
3910	Skeletos
3911	Aku-Boku
3912	Arboretum
3913	Sycomore
3949	Portal: Nyt Kontinent
3950	Kappa
3951	Lagune Kappa
3952	Dyb Havets Kappa
3953	Kappa Leder
3954	Muræne Soldat
3955	Dyb Havs Muræne Soldat
3956	Sirene Dronning
3957	Hydras Yngel
3958	Hydras Yngel
3959	Hydras Yngel
3960	Hydra
3961	Hydra
3962	Hydra
3963	Hydra
3964	Hydra
3965	Hydras Skat
3970	
3971	Nordvinds Krystal
3972	NordvindsDybder 415 136
3973	NordvindsDybder 94 139
3980	Ild Elementær
3981	Is Elementær
3982	Lyn Elementær
3983	Vind Elementær
3984	Jord Elementær
3985	Mørke Elementær
3986	Ild Ånd
3987	Frost Ånd
3988	Elektrisk Ånd
3989	Luft Ånd
3990	Sten Ånd
3991	Skygge Ånd
3992	Svide Herre
3993	Gletscher Herre
3994	Torden Herre
3995	Storm Herre
3996	Terra Herre
3997	Nat Herre
3998	Elementær Rige
3999	Afslut
4000	Ildens Metin
4001	Isens Metin
4002	Lynets Metin
4003	Vindens Metin
4004	Jordens Metin
4005	Nattens Metin
4006	Elementær Vogter
4019	Tårnets Forhal
4020	Sung Mahi Tårnet
4021	Tårnets Segl
4022	Slange Templets Portal
4023	Ændre Level
4024	Slange Hoved
4025	Slange Hoved
4026	Slange Hoved
4027	Slange Hoved
4030	Hvidt Drage Æg
4101	Dommedag Zi Vagt
4102	Dommedag Chou Vagt
4103	Dommedag Yin Vagt
4104	Dommedag Mao Vagt
4105	Dommedag Chen Vagt
4106	Dommedag Si Vagt
4107	Dommedag Wu Vagt
4108	Dommedag Wei Vagt
4109	Dommedag Shen Vagt
4110	Dommedag You Vagt
4111	Dommedag Xu Vagt
4112	Dommedag Hai Vagt
4121	Dommedag Zi Vagt
4122	Dommedag Chou Vagt
4123	Dommedag Yin Vagt
4124	Dommedag Mao Vagt
4125	Dommedag Chen Vagt
4126	Dommedag Si Vagt
4127	Dommedag Wu Vagt
4128	Dommedag Wei Vagt
4129	Dommedag Shen Vagt
4130	Dommedag You Vagt
4131	Dommedag Xu Vagt
4132	Dommedag Hai Vagt
4141	Ragnarok Metin
4142	Dommedags Metin
4143	Kataklysme Metin
4144	Dommedags Metin
4145	Dommedags Henkog
4146	Mystisk Dommedags Henkog
4147	Dommedags Kappa
4148	Domme. Dyb Havets Kappa
4149	Dommedags Chuong
4150	Mystisk Dommedags Chuong
4151	Dommedags Troldmand
4152	Mystisk Domme. Troldmand
4200	TS: Setaou Kæmper
4201	TS: Setaou Jæger
4202	TS: Setaou Mystiker
4203	TS: Setaou Soldat
4204	TS: Setaou Bueskytte
4205	TS: Setaou Magistrat
4206	TS: Setaou Kommandant
4207	TS: Kaptajn Yonghan
4208	TS: Kaptajn Yonghan
4209	TS: General Yonghan
4210	TS: General Yonghan
4220	TS: Glødende Flamme Ånd
4221	TS: Glødende Flam. Tiger
4222	TS: Glødende Flamme
4223	TS: Glødende Fla. Kriger
4224	TS: Glødende Flammekonge
4225	TS: Glødende Flam. Trold
4226	TS: Glødende Flamme Skæg
4227	TS: Glødende Fl. General
4228	TS: Glødende Flamme Chef
4229	TS: Ignitor
4240	TS: Frost Krystal
4241	TS: Frost Kryb
4242	TS: Frost Mand
4243	TS: Frost Yeti
4244	TS: Frost Golem
4245	TS: Frost Trold
4246	TS: Frost Skæg
4247	TS: Frost General
4248	TS: Frost Herre
4249	TS: Magma Yeti
4260	TS: En-Tai Kriger
4261	TS: En-Tai Soldat
4262	TS: En-Tai Druid
4263	TS: En-Tai Healer
4264	TS: En-Tai Ødelægger
4265	TS: En-Tai Sovereign
4266	TS: Ochao Healer
4267	TS: En-Tai Kriger
4268	TS: En-Tai Soldat
4269	TS: En-Tai Druid
4270	TS: En-Tai Healer
4271	TS: En-Tai Ødelægger
4272	TS: Bagjanamu
4273	TS: Ochao Soldat
4274	TS: Ochao Magiker
4275	TS: Ochao Bøddel
4276	TS: Ochao General
4280	GO: Setaou Kæmper
4281	GO: Setaou Jæger
4282	GO: Setaou Mystiker
4283	GO: Setaou Soldat
4284	GO: Setaou Bueskytte
4285	GO: Setaou Magistrat
4286	GO: Setaou Kommandant
4287	GO: Kaptajn Yonghan
4288	GO: Kaptajn Yonghan
4289	GO: General Yonghan
4290	GO: General Yonghan
4300	GO: Glødende Flamme Ånd
4301	GO: Glødende Flam. Tiger
4302	GO: Glødende Flamme
4303	GO: Glødende Fla. Kriger
4304	GO: Glødende Flammekonge
4305	GO: Glødende Flam. Trold
4306	GO: Glødende Flamme Skæg
4307	GO: Glødende Fl. General
4308	GO: Glødende Flamme Chef
4309	GO: Ignitor
4320	GO: Frost Krystal
4321	GO: Frost Kryb
4322	GO: Frost Mand
4323	GO: Frost Yeti
4324	GO: Frost Golem
4325	GO: Frost Trold
4326	GO: Frost Skæg
4327	GO: Frost General
4328	GO: Frost Herre
4329	GO: Magma Yeti
4340	GO: En-Tai Kriger
4341	GO: En-Tai Soldat
4342	GO: En-Tai Druid
4343	GO: En-Tai Healer
4344	GO: En-Tai Ødelægger
4345	GO: En-Tai Sovereign
4346	GO: Ochao Healer
4347	GO: En-Tai Kriger
4348	GO: En-Tai Soldat
4349	GO: En-Tai Druid
4350	GO: En-Tai Healer
4351	GO: En-Tai Ødelægger
4352	GO: Bagjanamu
4353	GO: Ochao Soldat
4354	GO: Ochao Magiker
4355	GO: Ochao Bøddel
4356	GO: Ochao General
4400	TS: Beran-Setaou
4401	TS: Razador
4402	TS: Nemere
4403	TS: Jotun Thrym
4410	GO: Beran-Setaou
4411	GO: Razador
4412	GO: Nemere
4413	GO: Jotun Thrym
4420	V: En-Tai Kriger
4421	V: En-Tai Soldat
4422	V: En-Tai Druid
4423	V: En-Tai Healer
4424	V: En-Tai Ødelægger
4429	V: Bagjanamu
4430	V: Gnoll Bueskytte
4431	V: Kyklop Soldat
4432	V: Kyklop Magiker
4433	V: Kyklop Bøddel
4434	V: General Outis
4439	V: Polyphemos
4440	V: Helveds Bueskytte
4441	V: Helveds Spydkæmper
4442	V: Helveds Præst
4443	V: Helveds Major
4444	V: Helveds General
4449	V: Azrael
4450	V: Stor Træ Frø Soldat
4451	V: Træ Frø Leder
4452	V: Fjols
4453	V: G. Gul Tigerånd
4454	V: Oksefrø General
4459	V: Gul Tigerånd
4460	V: Glødende Flamme Ånd
4461	V: Glødende Flamme Tiger
4462	V: Glødende Flamme
4463	V: Glød. Flamme Kriger
4464	W: Magma Krystal
4469	V: Drage Vogter Idall
4470	V: Hængork
4471	V: Skytte Trold
4472	V: Larmende Trold
4473	V: Magiker Trold
4474	V: General Ogg
4479	V: Den Store Trold
5001	Pirat Tanaka
5002	Hae-Tae
5003	Abe
5004	Pirat Tanaka
5101	Sød abe-soldat
5102	Sød abe-kaster
5103	Sød abe-kriger
5104	Sød abe-general
5111	Abe-soldat
5112	Abe-kaster
5113	Abe-kriger
5114	Abe-general
5115	Sten-abe
5116	Abernes leder
5121	Stærk abe-soldat
5122	Stærk abe-kaster
5123	Stærk abe-kriger
5124	Stærk abe-general
5125	Stærk sten-abe
5126	Stærk guld-abe
5127	Abernes stærke leder
5131	Klog lille abe-soldat
5132	Klog lille abe-kaster
5133	Klog lille abe-kriger
5134	Klog lille abe-general
5141	Klog abe-soldat
5142	Klog abe-kaster
5143	Klog abe-kriger
5144	Klog abe-general
5145	Klog sten-abe
5146	Abernes kloge leder
5151	Ond abe-soldat
5152	Ond abe-kaster
5153	Ond abe-kriger
5154	Ond abe-general
5155	Ond sten-abe
5156	Ond guld-abe
5157	Abernes onde leder
5161	Fels-abe
5162	Gående abe
5163	Abe-lord
5201	Vildhund
5202	Vildsvin
5203	Rødt vildsvin
5204	Bjørn
5205	Brun bjørn
5206	Sort bjørn
5207	Sulten brun bjørn
5208	Tiger
5209	Hvid tiger
6001	Glødende flamme ånd
6002	Glødende flamme tiger
6003	Glødende flamme
6004	Glødende flamme kriger
6005	Glødende flamme konge
6006	Glødende Flamme Trold
6007	Glødende flamme skæg
6008	Glødende flamme general
6009	Glødende flamme høvding
6051	Ignitor
6091	Razador
6101	Frost Krystal
6102	Frost kryb
6103	Frost mand
6104	Frost Yeti
6105	Frost Golem
6106	Frost trold
6107	Frost skæg
6108	Frost general
6109	Frost herre
6110	Magma Yeti
6111	Magma Golem
6112	Magma Kryb
6113	Magma Mand
6114	Magma Krystal
6115	Magma Wyvern
6116	Drage Vogter Idall
6117	Idalls Undersåt
6118	Drage Statue
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Drage Dronning Meley
6201	Magma Yeti
6202	Magma Golem
6203	Magma Kryb
6204	Magma Mand
6205	Magma Krystal
6206	Magma Wyvern
6207	Drage Vogter Idall
6209	Drage Statue
6301	Ochao kriger
6302	Ochao soldat
6303	Ochao magiker
6304	Ochao bøddel
6305	Ochao general
6306	Stærk Ochao Kriger
6307	Stærk Ochao Soldat
6308	Stærk Ochao Magiker
6309	Stærk Ochao Bøddel
6310	Stærk Ochao General
6391	Ochao lord
6392	Ochao bodyguard
6393	Stærk Ochao Fyrste
6394	Stærk Ochao Livvagt
6401	En-Tai kriger
6402	En-Tai soldat
6403	En-Tai druid
6404	En-Tai healer
6405	En-Tai vagt
6406	En-Tai ødelægger
6407	En-Tai Sovereign
6408	Bagjanamu
6409	Ochao healer
6410	Stærk En-Tai Kriger
6411	Stærk En-Tai Soldat
6412	Stærk En-Tai Druide
6413	Stærk En-Tai Healer
6414	Stærk En-Tai Ødelægger
6415	Beran-Setaou Event
6416	Nemere Event
6417	Razador Event
6418	Jotun Thrym Event
6419	Røde Drage Event
6420	Skyggekriger
6421	Baashido
6422	Smertens Metin
6500	Drage Kongen Akzadur
6501	Drage Kongen Nafaroth
6502	Drage Kongen Exedyar
6503	Drage Kongen Ruilith
6504	Tyolduran
6513	Drage Portal
6514	Til Drage Kongen
6515	Afslut
6686	Jin Bing
6687	Soldat Ki
6688	Soldat Mao
6689	Soldat Gong
6690	Frontline Magiker
6691	Kao
6692	Kong Bao (Mission)
6693	Jin Bing
6694	Soldat Ki
6695	Soldat Mao
6696	Soldat Gong
6697	Frontline Magiker
6698	Kao
6699	Kong Bao
6700	Helveds Hund
6701	Trolde Soldat
6702	Trolde Kriger
6703	Trolde Bueskytte
6704	Trolde Shaman
6705	Natanan
6706	Argos
6707	Trolde Soldat
6708	Trolde Kriger
6709	Trolde Bueskytte
6710	Misbehandlet Spøgelse
6711	Helveds Hund
6712	Trolde Soldat
6713	Trolde Kriger
6714	Trolde Bueskytte
6715	Trolde Shaman
6716	Natanan
6717	Argos
6718	Quag Kovix
6719	Quag Arbejder
6720	Quag Golem
6721	Quag Kriger
6722	Quag Troldmand
6723	Quag Veteran
6724	Quag Primus
6725	Quag Kovix
6726	Quag Arbejder
6727	Quag Golem
6728	Quag Kriger
6729	Quag Troldmand
6730	Quag Veteran
6731	Quag Primus
6744	Kappa Soldat
6745	Kappa Arbejder
