Vnum	LocaleName
176	Steek Zwaard+6
177	Steek Zwaard+7
178	Steek Zwaard+8
179	Steek Zwaard+9
180	Gif Zwaard+0
181	Gif Zwaard+1
182	Gif Zwaard+2
183	Gif Zwaard+3
184	Gif Zwaard+4
185	Gif Zwaard+5
186	Gif Zwaard+6
187	Gif Zwaard+7
188	Gif Zwaard+8
189	Gif Zwaard+9
190	Leeuwen Zwaard+0
191	Leeuwen Zwaard+1
192	Leeuwen Zwaard+2
193	Leeuwen Zwaard+3
194	Leeuwen Zwaard+4
195	Leeuwen Zwaard+5
196	Leeuwen Zwaard+6
197	Leeuwen Zwaard+7
198	Leeuwen Zwaard+8
199	Leeuwen Zwaard+9
200	Kerf Zwaard+0
201	Kerf Zwaard+1
202	Kerf Zwaard+2
203	Kerf Zwaard+3
204	Kerf Zwaard+4
205	Kerf Zwaard+5
206	Kerf Zwaard+6
207	Kerf Zwaard+7
208	Kerf Zwaard+8
209	Kerf Zwaard+9
210	Fatale Zwaard+0
211	Fatale Zwaard+1
212	Fatale Zwaard+2
213	Fatale Zwaard+3
214	Fatale Zwaard+4
215	Fatale Zwaard+5
216	Fatale Zwaard+6
217	Fatale Zwaard+7
218	Fatale Zwaard+8
219	Fatale Zwaard+9
220	Maan Zwaard+0
221	Maan Zwaard+1
222	Maan Zwaard+2
223	Maan Zwaard+3
224	Maan Zwaard+4
225	Maan Zwaard+5
226	Maan Zwaard+6
227	Maan Zwaard+7
228	Maan Zwaard+8
229	Maan Zwaard+9
230	Hemels Zwaard+0
231	Hemels Zwaard+1
232	Hemels Zwaard+2
233	Hemels Zwaard+3
234	Hemels Zwaard+4
235	Hemels Zwaard+5
236	Hemels Zwaard+6
237	Hemels Zwaard+7
238	Hemels Zwaard+8
239	Hemels Zwaard+9
240	Exorcisme Zwaard+0
241	Exorcisme Zwaard+1
242	Exorcisme Zwaard+2
243	Exorcisme Zwaard+3
244	Exorcisme Zwaard+4
245	Exorcisme Zwaard+5
246	Exorcisme Zwaard+6
247	Exorcisme Zwaard+7
248	Exorcisme Zwaard+8
249	Exorcisme Zwaard+9
250	Demonen Zwaard+0
251	Demonen Zwaard+1
252	Demonen Zwaard+2
253	Demonen Zwaard+3
254	Demonen Zwaard+4
255	Demonen Zwaard+5
256	Demonen Zwaard+6
257	Demonen Zwaard+7
258	Demonen Zwaard+8
259	Demonen Zwaard+9
260	Baron Zwaard+0
261	Baron Zwaard+1
262	Baron Zwaard+2
263	Baron Zwaard+3
264	Baron Zwaard+4
265	Baron Zwaard+5
266	Baron Zwaard+6
267	Baron Zwaard+7
268	Baron Zwaard+8
269	Baron Zwaard+9
270	Triton Zwaard+0
271	Triton Zwaard+1
272	Triton Zwaard+2
273	Triton Zwaard+3
274	Triton Zwaard+4
275	Triton Zwaard+5
276	Triton Zwaard+6
277	Triton Zwaard+7
278	Triton Zwaard+8
279	Triton Zwaard+9
280	Heilig Zwaard+0
281	Heilig Zwaard+1
282	Heilig Zwaard+2
283	Heilig Zwaard+3
284	Heilig Zwaard+4
285	Heilig Zwaard+5
286	Heilig Zwaard+6
287	Heilig Zwaard+7
288	Heilig Zwaard+8
289	Heilig Zwaard+9
290	Volle Maan Zwaard+0
291	Volle Maan Zwaard+1
292	Volle Maan Zwaard+2
293	Volle Maan Zwaard+3
294	Volle Maan Zwaard+4
295	Volle Maan Zwaard+5
296	Volle Maan Zwaard+6
297	Volle Maan Zwaard+7
298	Volle Maan Zwaard+8
299	Volle Maan Zwaard+9
300	Zodiac Mes+0
301	Zodiac Mes+1
302	Zodiac Mes+2
303	Zodiac Mes+3
304	Zodiac Mes+4
305	Zodiac Mes+5
306	Zodiac Mes+6
307	Zodiac Mes+7
308	Zodiac Mes+8
309	Zodiac Mes+9
310	Zodiac Zwaard+0
311	Zodiac Zwaard+1
312	Zodiac Zwaard+2
313	Zodiac Zwaard+3
314	Zodiac Zwaard+4
315	Zodiac Zwaard+5
316	Zodiac Zwaard+6
317	Zodiac Zwaard+7
318	Zodiac Zwaard+8
319	Zodiac Zwaard+9
320	Treurdraak Zwaard+0
321	Treurdraak Zwaard+1
322	Treurdraak Zwaard+2
323	Treurdraak Zwaard+3
324	Treurdraak Zwaard+4
325	Treurdraak Zwaard+5
326	Treurdraak Zwaard+6
327	Treurdraak Zwaard+7
328	Treurdraak Zwaard+8
329	Treurdraak Zwaard+9
330	Treurdraak Zwaard+10
331	Treurdraak Zwaard+11
332	Treurdraak Zwaard+12
333	Treurdraak Zwaard+13
334	Treurdraak Zwaard+14
335	Treurdraak Zwaard+15
340	Treurdraak Sabel+0
341	Treurdraak Sabel+1
342	Treurdraak Sabel+2
343	Treurdraak Sabel+3
344	Treurdraak Sabel+4
345	Treurdraak Sabel+5
346	Treurdraak Sabel+6
347	Treurdraak Sabel+7
348	Treurdraak Sabel+8
349	Treurdraak Sabel+9
350	Treurdraak Sabel+10
351	Treurdraak Sabel+11
352	Treurdraak Sabel+12
353	Treurdraak Sabel+13
354	Treurdraak Sabel+14
355	Treurdraak Sabel+15
360	Serpentenzwaard+0
361	Serpentenzwaard+1
362	Serpentenzwaard+2
363	Serpentenzwaard+3
364	Serpentenzwaard+4
365	Serpentenzwaard+5
366	Serpentenzwaard+6
367	Serpentenzwaard+7
368	Serpentenzwaard+8
369	Serpentenzwaard+9
370	Serpentenzwaard+10
371	Serpentenzwaard+11
372	Serpentenzwaard+12
373	Serpentenzwaard+13
374	Serpentenzwaard+14
375	Serpentenzwaard+15
376	Serpentenzw. (handgem.)
380	Serpentenmes+0
381	Serpentenmes+1
382	Serpentenmes+2
383	Serpentenmes+3
384	Serpentenmes+4
385	Serpentenmes+5
386	Serpentenmes+6
387	Serpentenmes+7
388	Serpentenmes+8
389	Serpentenmes+9
390	Serpentenmes+10
391	Serpentenmes+11
392	Serpentenmes+12
393	Serpentenmes+13
394	Serpentenmes+14
395	Serpentenmes+15
396	Serpentenmes (handgem.)
460	Rune Zwaard +0
461	Rune Zwaard +1
462	Rune Zwaard +2
463	Rune Zwaard +3
464	Rune Zwaard +4
465	Rune Zwaard +5
466	Rune Zwaard +6
467	Rune Zwaard +7
468	Rune Zwaard +8
469	Rune Zwaard +9
470	Drakentand Mes +0
471	Drakentand Mes +1
472	Drakentand Mes +2
473	Drakentand Mes +3
474	Drakentand Mes +4
475	Drakentand Mes +5
476	Drakentand Mes +6
477	Drakentand Mes +7
478	Drakentand Mes +8
479	Drakentand Mes +9
500	Kyaniet Zwaard+0
501	Kyaniet Zwaard+1
502	Kyaniet Zwaard+2
503	Kyaniet Zwaard+3
504	Kyaniet Zwaard+4
505	Kyaniet Zwaard+5
506	Kyaniet Zwaard+6
507	Kyaniet Zwaard+7
508	Kyaniet Zwaard+8
509	Kyaniet Zwaard+9
1000	Dolk+0
1001	Dolk+1
1002	Dolk+2
1003	Dolk+3
1004	Dolk+4
1005	Dolk+5
1006	Dolk+6
1007	Dolk+7
1008	Dolk+8
1009	Dolk+9
1010	Cobra Dolk+0
1011	Cobra Dolk+1
1012	Cobra Dolk+2
1013	Cobra Dolk+3
1014	Cobra Dolk+4
1015	Cobra Dolk+5
1016	Cobra Dolk+6
1017	Cobra Dolk+7
1018	Cobra Dolk+8
1019	Cobra Dolk+9
1020	Schaar Dolk+0
1021	Schaar Dolk+1
1022	Schaar Dolk+2
1023	Schaar Dolk+3
1024	Schaar Dolk+4
1025	Schaar Dolk+5
1026	Schaar Dolk+6
1027	Schaar Dolk+7
1028	Schaar Dolk+8
1029	Schaar Dolk+9
1030	Geluksmes+0
1031	Geluksmes+1
1032	Geluksmes+2
1033	Geluksmes+3
1034	Geluksmes+4
1035	Geluksmes+5
1036	Geluksmes+6
1037	Geluksmes+7
1038	Geluksmes+8
1039	Geluksmes+9
1040	Kattenbeet Mes+0
1041	Kattenbeet Mes+1
1042	Kattenbeet Mes+2
1043	Kattenbeet Mes+3
1044	Kattenbeet Mes+4
1045	Kattenbeet Mes+5
1046	Kattenbeet Mes+6
1047	Kattenbeet Mes+7
1048	Kattenbeet Mes+8
1049	Kattenbeet Mes+9
1050	Duivelsgezicht Dolk+0
1051	Duivelsgezicht Dolk+1
1052	Duivelsgezicht Dolk+2
1053	Duivelsgezicht Dolk+3
1054	Duivelsgezicht Dolk+4
1055	Duivelsgezicht Dolk+5
1056	Duivelsgezicht Dolk+6
1057	Duivelsgezicht Dolk+7
1058	Duivelsgezicht Dolk+8
1059	Duivelsgezicht Dolk+9
1060	Duivelsvuist Dolk+0
1061	Duivelsvuist Dolk+1
1062	Duivelsvuist Dolk+2
1063	Duivelsvuist Dolk+3
1064	Duivelsvuist Dolk+4
1065	Duivelsvuist Dolk+5
1066	Duivelsvuist Dolk+6
1067	Duivelsvuist Dolk+7
1068	Duivelsvuist Dolk+8
1069	Duivelsvuist Dolk+9
1070	Bloedig Dolk+0
1071	Bloedig Dolk+1
1072	Bloedig Dolk+2
1073	Bloedig Dolk+3
1074	Bloedig Dolk+4
1075	Bloedig Dolk+5
1076	Bloedig Dolk+6
1077	Bloedig Dolk+7
1078	Bloedig Dolk+8
1079	Bloedig Dolk+9
1080	Ribbenmes+0
1081	Ribbenmes+1
1082	Ribbenmes+2
1083	Ribbenmes+3
1084	Ribbenmes+4
1085	Ribbenmes+5
1086	Ribbenmes+6
1087	Ribbenmes+7
1088	Ribbenmes+8
1089	Ribbenmes+9
1090	Chakram+0
1091	Chakram+1
1092	Chakram+2
1093	Chakram+3
1094	Chakram+4
1095	Chakram+5
1096	Chakram+6
1097	Chakram+7
1098	Chakram+8
1099	Chakram+9
1100	Draken Mes+0
1101	Draken Mes+1
1102	Draken Mes+2
1103	Draken Mes+3
1104	Draken Mes+4
1105	Draken Mes+5
1106	Draken Mes+6
1107	Draken Mes+7
1108	Draken Mes+8
1109	Draken Mes+9
1110	Bliksem Mes+0
1111	Bliksem Mes+1
1112	Bliksem Mes+2
1113	Bliksem Mes+3
1114	Bliksem Mes+4
1115	Bliksem Mes+5
1116	Bliksem Mes+6
1117	Bliksem Mes+7
1118	Bliksem Mes+8
1119	Bliksem Mes+9
1120	Siamees Mes+0
1121	Siamees Mes+1
1122	Siamees Mes+2
1123	Siamees Mes+3
1124	Siamees Mes+4
1125	Siamees Mes+5
1126	Siamees Mes+6
1127	Siamees Mes+7
1128	Siamees Mes+8
1129	Siamees Mes+9
1130	Duivelsvleugel Chakram+0
1131	Duivelsvleugel Chakram+1
1132	Duivelsvleugel Chakram+2
1133	Duivelsvleugel Chakram+3
1134	Duivelsvleugel Chakram+4
1135	Duivelsvleugel Chakram+5
1136	Duivelsvleugel Chakram+6
1137	Duivelsvleugel Chakram+7
1138	Duivelsvleugel Chakram+8
1139	Duivelsvleugel Chakram+9
1140	Zaag Tand Mes+0
1141	Zaag Tand Mes+1
1142	Zaag Tand Mes+2
1143	Zaag Tand Mes+3
1144	Zaag Tand Mes+4
1145	Zaag Tand Mes+5
1146	Zaag Tand Mes+6
1147	Zaag Tand Mes+7
1148	Zaag Tand Mes+8
1149	Zaag Tand Mes+9
1150	Zonnestraal Mes+0
1151	Zonnestraal Mes+1
1152	Zonnestraal Mes+2
1153	Zonnestraal Mes+3
1154	Zonnestraal Mes+4
1155	Zonnestraal Mes+5
1156	Zonnestraal Mes+6
1157	Zonnestraal Mes+7
1158	Zonnestraal Mes+8
1159	Zonnestraal Mes+9
1160	Beek Mes+0
1161	Beek Mes+1
1162	Beek Mes+2
1163	Beek Mes+3
1164	Beek Mes+4
1165	Beek Mes+5
1166	Beek Mes+6
1167	Beek Mes+7
1168	Beek Mes+8
1169	Beek Mes+9
1170	Zwart Blad Mes+0
1171	Zwart Blad Mes+1
1172	Zwart Blad Mes+2
1173	Zwart Blad Mes+3
1174	Zwart Blad Mes+4
1175	Zwart Blad Mes+5
1176	Zwart Blad Mes+6
1177	Zwart Blad Mes+7
1178	Zwart Blad Mes+8
1179	Zwart Blad Mes+9
1180	Zodiac Dolk+0
1181	Zodiac Dolk+1
1182	Zodiac Dolk+2
1183	Zodiac Dolk+3
1184	Zodiac Dolk+4
1185	Zodiac Dolk+5
1186	Zodiac Dolk+6
1187	Zodiac Dolk+7
1188	Zodiac Dolk+8
1189	Zodiac Dolk+9
1190	Treurdraak Dolk+0
1191	Treurdraak Dolk+1
1192	Treurdraak Dolk+2
1193	Treurdraak Dolk+3
1194	Treurdraak Dolk+4
1195	Treurdraak Dolk+5
1196	Treurdraak Dolk+6
1197	Treurdraak Dolk+7
1198	Treurdraak Dolk+8
1199	Treurdraak Dolk+9
1200	Treurdraak Dolk+10
1201	Treurdraak Dolk+11
1202	Treurdraak Dolk+12
1203	Treurdraak Dolk+13
1204	Treurdraak Dolk+14
1205	Treurdraak Dolk+15
1210	Serpentendolk+0
1211	Serpentendolk+1
1212	Serpentendolk+2
1213	Serpentendolk+3
1214	Serpentendolk+4
1215	Serpentendolk+5
1216	Serpentendolk+6
1217	Serpentendolk+7
1218	Serpentendolk+8
1219	Serpentendolk+9
1220	Serpentendolk+10
1221	Serpentendolk+11
1222	Serpentendolk+12
1223	Serpentendolk+13
1224	Serpentendolk+14
1225	Serpentendolk+15
1226	Serpentendolk (handgem.)
1340	Vijf Elementen Mes +0
1341	Vijf Elementen Mes +1
1342	Vijf Elementen Mes +2
1343	Vijf Elementen Mes +3
1344	Vijf Elementen Mes +4
1345	Vijf Elementen Mes +5
1346	Vijf Elementen Mes +6
1347	Vijf Elementen Mes +7
1348	Vijf Elementen Mes +8
1349	Vijf Elementen Mes +9
1500	Kyaniet Dolk+0
1501	Kyaniet Dolk+1
1502	Kyaniet Dolk+2
1503	Kyaniet Dolk+3
1504	Kyaniet Dolk+4
1505	Kyaniet Dolk+5
1506	Kyaniet Dolk+6
1507	Kyaniet Dolk+7
1508	Kyaniet Dolk+8
1509	Kyaniet Dolk+9
2000	Boog+0
2001	Boog+1
2002	Boog+2
2003	Boog+3
2004	Boog+4
2005	Boog+5
2006	Boog+6
2007	Boog+7
2008	Boog+8
2009	Boog+9
2010	Langboog+0
2011	Langboog+1
2012	Langboog+2
2013	Langboog+3
2014	Langboog+4
2015	Langboog+5
2016	Langboog+6
2017	Langboog+7
2018	Langboog+8
2019	Langboog+9
2020	Composietboog+0
2021	Composietboog+1
2022	Composietboog+2
2023	Composietboog+3
2024	Composietboog+4
2025	Composietboog+5
2026	Composietboog+6
2027	Composietboog+7
2028	Composietboog+8
2029	Composietboog+9
2030	Gevechtsboog+0
2031	Gevechtsboog+1
2032	Gevechtsboog+2
2033	Gevechtsboog+3
2034	Gevechtsboog+4
2035	Gevechtsboog+5
2036	Gevechtsboog+6
2037	Gevechtsboog+7
2038	Gevechtsboog+8
2039	Gevechtsboog+9
2040	Ruiterlangboog+0
2041	Ruiterlangboog+1
2042	Ruiterlangboog+2
2043	Ruiterlangboog+3
2044	Ruiterlangboog+4
2045	Ruiterlangboog+5
2046	Ruiterlangboog+6
2047	Ruiterlangboog+7
2048	Ruiterlangboog+8
2049	Ruiterlangboog+9
2050	Ruitergevechtsboog+0
2051	Ruitergevechtsboog+1
2052	Ruitergevechtsboog+2
2053	Ruitergevechtsboog+3
2054	Ruitergevechtsboog+4
2055	Ruitergevechtsboog+5
2056	Ruitergevechtsboog+6
2057	Ruitergevechtsboog+7
2058	Ruitergevechtsboog+8
2059	Ruitergevechtsboog+9
2060	Koper Versierd Boog+0
2061	Koper Versierd Boog+1
2062	Koper Versierd Boog+2
2063	Koper Versierd Boog+3
2064	Koper Versierd Boog+4
2065	Koper Versierd Boog+5
2066	Koper Versierd Boog+6
2067	Koper Versierd Boog+7
2068	Koper Versierd Boog+8
2069	Koper Versierd Boog+9
2070	Vernietigings Boog+0
2071	Vernietigings Boog+1
2072	Vernietigings Boog+2
2073	Vernietigings Boog+3
2074	Vernietigings Boog+4
2075	Vernietigings Boog+5
2076	Vernietigings Boog+6
2077	Vernietigings Boog+7
2078	Vernietigings Boog+8
2079	Vernietigings Boog+9
2080	Rood Oog Boog+0
2081	Rood Oog Boog+1
2082	Rood Oog Boog+2
2083	Rood Oog Boog+3
2084	Rood Oog Boog+4
2085	Rood Oog Boog+5
2086	Rood Oog Boog+6
2087	Rood Oog Boog+7
2088	Rood Oog Boog+8
2089	Rood Oog Boog+9
2090	Doorn Blad Boog+0
2091	Doorn Blad Boog+1
2092	Doorn Blad Boog+2
2093	Doorn Blad Boog+3
2094	Doorn Blad Boog+4
2095	Doorn Blad Boog+5
2096	Doorn Blad Boog+6
2097	Doorn Blad Boog+7
2098	Doorn Blad Boog+8
2099	Doorn Blad Boog+9
2100	Stier Hoorn Boog+0
2101	Stier Hoorn Boog+1
2102	Stier Hoorn Boog+2
2103	Stier Hoorn Boog+3
2104	Stier Hoorn Boog+4
2105	Stier Hoorn Boog+5
2106	Stier Hoorn Boog+6
2107	Stier Hoorn Boog+7
2108	Stier Hoorn Boog+8
2109	Stier Hoorn Boog+9
2110	Eenhoorn Boog +0
2111	Eenhoorn Boog +1
2112	Eenhoorn Boog +2
2113	Eenhoorn Boog +3
2114	Eenhoorn Boog +4
2115	Eenhoorn Boog +5
2116	Eenhoorn Boog +6
2117	Eenhoorn Boog +7
2118	Eenhoorn Boog +8
2119	Eenhoorn Boog +9
2120	Reuze Vleugel Boog+0
2121	Reuze Vleugel Boog+1
2122	Reuze Vleugel Boog+2
2123	Reuze Vleugel Boog+3
2124	Reuze Vleugel Boog+4
2125	Reuze Vleugel Boog+5
2126	Reuze Vleugel Boog+6
2127	Reuze Vleugel Boog+7
2128	Reuze Vleugel Boog+8
2129	Reuze Vleugel Boog+9
2130	Abrikozen Boog+0
2131	Abrikozen Boog+1
2132	Abrikozen Boog+2
2133	Abrikozen Boog+3
2134	Abrikozen Boog+4
2135	Abrikozen Boog+5
2136	Abrikozen Boog+6
2137	Abrikozen Boog+7
2138	Abrikozen Boog+8
2139	Abrikozen Boog+9
2140	Geel Draken Boog+0
2141	Geel Draken Boog+1
2142	Geel Draken Boog+2
2143	Geel Draken Boog+3
2144	Geel Draken Boog+4
2145	Geel Draken Boog+5
2146	Geel Draken Boog+6
2147	Geel Draken Boog+7
2148	Geel Draken Boog+8
2149	Geel Draken Boog+9
2150	Hoornboog+0
2151	Hoornboog+1
2152	Hoornboog+2
2153	Hoornboog+3
2154	Hoornboog+4
2155	Hoornboog+5
2156	Hoornboog+6
2157	Hoornboog+7
2158	Hoornboog+8
2159	Hoornboog+9
2160	Reuze Duivels Boog+0
2161	Reuze Duivels Boog+1
2162	Reuze Duivels Boog+2
2163	Reuze Duivels Boog+3
2164	Reuze Duivels Boog+4
2165	Reuze Duivels Boog+5
2166	Reuze Duivels Boog+6
2167	Reuze Duivels Boog+7
2168	Reuze Duivels Boog+8
2169	Reuze Duivels Boog+9
2170	Kraai Staal Boog+0
2171	Kraai Staal Boog+1
2172	Kraai Staal Boog+2
2173	Kraai Staal Boog+3
2174	Kraai Staal Boog+4
2175	Kraai Staal Boog+5
2176	Kraai Staal Boog+6
2177	Kraai Staal Boog+7
2178	Kraai Staal Boog+8
2179	Kraai Staal Boog+9
2180	Blauw Draken Boog+0
2181	Blauw Draken Boog+1
2182	Blauw Draken Boog+2
2183	Blauw Draken Boog+3
2184	Blauw Draken Boog+4
2185	Blauw Draken Boog+5
2186	Blauw Draken Boog+6
2187	Blauw Draken Boog+7
2188	Blauw Draken Boog+8
2189	Blauw Draken Boog+9
2190	Spoken Boog+0
2191	Spoken Boog+1
2192	Spoken Boog+2
2193	Spoken Boog+3
2194	Spoken Boog+4
2195	Spoken Boog+5
2196	Spoken Boog+6
2197	Spoken Boog+7
2198	Spoken Boog+8
2199	Spoken Boog+9
2200	Zodiac Boog+0
2201	Zodiac Boog+1
2202	Zodiac Boog+2
2203	Zodiac Boog+3
2204	Zodiac Boog+4
2205	Zodiac Boog+5
2206	Zodiac Boog+6
2207	Zodiac Boog+7
2208	Zodiac Boog+8
2209	Zodiac Boog+9
2210	Treurdraak Boog+0
2211	Treurdraak Boog+1
2212	Treurdraak Boog+2
2213	Treurdraak Boog+3
2214	Treurdraak Boog+4
2215	Treurdraak Boog+5
2216	Treurdraak Boog+6
2217	Treurdraak Boog+7
2218	Treurdraak Boog+8
2219	Treurdraak Boog+9
2220	Treurdraak Boog+10
2221	Treurdraak Boog+11
2222	Treurdraak Boog+12
2223	Treurdraak Boog+13
2224	Treurdraak Boog+14
2225	Treurdraak Boog+15
2230	Serpentenboog+0
2231	Serpentenboog+1
2232	Serpentenboog+2
2233	Serpentenboog+3
2234	Serpentenboog+4
2235	Serpentenboog+5
2236	Serpentenboog+6
2237	Serpentenboog+7
2238	Serpentenboog+8
2239	Serpentenboog+9
2240	Serpentenboog+10
2241	Serpentenboog+11
2242	Serpentenboog+12
2243	Serpentenboog+13
2244	Serpentenboog+14
2245	Serpentenboog+15
2246	Serpentenboog (handgem.)
2370	Feniks Boog +0
2371	Feniks Boog +1
2372	Feniks Boog +2
2373	Feniks Boog +3
2374	Feniks Boog +4
2375	Feniks Boog +5
2376	Feniks Boog +6
2377	Feniks Boog +7
2378	Feniks Boog +8
2379	Feniks Boog +9
2500	Kyaniet Boog+0
2501	Kyaniet Boog+1
2502	Kyaniet Boog+2
2503	Kyaniet Boog+3
2504	Kyaniet Boog+4
2505	Kyaniet Boog+5
2506	Kyaniet Boog+6
2507	Kyaniet Boog+7
2508	Kyaniet Boog+8
2509	Kyaniet Boog+9
3000	Gladius+0
3001	Gladius+1
3002	Gladius+2
3003	Gladius+3
3004	Gladius+4
3005	Gladius+5
3006	Gladius+6
3007	Gladius+7
3008	Gladius+8
3009	Gladius+9
3010	Speer+0
3011	Speer+1
3012	Speer+2
3013	Speer+3
3014	Speer+4
3015	Speer+5
3016	Speer+6
3017	Speer+7
3018	Speer+8
3019	Speer+9
3020	Onthoofdings Mes+0
3021	Onthoofdings Mes+1
3022	Onthoofdings Mes+2
3023	Onthoofdings Mes+3
3024	Onthoofdings Mes+4
3025	Onthoofdings Mes+5
3026	Onthoofdings Mes+6
3027	Onthoofdings Mes+7
3028	Onthoofdings Mes+8
3029	Onthoofdings Mes+9
3030	Spinnenspeer+0
3031	Spinnenspeer+1
3032	Spinnenspeer+2
3033	Spinnenspeer+3
3034	Spinnenspeer+4
3035	Spinnenspeer+5
3036	Spinnenspeer+6
3037	Spinnenspeer+7
3038	Spinnenspeer+8
3039	Spinnenspeer+9
3040	Gisarme+0
3041	Gisarme+1
3042	Gisarme+2
3043	Gisarme+3
3044	Gisarme+4
3045	Gisarme+5
3046	Gisarme+6
3047	Gisarme+7
3048	Gisarme+8
3049	Gisarme+9
3050	Oorlogs Zeis+0
3051	Oorlogs Zeis+1
3052	Oorlogs Zeis+2
3053	Oorlogs Zeis+3
3054	Oorlogs Zeis+4
3055	Oorlogs Zeis+5
3056	Oorlogs Zeis+6
3057	Oorlogs Zeis+7
3058	Oorlogs Zeis+8
3059	Oorlogs Zeis+9
3060	Gevechts Hooivork+0
3061	Gevechts Hooivork+1
3062	Gevechts Hooivork+2
3063	Gevechts Hooivork+3
3064	Gevechts Hooivork+4
3065	Gevechts Hooivork+5
3066	Gevechts Hooivork+6
3067	Gevechts Hooivork+7
