Vnum	LocalizedName
751	متعصب أعلى
752	أراهان أعلى
753	مقاتل أراهان أعلى
754	قائد أراهان الأعلى
755	عدّام أعلى
756	مضطهد أعلى
757	مشعوذ أعلى
771	متعصب وحشي
772	أراهان وحشي
773	مقاتل أراهان وحشي
774	أراهان أعلى وحشي
775	جلاّد وحشي
776	مضطهد وحشي
777	مشعوذ وحشي
791	القائد الشرير
792	قائد الشبح الشرير
793	قائد النخبة الشرير
794	قائد شبح النخبة
795	مقاتل النخبة
796	مقاتل النخبة الشرير
901	شبح الجثة
902	كلب مسعور
903	رجل مسعور
904	محارب السيّف المسعور
905	محارب الرماح المسعور
906	رامي سهام مسعور
907	قائد المسعورين
931	شبح جثّة غاضب
932	كلب مسعور غاضب
933	رجل مسعور غاضب
934	محارب مسعور غاضب
935	محارب رماح مسعور غاضب
936	رامي سهام مسعور متوحش
937	قائد مسعورين غاضب
991	بيضة داء السعار
992	حامل داء السعار
993	حامل عملاق لداء السعار
1001	جندي شيطاني
1002	رامي السهام الشيطاني
1003	رامي الرماح الشيطاني
1004	شامان شيطاني
1031	جندي خسيس
1032	رامي سهام خسيس
1033	جندي خسيس بحربة قاتلة
1034	شامان خسيس
1035	شبح الحقد
1036	شبح الفوضى
1037	قائد الشياطين الخسيسة
1038	شبح المسايفة الأزلي
1039	جمجمة طائرة
1040	الشبح الخالد
1041	وحش شيطاني
1061	جندي شيطاني وحشي
1062	رامي شيطاني وحشي
1063	الرماح الشيطاني الوحشي
1064	شامان الشبح الخسيس
1065	شبح الحقد الخسيس
1066	شبح الفوضى الخسيس
1067	قائد الشياطين الوحشي
1068	شبح المسايفة البارع
1069	رأس الهيكل الطائر الخبيث
1070	الشبح الخالد
1071	وحش شيطاني
1091	ملك الشياطين
1092	ملك الشياطين الفخور
1093	قابض الأرواح
1094	ملك الشياطين الخسيس
1095	الموت الأزرق
1096	ءّ»ç±ح؟ص
1101	جليد مسحور
1102	الحوت االجليدي القاتل
1103	حشرات الجليد
1104	أسد الجليد
1105	رجل الثلج
1106	يتي
1107	تمثال الجليد
1108	تمثال الجليد
1131	شظى الجليد من الجحيم
1132	حوت الجليد من الجحيم
1133	حشرة الجليد من الجحيم
1134	أسد الجليد من الجحيم
1135	رجل الجليد من الجحيم
1136	الرجل الثلجي من الجحيم
1137	تمثال الجليد من الجحيم
1138	تمثال الجليد من الجحيم
1151	شيطان الجليد
1152	حوت جليدي قاتل
1153	حشرة الجليد
1154	سول غو
1155	رجل الجليد
1156	عملاق الجليد
1157	تمثال الجليد
1171	الجليد الخبيث المسحور
1172	حوت جليدي قاتل خبيث
1173	حشرة الجليد الخبيثة
1174	أسد الجليد الخبيث
1175	رجل الجليد الخبيث
1176	يتي الخبيث
1177	تمثال الجليد الخبيث
1191	ساحرة  الجليد
1192	ساحرة جليد كبيرة
1301	جندي ضفدع الشجرة
1302	قائد ضفدع الشجرة
1303	بعبع
1304	شبح النمر الأصفر
1305	جنرال ضفدع الثور
1306	شبح نمر أصفر خبيث
1307	شبح نمر أصفر خبيث
1308	شبح نمر أصفر خبيث
1309	شبح نمر أصفر خبيث
1310	شبح نمر أصفر خبيث
1331	جندي ضفدع الشجرة الكبير
1332	قائد ضفدع الشجرة الكبير
1333	بعبع كبير
1334	شبح النمر الأصفر الكبير
1335	جنرال ضفدع الثور الكبير
1336	جنرال ضفدع الثور
1401	مدمر
1402	محارب فأس
1403	ألف محارب
1501	تمثال حجر
1502	آكل الحجر
1503	تمثال حجري كبير
1601	محارب رهيب
1602	جزار رهيب
1603	مقاتل رهيب
1901	ذو التسعة ذيول
1902	ذو التسعة ذيول النخبة
1903	ذو التسعة ذيول النخبة
1904	ذو التسعة ذيول النخبة
1905	ذو التسعة ذيول النخبة
1906	ذو التسعة ذيول النخبة
2001	عنكبوت رضيع
2002	عنكبوت سام
2003	عنكبوت أحمر سام
2004	عنكبوت ذو مخالب
2005	جندي عنكبوت
2031	عنكبوت رضيع سام
2032	عنكبوت سام قاتل
2033	عنكبوت أحمر سام قاتل
2034	عنكبوت سام ذو مخالب
2035	جندي سام عنكبوتي
2036	جندي عنكبوت سام فخور
2037	جنود العناكب السامة
2051	عنكبوت رضيع سام خبيث
2052	عنكبوت سام قاتل خبيث
2053	عنكبوت سام أحمر خبيث
2054	عنكبوت سام ذو مخالب خبيث
2055	جندي عنكبوت سام خبيث
2061	عنكبوت سام صغير
2062	عنكبوت سام قاتل
2063	عنكبوت سام قاتل أحمر
2064	عنكبوت سام ذو مخالب
2065	جنود العناكب السامة
2071	عنكبوت رضيع سام وحشي
2072	عنكبوت سام قاتل وحشي
2073	عنكبوت أحمر سام قاتل
2074	عنكبوت سام ذو مخلب وحشي
2075	جندي عنكبوت وحشي
2076	عنكبوت سام وحشي قوي
2091	الملكة العنكبوت
2092	بارونة العناكب
2093	العنكبوتة الملكة الشريرة
2094	بارون العناكب
2095	بيضة العنكبوت
2101	ثعلب الصحراء
2102	عين طائرة صحراوية
2103	العقرب الملك
2104	الرجل العقرب الشاب
2105	رامي سهام عقربي
2106	محارب السيف الثعباني
2107	رامي سهام ثعباني
2108	قاطع طرق صحراوي
2131	الرجل العقرب الوحشي
2132	رامي السهام العقربية
2133	محارب السيف الثعباني
2134	رامي سهام ثعباني
2135	قاطع طرق صحراوي
2151	ثعلب الصحراء القوي
2152	درويش قوي
2153	العقرب الملك القوي
2154	الرجل العقرب القوي
2155	العقرب الرمّاح القوي
2156	محارب أفاعي قوي
2157	رامي سهام ثعباني قوي
2158	قاطع طرق صحراوي قوي
2191	سلحفاة صحراء كبيرة
2192	سلحفاة صحراء ظلامية
2201	نمر خادم مقاتل
2202	شبح النار
2203	نمر مقاتل
2204	نار
2205	محارب ناري
2206	ملك النّار
2207	ملك النّار الشرير
2231	نمر خادم مقاتل قوي
2232	شبح النار القوي
2233	نمر مقاتل قوي
2234	نار قويّة
2235	محارب ناري قوي
2291	تنين أحمر
2301	شجرة أشباح
2302	جذع شجرة أشباح
2303	درياد
2304	مرج الأشباح
2305	شجرة خبيثة
2306	شجرة أشباح قديمة
2307	سيد شجرة الأشباح
2311	شجرة أشباح حمراء
2312	جذع شجرة أشباح حمراء
2313	درياد حمراء
2314	مرج الأشباح الأحمر
2315	شجرة حمراء خبيثة
2401	محارب سيتاو
2402	صيّاد سيتاو
2403	عرّافة سيتاو
2404	قائد سيتاو
2411	جندي سيتاو
2412	رامي السهام-سيتاو
2413	القائدة سيتاو
2414	قائد أعلى-سيتاو
2415	قائد أعلى-سيتاو
2431	أµہا؛´»ç
2432	أµہا±أ؛´
2433	أµہا¹‎»ç
2434	أµہاہه¼ِ
2451	ءّأµہا؛´»ç
2452	ءّأµہا±أ؛´
2453	ءّأµہا¹‎»ç
2454	ءّأµہاہه¼ِ
2491	الزعيم يونغان
2492	الجنرال يونغان
2493	بيران-سيتاو
2494	الزعيم هواشين
2495	الجنرال هواشين
2501	قنديل بحر الجحيم
2502	كلب الجحيم
2503	زومبي
2504	ضابط الجحيم
2505	حارس الجحيم
2506	قناص الجحيم-ذو الرأسين
2507	قابض الجحيم
2508	محارب الجحيم
2509	قناص الجحيم
2510	رامي رماح الجحيم
2511	كاهن الجحيم
2512	رائد الجحيم
2513	سفّاك الجحيم
2514	جنرال الجحيم
2541	محارب الجحيم الشرير
2542	قناص الجحيم الشرير
2543	رامي رماح الجحيم الشرير
2544	كاهن الجحيم الشرير
2545	رائد الجحيم الشرير
2546	سفّاك الجحيم الشرير
2547	جنرال الجحيم الشرير
2591	تارثاروس
2592	وقح الجحيم
2593	وقح الجحيم
2594	وقح الجحيم
2595	إيريبوس
2596	فرخ فرعائيل
2597	شريون
2598	فرعائيل
2600	ذئب زودياك
2601	ذئب زودياك الأزرق
2602	ليكوس زودياك
2603	رامي زودياك
2604	خنزير زودياك البري
2605	خنزير زودياك بري أحمر
2606	سكروفا زودياك
2607	مي-جونغ زودياك
2608	برا زودياك
2609	دب زودياك
2610	دب زودياك الأشيب
2611	دب زودياك البني
2612	اون-جونغ زودياك
2613	تيغرس زودياك
2614	نمر زودياك
2615	نمر زودياك الأبيض
2616	سي-رانغ زودياك
2617	جن-هي زودياك
2618	عنكبوت زودياك الرضيع
2619	عنكبوت زودياك السام
2620	عنكبوت زودياك سام أحمر
2621	عنكبوت زودياك ذو مخلب
2622	جندي عنكبوت زودياك
2623	شبح زودياك الناري
2624	نمر زودياك المقاتل
2625	نار زودياك
2626	محارب زودياك الناري
2627	ملك النّار زودياك
2628	ملك النّار ظلامي زودياك
2629	جندي متوحش زودياك
2630	مطيع متوحش زودياك
2631	ر. سهام متوحش زودياك
2632	قائد زودياك وحشي
2633	زعيم زودياك وحشي
2634	جليد زودياك مسحور
2635	حوت جليدي قاتل زودياك
2636	حشرة الجليد زودياك
2637	أسد الجليد زودياك
2638	رجل الثلج زودياك
2639	يتي زودياك
2640	تمثال الجليد زودياك
2641	ثعلب الصحراء زودياك
2642	العقرب الملك زودياك
2643	محارب أفاعي زودياك
2644	رامي سهام ثعباني زودياك
2645	قاطع طريق صحراوي زودياك
2646	جندي الريح الأسود زودياك
2647	مهووس ر. أ. زودياك
2648	رامي سهام ر. أ. زودياك
2649	ماهون زودياك
2650	بو زودياك
2651	غو-بي زودياك
2652	شوونغ زودياك
2653	رجل عقربي م. زودياك
2654	رامي عقربي م. زودياك
2655	درويش زودياك
2656	ج. ضفدع الشجرة زودياك
2657	ق. ضفدع الشجرة زودياك
2658	بعبع زودياك
2659	مدمر زودياك
2660	محارب فأس زودياك
2661	ألف محارب زودياك
2662	متعصب ظلامي زودياك
2663	آراهان زودياك
2664	محارب شرير زودياك
2665	قائد آراهان شرير زودياك
2666	جلاد شرير زودياك
2667	مضطهد شرير زودياك
2668	مشعوذ زودياك
2669	غول فخور زودياك
2670	جاسوس غول فخور زودياك
2671	مقاتل غول فخور زودياك
2672	ساحر غول فخور زودياك
2673	قائد غول فخور زودياك
2674	غول أسود زودياك
2675	غول كبير أسود زودياك
2676	محارب لص أحمر زودياك
2677	سفاح لص أحمر زودياك
2678	ساحر لص أحمر زودياك
2679	جلاد لص أحمر زودياك
2680	مقاتل سلطعون زودياك
2681	الرامي العقرب زودياك
2682	جندي روبيان زودياك
2683	ناسك شيطاني زودياك
2684	سلطعون مقرقع زودياك
2685	عضّاض عملاق زودياك
2686	جزار عملاق زودياك
2687	ساحر زودياك
2688	عملاقيان زودياك
2689	جلاد زودياك رهيب
2690	رامي زودياك رهيب
2691	غول معارك زودياك
2692	ساحر زودياك رهيب
2700	مستذئب
2701	جندي مستذئب
2702	قائد مستذئب
2703	سيربيروس
2704	أفعى سيربيروس
2705	تنين سيربيروس
2706	قنطور
2707	محارب قنطور
2708	قائد قنطور
2709	مولوخ
2710	محارب مولوخ
2711	قائد مولوخ
2712	جناح الموت
2713	جناح الموت المريض
2714	جناح الموت الكسول
2715	زفير
2716	محارب زفير
2717	قائد زفير
2718	أوروك
2719	محارب أوروك
2720	قائد أوروك
2721	كارنيفانت
2722	محارب كارنيفانت
2723	قائد كارنيفانت
2724	إسبرطي
2725	جندي إسبرطي
2726	قائد إسبرطي
2727	مصارع العظام
2728	جندي مصارع العظام
2729	قائد مصارع العظام
2730	رامي سهام الجعران
2731	جعران عملاق
2732	جعران عذراء
2733	رامي سهام حديدي
2734	محارب حديدي
2735	قائد حديدي
2736	لاجيء
2737	Damage_Trap
2750	ضابط تسي
2751	حارس تسي
2752	قائد تسي
2760	ضابط تشاو
2761	حارس تشاو
2762	قائد تشاو
2770	ضابط يين
2771	حارس يين
2772	قائد يين
2780	ضابط ماو
2781	حارس ماو
2782	قائد ماو
2790	ضابط تشن
2791	حارس تشن
2792	قائد تشن
2800	ضابط سي
2801	حارس سي
2802	قائد سي
2810	ضابط وو
2811	حارس وو
2812	قائد وو
2820	ضابط وي
2821	حارس وي
2822	قائد وي
2830	ضابط شين
2831	حارس شين
2832	قائد شين
2840	ضابط يو
2841	حارس يو
2842	قائد يو
2850	ضابط زو
2851	حارس زو
2852	قائد زو
2860	ضابط هاي
2861	حارس هاي
2862	قائد هاي
2900	ماتين الفأر
2901	ماتين الثور
2902	ماتين النمر
2903	ماتين التنين
2904	ماتين الثعبان
2905	ماتين الحصان
2906	ماتين الماعز
2907	ماتين القرد
2908	ماتين الكلب
3001	مقاتل الغنيز
3002	رامي الغنيز
3003	مدافع الغنيز
3004	ساحر الغنيز
3005	جنرال الغنيز
3090	لورد الغنيز
3091	حارس الغنيز السامي
3101	ضارب أعور
3102	جندي السيكلوبن
3103	ساحر السيكلوبن
3104	جلاّد السيكلوبن
3105	الجنرال أوتيس
3190	أرجيس
3191	بّوليفيموس
3201	محارب المنتيقور
3202	جندي المنتيقور
3203	ساحر المنتيقور
3204	جلاد المنتيقور
3205	الحنرال قور
3290	راكشاسا
3291	مارتياكسوار
3301	مقاتل الليمورن
3302	جندي الليمورن
3303	ساحر الليمورن
3304	جلاد الليمورن
3305	جنرال الليمورن
3390	أمير الليمورن
3391	الحرس الشخصي الليموري
3401	موراي تريتونية
3402	الجندي القرش
3403	ساحر تريتوني
3404	صياد تريتوني
3405	سيّاف تيتروني
3490	الجنرال كابّا
3491	تريتون
3501	محاربة اللص الأحمر
3502	سفاح اللص الأحمر
3503	ساحر اللص الأحمر
3504	جلاد اللص الأحمر
3505	الجنرال الأسود
3551	محاربة لص أحمر دموية
3552	سفاح لص أحمر دموي
3553	ساحر لص أحمر دموي
3554	جلاد لص أحمر دموي
3555	الجنرال الأبيض
3590	وجه عظمي
3591	الزعيم الأحمر
3595	وجه عظمي دموي
3596	زعيم أحمر دموي
3601	محارب السلطعون
3602	الرامي العقرب
3603	جندي الرّوبيان
3604	ناسك شيطاني
3605	سلطعون مقوقع
3690	الجنرال كَركَند
3691	ملك السلاطيع
3701	عضّاض عملاق
3702	سفّاح عملاق
3703	ساحر عملاق
3704	عملاقيان
3705	الكابتن خُطاف
3790	غرغاميل
3791	الملك ووبّا
3801	غوجلاّد
3802	غول رامي
3803	غول مُعارك
3804	غول ساحر رهيب
3805	الجنرال غولان
3890	الكابتن شروك
3891	الغول الكبير
3901	الرجل الصفصاف
3902	المارد
3903	سكومان
3904	الكابتن خُطاف
3905	مو-شو
3906	ياه-كي
3907	موغو
3908	كارنيفكس
3909	الجنرال ألبوس
3910	عظامي
3911	باكومور
3912	شجكامور
3913	شركامور
3949	بوّابة: القارة الجديدة
3950	كابا
3951	كابا البحيرة
3952	كابا المياه العميقة
3953	زعيم كابا
3954	جندي موراي
3955	موراي المياه العميقة
3956	ملكة الصفارات
3957	فرخ هيدرا
3958	فرخ هيدرا
3959	فرخ هيدرا
3960	هيدرا
3961	هيدرا
3962	هيدرا
3963	هيدرا
3964	هيدرا
3965	كنز هيدرا
3970	
3971	كريستال الرياح الشمالية
3972	أعماق_الرياح 415 136
3973	أعماق_الرياح 94 139
3980	عنصر النار
3981	عنصر الجليد
3982	عنصر البرق
3983	عنصر الرياح
3984	عنصر الأرض
3985	عنصر الظلام
3986	شبح النار
3987	شبح الجليد
3988	شبح البرق
3989	شبح الرياح
3990	شبح الأرض
3991	شبح الظلام
3992	حاكم النار
3993	حاكم الجليد
3994	حاكم الرعد
3995	حاكم العاصفة
3996	حاكم الأرض
3997	حاكم الليل
3998	عالم العناصر
3999	الخروج
4000	ماتين النار
4001	ماتين الجليد
4002	ماتين البرق
4003	ماتين الرياح
4004	ماتين الأرض
4005	ماتين الليل
4006	حراس العناصر
4019	صالة دخول برج الجحيم
4020	برج جحيم سونغ ماهي
4021	ختم برج الجحيم
4022	بوابة_معبد_الأفاعي
4023	تغيير المستوى
4024	رأس الأفعى
4025	رأس الأفعى
4026	رأس الأفعى
4027	رأس الأفعى
4030	بيضة التنين الأبيض
4101	حارس نهاية العالم تسي
4102	حارس نهاية العالم تشاو
4103	حارس نهاية العالم يين
4104	حارس نهاية العالم ماو
4105	حارس نهاية العالم تشن
4106	حارس نهاية العالم سي
4107	حارس نهاية العالم وو
4108	حارس نهاية العالم وي
4109	حارس نهاية العالم شين
4110	حارس نهاية العالم يو
4111	حارس نهاية العالم زو
4112	حارس نهاية العالم هاي
4121	حارس نهاية العالم تسي
4122	حارس نهاية العالم تشاو
4123	حارس نهاية العالم يين
4124	حارس نهاية العالم ماو
4125	حارس نهاية العالم تشن
4126	حارس نهاية العالم سي
4127	حارس نهاية العالم وو
4128	حارس نهاية العالم وي
4129	حارس نهاية العالم شين
4130	حارس نهاية العالم يو
4131	حارس نهاية العالم زو
4132	حارس نهاية العالم هاي
4141	ماتين العذاب
4142	ماتين النهاية
4143	ماتين اللعنة
4144	ماتين نهاية العالم
4145	هينكوج نهاية العالم
4146	هينكوج نهاية العالم غامض
4147	كابا نهاية العالم
4148	كابا نهاية العالم غامض
4149	تشونج نهاية العالم
4150	تشونج نهاية العالم غامض
4151	ميجير نهاية العالم
4152	ميجير نهاية العالم غامض
4200	ف.ز: محارب سيتاو
4201	ف.ز: صيّاد سيتاو
4202	ف.ز: عرّافة سيتاو
4203	ف.ز: جندي سيتاو
4204	ف.ز:رامي السهام-سيتاو
4205	ف.ز: القائدة سيتاو
4206	ف.ز: قائد أعلى-سيتاو
4207	ف.ز: الزعيم يونغان
4208	ف.ز: الزعيم يونغان
4209	ف.ز: الجنرال يونغان
4210	ف.ز: الجنرال يونغان
4220	ف.ز: شبح جمر اللهب
4221	ف.ز: نمر جمر اللهب
4222	ف.ز: جمر اللهب
4223	ف.ز: محارب جمر اللهب
4224	ف.ز: ملك جمر النّار
4225	ف.ز: نمر جمر اللهب
4226	ف.ز: ابو لحية جمر اللهب
4227	ف.ز: جنرال جمر اللهب
4228	ف.ز: أمير جمر اللهب
4229	ف.ز: نارمر
4240	ف.ز: بلّور الصقيع
4241	ف.ز: حشرة الصّقيع
4242	ف.ز: رجل الصّقيع
4243	ف.ز: يتي الصّقيع
4244	ف.ز: غنيز الصّقيع
4245	ف.ز: قزم الصّقيع
4246	ف.ز: لحية الصّقيع
4247	ف.ز: جنرال الصّقيع
4248	ف.ز: أمير الصّقيع
4249	ف.ز: يتي الحمم
4260	ف.ز: مقاتل الإنتاي
4261	ف.ز: محارب الإنتاي
4262	ف.ز: كاهن الإنتاي
4263	ف.ز: معالج الإنتاي
4264	ف.ز: مدمر إنتاي قوي
4265	ف.ز: حاكم الإنتاي
4266	ف.ز: معالج الآشاو
4267	ف.ز: مقاتل الإنتاي
4268	ف.ز: محارب الإنتاي
4269	ف.ز: كاهن الإنتاي
4270	ف.ز: معالج الإنتاي
4271	ف.ز: مدمر إنتاي قوي
4272	ف.ز: باغجانمو
4273	ف.ز: جندي آشاو
4274	ف.ز: ساحر الآشاو
4275	ف.ز: جلاد الآشاو
4276	ف.ز: جنرال الآشاو
4280	ا.ح: محارب سيتاو
4281	ا.ح: صيّاد سيتاو
4282	ا.ح: عرّافة سيتاو
4283	ا.ح: جندي سيتاو
4284	ا.ح:رامي السهام-سيتاو
4285	ا.ح: القائدة سيتاو
4286	ا.ح: قائد أعلى-سيتاو
4287	ا.ح: الزعيم يونغان
4288	ا.ح: الزعيم يونغان
4289	ا.ح: الجنرال يونغان
4290	ا.ح: الجنرال يونغان
4300	ا.ح: شبح جمر اللهب
4301	ا.ح: نمر جمر اللهب
4302	ا.ح: جمر اللهب
4303	ا.ح: محارب جمر اللهب
4304	ا.ح: ملك جمر النّار
4305	ا.ح: نمر جمر اللهب
4306	ا.ح: ابو لحية جمر اللهب
4307	ا.ح: جنرال جمر اللهب
4308	ا.ح: أمير جمر اللهب
4309	ا.ح: نارمر
4320	ا.ح: بلّور الصقيع
4321	ا.ح: حشرة الصّقيع
4322	ا.ح: رجل الصّقيع
4323	ا.ح: يتي الصّقيع
4324	ا.ح: غنيز الصّقيع
4325	ا.ح: قزم الصّقيع
4326	ا.ح: لحية الصّقيع
4327	ا.ح: جنرال الصّقيع
4328	ا.ح: أمير الصّقيع
4329	ا.ح: يتي الحمم
4340	ا.ح: مقاتل الإنتاي
4341	ا.ح: محارب الإنتاي
4342	ا.ح:: كاهن الإنتاي
4343	ا.ح: معالج الإنتاي
4344	ا.ح: مدمر إنتاي قوي
4345	ا.ح: حاكم الإنتاي
4346	ا.ح: معالج الآشاو
4347	ا.ح: مقاتل الإنتاي
4348	ا.ح: محارب الإنتاي
4349	ا.ح:: كاهن الإنتاي
4350	ا.ح: معالج الإنتاي
4351	ا.ح: مدمر إنتاي قوي
4352	ا.ح: باغجانمو
4353	ا.ح: جندي الآشاو
4354	ا.ح: ساحر الآشاو
4355	ا.ح: جلاد الآشاو
4356	ا.ح: جنرال الآشاو
4400	ف.ز: بيران-سيتاو
4401	ف.ز: رازادور
4402	ف.ز النمير
4403	ف.ز: جاتون تيرم
4410	ا.ح: بيران-سيتاو
4411	ا.ح: رازادور
4412	ا.ح: النمير
4413	ا.ح: جاتون تيرم
4420	ع: مقاتل الإنتاي
4421	ع: محارب الإنتاي
4422	ع: كاهن الإنتاي
4423	ع: معالج الإنتاي
4424	ع: مدمر إنتاي قوي
4429	ع: باغجانمو
4430	ع: رامي الغنيز
4431	ع: جندي السيكلوبن
4432	ع: ساحر السيكلوبن
4433	ع: جلاّد السيكلوبن
4434	ع: الجنرال أوتيس
4439	ع: بّوليفيموس
4440	ع: قناص الجحيم
4441	ع: رامي رماح الجحيم
4442	ع: كاهن الجحيم
4443	ع: رائد الجحيم
4444	ع: جنرال الجحيم
4449	ع: فرعائيل
4450	ع: جندي ضفدع شجرة كبير
4451	ع: قائد ضفدع الشجر
4452	ع: بعبع
4453	ع: شبح النمر الأصفر
4454	ع: جنرال ضفدع الثور
4459	ع: شبح النمر الأصفر
4460	ع: شبح جمر اللهب
4461	ع: نمر جمر اللهب
4462	ع: جمر اللهب
4463	ع: محارب جمر اللهب
4464	ع: بلور الحمم
4469	ع: إدال حارس التنين
4470	ع: غوجلاّد
4471	ع: غول رامي
4472	ع: غول مُعارك
4473	ع: غول ساحر رهيب
4474	ع: الجنرال غولان
4479	ع: الغول الكبير
5001	تاناكا القرصان
5002	ها-تي
5003	قرد
5004	تاناكا القرصان
5101	جندي قرد ضعيف
5102	رامي قرد ضعيف
5103	محارب قرد ضعيف
5104	جنرال  قرد ضعيف
5111	جندي قرد
5112	رامي قرد
5113	محارب قرد
5114	جنرال  قرد
5115	قرد حجري
5116	قائد قرد
5121	جندي قرد قوي
5122	رامي قرد قوي
5123	مقاتل قرد قوي
5124	جنرال  قرد قوي
5125	قرد حجري قوي
5126	قرد ذهبي قوي
5127	قائد قرد قوي
5131	جندي  قرد صغير ذكي
5132	رامي قرد صغير ذكي
5133	محارب قرد صغير ذكي
5134	جنرال قرد صغير قوي
5141	جندي قرد ذكي
5142	قرد رامي ذكي
5143	قرد محارب ذكي
5144	جنرال قرد ذكي
5145	قرد حجري ذكي
5146	قائد قرد ذكي
5151	جندي قرد شرير
5152	رامي قرد شرير
5153	محارب قرد شرير
5154	جنرال  قرد شرير
5155	قرد حجري شرير
5156	قرد ذهبي شرير
5157	قائد قرد شرير
5161	قرد صخري
5162	قرد بشري
5163	زعيم القردة
5201	كلب بري
5202	خنزير بري
5203	خنزير بري أحمر
5204	دب
5205	دب بني
5206	دب أسود
5207	دب بني جائع
5208	نمر
5209	نمر أبيض
6001	شبح جمر اللهب
6002	نمر جمر اللهب
6003	جمر اللهب
6004	محارب جمر اللهب
6005	ملك جمر النّار
6006	نمر جمر اللهب
6007	ابو لحية جمر اللهب
6008	جنرال جمر اللهب
6009	أمير جمر اللهب
6051	نارمر
6091	رازادور
6101	بلّور الصقيع
6102	حشرة الصّقيع
6103	رجل الصّقيع
6104	يتي الصّقيع
6105	غنيز الصّقيع
6106	قزم الصّقيع
6107	لحية الصّقيع
6108	جنرال الصّقيع
6109	أمير الصّقيع
6110	يتي الحمم
6111	غنيز الحمم
6112	حشرة الحمم
6113	رجل الصهارة
6114	بلور الحمم
6115	فايفرن الحمم
6116	إدال حارس التنين
6117	سفّاحي إدال
6118	تمثال التنين
