Vnum	LocaleName
112	Büyük Kılıç+2
113	Büyük Kılıç+3
114	Büyük Kılıç+4
115	Büyük Kılıç+5
116	Büyük Kılıç+6
117	Büyük Kılıç+7
118	Büyük Kılıç+8
119	Büyük Kılıç+9
120	Uçan Büyücü Kılıcı+0
121	Uçan Büyücü Kılıcı+1
122	Uçan Büyücü Kılıcı+2
123	Uçan Büyücü Kılıcı+3
124	Uçan Büyücü Kılıcı+4
125	Uçan Büyücü Kılıcı+5
126	Uçan Büyücü Kılıcı+6
127	Uçan Büyücü Kılıcı+7
128	Uçan Büyücü Kılıcı+8
129	Uçan Büyücü Kılıcı+9
130	Yarımay Kılıcı+0
131	Yarımay Kılıcı+1
132	Yarımay Kılıcı+2
133	Yarımay Kılıcı+3
134	Yarımay Kılıcı+4
135	Yarımay Kılıcı+5
136	Yarımay Kılıcı+6
137	Yarımay Kılıcı+7
138	Yarımay Kılıcı+8
139	Yarımay Kılıcı+9
140	Muharebe Kılıcı+0
141	Muharebe Kılıcı+1
142	Muharebe Kılıcı+2
143	Muharebe Kılıcı+3
144	Muharebe Kılıcı+4
145	Muharebe Kılıcı+5
146	Muharebe Kılıcı+6
147	Muharebe Kılıcı+7
148	Muharebe Kılıcı+8
149	Muharebe Kılıcı+9
150	Hortlak Dişi Kılıcı+0
151	Hortlak Dişi Kılıcı+1
152	Hortlak Dişi Kılıcı+2
153	Hortlak Dişi Kılıcı+3
154	Hortlak Dişi Kılıcı+4
155	Hortlak Dişi Kılıcı+5
156	Hortlak Dişi Kılıcı+6
157	Hortlak Dişi Kılıcı+7
158	Hortlak Dişi Kılıcı+8
159	Hortlak Dişi Kılıcı+9
160	Su Perisi Kılıcı+0
161	Su Perisi Kılıcı+1
162	Su Perisi Kılıcı+2
163	Su Perisi Kılıcı+3
164	Su Perisi Kılıcı+4
165	Su Perisi Kılıcı+5
166	Su Perisi Kılıcı+6
167	Su Perisi Kılıcı+7
168	Su Perisi Kılıcı+8
169	Su Perisi Kılıcı+9
170	Azap Kılıcı+0
171	Azap Kılıcı+1
172	Azap Kılıcı+2
173	Azap Kılıcı+3
174	Azap Kılıcı+4
175	Azap Kılıcı+5
176	Azap Kılıcı+6
177	Azap Kılıcı+7
178	Azap Kılıcı+8
179	Azap Kılıcı+9
180	Zehir Kılıcı+0
181	Zehir Kılıcı+1
182	Zehir Kılıcı+2
183	Zehir Kılıcı+3
184	Zehir Kılıcı+4
185	Zehir Kılıcı+5
186	Zehir Kılıcı+6
187	Zehir Kılıcı+7
188	Zehir Kılıcı+8
189	Zehir Kılıcı+9
190	Aslan Kılıcı+0
191	Aslan Kılıcı+1
192	Aslan Kılıcı+2
193	Aslan Kılıcı+3
194	Aslan Kılıcı+4
195	Aslan Kılıcı+5
196	Aslan Kılıcı+6
197	Aslan Kılıcı+7
198	Aslan Kılıcı+8
199	Aslan Kılıcı+9
200	Keskin Pala+0
201	Keskin Pala+1
202	Keskin Pala+2
203	Keskin Pala+3
204	Keskin Pala+4
205	Keskin Pala+5
206	Keskin Pala+6
207	Keskin Pala+7
208	Keskin Pala+8
209	Keskin Pala+9
210	Öldürücü Pala+0
211	Öldürücü Pala+1
212	Öldürücü Pala+2
213	Öldürücü Pala+3
214	Öldürücü Pala+4
215	Öldürücü Pala+5
216	Öldürücü Pala+6
217	Öldürücü Pala+7
218	Öldürücü Pala+8
219	Öldürücü Pala+9
220	Ay Kılıcı+0
221	Ay Kılıcı+1
222	Ay Kılıcı+2
223	Ay Kılıcı+3
224	Ay Kılıcı+4
225	Ay Kılıcı+5
226	Ay Kılıcı+6
227	Ay Kılıcı+7
228	Ay Kılıcı+8
229	Ay Kılıcı+9
230	İlahi Kılıç+0
231	İlahi Kılıç+1
232	İlahi Kılıç+2
233	İlahi Kılıç+3
234	İlahi Kılıç+4
235	İlahi Kılıç+5
236	İlahi Kılıç+6
237	İlahi Kılıç+7
238	İlahi Kılıç+8
239	İlahi Kılıç+9
240	Şeytan Çıkarma Kılıcı+0
241	Şeytan Çıkarma Kılıcı+1
242	Şeytan Çıkarma Kılıcı+2
243	Şeytan Çıkarma Kılıcı+3
244	Şeytan Çıkarma Kılıcı+4
245	Şeytan Çıkarma Kılıcı+5
246	Şeytan Çıkarma Kılıcı+6
247	Şeytan Çıkarma Kılıcı+7
248	Şeytan Çıkarma Kılıcı+8
249	Şeytan Çıkarma Kılıcı+9
250	Şeytani Pala+0
251	Şeytani Pala+1
252	Şeytani Pala+2
253	Şeytani Pala+3
254	Şeytani Pala+4
255	Şeytani Pala+5
256	Şeytani Pala+6
257	Şeytani Pala+7
258	Şeytani Pala+8
259	Şeytani Pala+9
260	Baron Kılıcı+0
261	Baron Kılıcı+1
262	Baron Kılıcı+2
263	Baron Kılıcı+3
264	Baron Kılıcı+4
265	Baron Kılıcı+5
266	Baron Kılıcı+6
267	Baron Kılıcı+7
268	Baron Kılıcı+8
269	Baron Kılıcı+9
270	Triton Kılıcı+0
271	Triton Kılıcı+1
272	Triton Kılıcı+2
273	Triton Kılıcı+3
274	Triton Kılıcı+4
275	Triton Kılıcı+5
276	Triton Kılıcı+6
277	Triton Kılıcı+7
278	Triton Kılıcı+8
279	Triton Kılıcı+9
280	Kutsal Kılıç+0
281	Kutsal Kılıç+1
282	Kutsal Kılıç+2
283	Kutsal Kılıç+3
284	Kutsal Kılıç+4
285	Kutsal Kılıç+5
286	Kutsal Kılıç+6
287	Kutsal Kılıç+7
288	Kutsal Kılıç+8
289	Kutsal Kılıç+9
290	Dolunay Kılıcı+0
291	Dolunay Kılıcı+1
292	Dolunay Kılıcı+2
293	Dolunay Kılıcı+3
294	Dolunay Kılıcı+4
295	Dolunay Kılıcı+5
296	Dolunay Kılıcı+6
297	Dolunay Kılıcı+7
298	Dolunay Kılıcı+8
299	Dolunay Kılıcı+9
300	Zodyak Bıçak+0
301	Zodyak Bıçak+1
302	Zodyak Bıçak+2
303	Zodyak Bıçak+3
304	Zodyak Bıçak+4
305	Zodyak Bıçak+5
306	Zodyak Bıçak+6
307	Zodyak Bıçak+7
308	Zodyak Bıçak+8
309	Zodyak Bıçak+9
310	Zodyak Kılıç+0
311	Zodyak Kılıç+1
312	Zodyak Kılıç+2
313	Zodyak Kılıç+3
314	Zodyak Kılıç+4
315	Zodyak Kılıç+5
316	Zodyak Kılıç+6
317	Zodyak Kılıç+7
318	Zodyak Kılıç+8
319	Zodyak Kılıç+9
320	Kara ejderha kılıcı+0
321	Kara ejderha kılıcı+1
322	Kara ejderha kılıcı+2
323	Kara ejderha kılıcı+3
324	Kara ejderha kılıcı+4
325	Kara ejderha kılıcı+5
326	Kara ejderha kılıcı+6
327	Kara ejderha kılıcı+7
328	Kara ejderha kılıcı+8
329	Kara ejderha kılıcı+9
330	Kara ejderha kılıcı+10
331	Kara ejderha kılıcı+11
332	Kara ejderha kılıcı+12
333	Kara ejderha kılıcı+13
334	Kara ejderha kılıcı+14
335	Kara ejderha kılıcı+15
340	Kara ejderha jileti+0
341	Kara ejderha jileti+1
342	Kara ejderha jileti+2
343	Kara ejderha jileti+3
344	Kara ejderha jileti+4
345	Kara ejderha jileti+5
346	Kara ejderha jileti+6
347	Kara ejderha jileti+7
348	Kara ejderha jileti+8
349	Kara ejderha jileti+9
350	Kara ejderha jileti+10
351	Kara ejderha jileti+11
352	Kara ejderha jileti+12
353	Kara ejderha jileti+13
354	Kara ejderha jileti+14
355	Kara ejderha jileti+15
360	Yılan kılıcı+0
361	Yılan kılıcı+1
362	Yılan kılıcı+2
363	Yılan kılıcı+3
364	Yılan kılıcı+4
365	Yılan kılıcı+5
366	Yılan kılıcı+6
367	Yılan kılıcı+7
368	Yılan kılıcı+8
369	Yılan kılıcı+9
370	Yılan kılıcı+10
371	Yılan kılıcı+11
372	Yılan kılıcı+12
373	Yılan kılıcı+13
374	Yılan kılıcı+14
375	Yılan kılıcı+15
376	Yılan kılıcı(ürtm.)
380	Yılan bıçağı+0
381	Yılan bıçağı+1
382	Yılan bıçağı+2
383	Yılan bıçağı+3
384	Yılan bıçağı+4
385	Yılan bıçağı+5
386	Yılan bıçağı+6
387	Yılan bıçağı+7
388	Yılan bıçağı+8
389	Yılan bıçağı+9
390	Yılan bıçağı+10
391	Yılan bıçağı+11
392	Yılan bıçağı+12
393	Yılan bıçağı+13
394	Yılan bıçağı+14
395	Yılan bıçağı+15
396	Yılan bıçağı(ürtm.)
460	Runik Kılıç +0
461	Runik Kılıç +1
462	Runik Kılıç +2
463	Runik Kılıç +3
464	Runik Kılıç +4
465	Runik Kılıç +5
466	Runik Kılıç +6
467	Runik Kılıç +7
468	Runik Kılıç +8
469	Runik Kılıç +9
470	Ejderha Dişi Kılıcı +0
471	Ejderha Dişi Kılıcı +1
472	Ejderha Dişi Kılıcı +2
473	Ejderha Dişi Kılıcı +3
474	Ejderha Dişi Kılıcı +4
475	Ejderha Dişi Kılıcı +5
476	Ejderha Dişi Kılıcı +6
477	Ejderha Dişi Kılıcı +7
478	Ejderha Dişi Kılıcı +8
479	Ejderha Dişi Kılıcı +9
500	Kyanit Kılıcı+0
501	Kyanit Kılıcı+1
502	Kyanit Kılıcı+2
503	Kyanit Kılıcı+3
504	Kyanit Kılıcı+4
505	Kyanit Kılıcı+5
506	Kyanit Kılıcı+6
507	Kyanit Kılıcı+7
508	Kyanit Kılıcı+8
509	Kyanit Kılıcı+9
1000	Hançer+0
1001	Hançer+1
1002	Hançer+2
1003	Hançer+3
1004	Hançer+4
1005	Hançer+5
1006	Hançer+6
1007	Hançer+7
1008	Hançer+8
1009	Hançer+9
1010	Kobra Hançeri+0
1011	Kobra Hançeri+1
1012	Kobra Hançeri+2
1013	Kobra Hançeri+3
1014	Kobra Hançeri+4
1015	Kobra Hançeri+5
1016	Kobra Hançeri+6
1017	Kobra Hançeri+7
1018	Kobra Hançeri+8
1019	Kobra Hançeri+9
1020	Makas Hançer+0
1021	Makas Hançer+1
1022	Makas Hançer+2
1023	Makas Hançer+3
1024	Makas Hançer+4
1025	Makas Hançer+5
1026	Makas Hançer+6
1027	Makas Hançer+7
1028	Makas Hançer+8
1029	Makas Hançer+9
1030	Şanslı Bıçak+0
1031	Şanslı Bıçak+1
1032	Şanslı Bıçak+2
1033	Şanslı Bıçak+3
1034	Şanslı Bıçak+4
1035	Şanslı Bıçak+5
1036	Şanslı Bıçak+6
1037	Şanslı Bıçak+7
1038	Şanslı Bıçak+8
1039	Şanslı Bıçak+9
1040	Kedi Isırığı Bıçak+0
1041	Kedi Isırığı Bıçak+1
1042	Kedi Isırığı Bıçak+2
1043	Kedi Isırığı Bıçak+3
1044	Kedi Isırığı Bıçak+4
1045	Kedi Isırığı Bıçak+5
1046	Kedi Isırığı Bıçak+6
1047	Kedi Isırığı Bıçak+7
1048	Kedi Isırığı Bıçak+8
1049	Kedi Isırığı Bıçak+9
1050	Şeytan Surat Hançer+0
1051	Şeytan Surat Hançer+1
1052	Şeytan Surat Hançer+2
1053	Şeytan Surat Hançer+3
1054	Şeytan Surat Hançer+4
1055	Şeytan Surat Hançer+5
1056	Şeytan Surat Hançer+6
1057	Şeytan Surat Hançer+7
1058	Şeytan Surat Hançer+8
1059	Şeytan Surat Hançer+9
1060	Şeytan Yumruğu Hançeri+0
1061	Şeytan Yumruğu Hançeri+1
1062	Şeytan Yumruğu Hançeri+2
1063	Şeytan Yumruğu Hançeri+3
1064	Şeytan Yumruğu Hançeri+4
1065	Şeytan Yumruğu Hançeri+5
1066	Şeytan Yumruğu Hançeri+6
1067	Şeytan Yumruğu Hançeri+7
1068	Şeytan Yumruğu Hançeri+8
1069	Şeytan Yumruğu Hançeri+9
1070	Kanlı Hançer+0
1071	Kanlı Hançer+1
1072	Kanlı Hançer+2
1073	Kanlı Hançer+3
1074	Kanlı Hançer+4
1075	Kanlı Hançer+5
1076	Kanlı Hançer+6
1077	Kanlı Hançer+7
1078	Kanlı Hançer+8
1079	Kanlı Hançer+9
1080	Kaburga Bıçak+0
1081	Kaburga Bıçak+1
1082	Kaburga Bıçak+2
1083	Kaburga Bıçak+3
1084	Kaburga Bıçak+4
1085	Kaburga Bıçak+5
1086	Kaburga Bıçak+6
1087	Kaburga Bıçak+7
1088	Kaburga Bıçak+8
1089	Kaburga Bıçak+9
1090	Çakram+0
1091	Çakram+1
1092	Çakram+2
1093	Çakram+3
1094	Çakram+4
1095	Çakram+5
1096	Çakram+6
1097	Çakram+7
1098	Çakram+8
1099	Çakram+9
1100	Ejderha Bıçağı+0
1101	Ejderha Bıçağı+1
1102	Ejderha Bıçağı+2
1103	Ejderha Bıçağı+3
1104	Ejderha Bıçağı+4
1105	Ejderha Bıçağı+5
1106	Ejderha Bıçağı+6
1107	Ejderha Bıçağı+7
1108	Ejderha Bıçağı+8
1109	Ejderha Bıçağı+9
1110	Şimşek Bıçağı+0
1111	Şimşek Bıçağı+1
1112	Şimşek Bıçağı+2
1113	Şimşek Bıçağı+3
1114	Şimşek Bıçağı+4
1115	Şimşek Bıçağı+5
1116	Şimşek Bıçağı+6
1117	Şimşek Bıçağı+7
1118	Şimşek Bıçağı+8
1119	Şimşek Bıçağı+9
1120	Siam Bıçağı+0
1121	Siam Bıçağı+1
1122	Siam Bıçağı+2
1123	Siam Bıçağı+3
1124	Siam Bıçağı+4
1125	Siam Bıçağı+5
1126	Siam Bıçağı+6
1127	Siam Bıçağı+7
1128	Siam Bıçağı+8
1129	Siam Bıçağı+9
1130	Şeytan Kanadı Çakram+0
1131	Şeytan Kanadı Çakram+1
1132	Şeytan Kanadı Çakram+2
1133	Şeytan Kanadı Çakram+3
1134	Şeytan Kanadı Çakram+4
1135	Şeytan Kanadı Çakram+5
1136	Şeytan Kanadı Çakram+6
1137	Şeytan Kanadı Çakram+7
1138	Şeytan Kanadı Çakram+8
1139	Şeytan Kanadı Çakram+9
1140	Testere Diş Bıçağı+0
1141	Testere Diş Bıçağı+1
1142	Testere Diş Bıçağı+2
1143	Testere Diş Bıçağı+3
1144	Testere Diş Bıçağı+4
1145	Testere Diş Bıçağı+5
1146	Testere Diş Bıçağı+6
1147	Testere Diş Bıçağı+7
1148	Testere Diş Bıçağı+8
1149	Testere Diş Bıçağı+9
1150	Gün Işığı Bıçağı+0
1151	Gün Işığı Bıçağı+1
1152	Gün Işığı Bıçağı+2
1153	Gün Işığı Bıçağı+3
1154	Gün Işığı Bıçağı+4
1155	Gün Işığı Bıçağı+5
1156	Gün Işığı Bıçağı+6
1157	Gün Işığı Bıçağı+7
1158	Gün Işığı Bıçağı+8
1159	Gün Işığı Bıçağı+9
1160	Rivulet Bıçağı+0
1161	Rivulet Bıçağı+1
1162	Rivulet Bıçağı+2
1163	Rivulet Bıçağı+3
1164	Rivulet Bıçağı+4
1165	Rivulet Bıçağı+5
1166	Rivulet Bıçağı+6
1167	Rivulet Bıçağı+7
1168	Rivulet Bıçağı+8
1169	Rivulet Bıçağı+9
1170	Siyah Yaprak Hançeri+0
1171	Siyah Yaprak Hançeri+1
1172	Siyah Yaprak Hançeri+2
1173	Siyah Yaprak Hançeri+3
1174	Siyah Yaprak Hançeri+4
1175	Siyah Yaprak Hançeri+5
1176	Siyah Yaprak Hançeri+6
1177	Siyah Yaprak Hançeri+7
1178	Siyah Yaprak Hançeri+8
1179	Siyah Yaprak Hançeri+9
1180	Zodyak Hançeri+0
1181	Zodyak Hançeri+1
1182	Zodyak Hançeri+2
1183	Zodyak Hançeri+3
1184	Zodyak Hançeri+4
1185	Zodyak Hançeri+5
1186	Zodyak Hançeri+6
1187	Zodyak Hançeri+7
1188	Zodyak Hançeri+8
1189	Zodyak Hançeri+9
1190	Kara ejderha hançeri+0
1191	Kara ejderha hançeri+1
1192	Kara ejderha hançeri+2
1193	Kara ejderha hançeri+3
1194	Kara ejderha hançeri+4
1195	Kara ejderha hançeri+5
1196	Kara ejderha hançeri+6
1197	Kara ejderha hançeri+7
1198	Kara ejderha hançeri+8
1199	Kara ejderha hançeri+9
1200	Kara ejderha hançeri+10
1201	Kara ejderha hançeri+11
1202	Kara ejderha hançeri+12
1203	Kara ejderha hançeri+13
1204	Kara ejderha hançeri+14
1205	Kara ejderha hançeri+15
1210	Yılan hançeri+0
1211	Yılan hançeri+1
1212	Yılan hançeri+2
1213	Yılan hançeri+3
1214	Yılan hançeri+4
1215	Yılan hançeri+5
1216	Yılan hançeri+6
1217	Yılan hançeri+7
1218	Yılan hançeri+8
1219	Yılan hançeri+9
1220	Yılan hançeri+10
1221	Yılan hançeri+11
1222	Yılan hançeri+12
1223	Yılan hançeri+13
1224	Yılan hançeri+14
1225	Yılan hançeri+15
1226	Yılan hançeri(ürtm.)
1340	Beş Element Kılıcı +0
1341	Beş Element Kılıcı +1
1342	Beş Element Kılıcı +2
1343	Beş Element Kılıcı +3
1344	Beş Element Kılıcı +4
1345	Beş Element Kılıcı +5
1346	Beş Element Kılıcı +6
1347	Beş Element Kılıcı +7
1348	Beş Element Kılıcı +8
1349	Beş Element Kılıcı +9
1500	Kyanit Hançer+0
1501	Kyanit Hançer+1
1502	Kyanit Hançer+2
1503	Kyanit Hançer+3
1504	Kyanit Hançer+4
1505	Kyanit Hançer+5
1506	Kyanit Hançer+6
1507	Kyanit Hançer+7
1508	Kyanit Hançer+8
1509	Kyanit Hançer+9
2000	Yay+0
2001	Yay+1
2002	Yay+2
2003	Yay+3
2004	Yay+4
2005	Yay+5
2006	Yay+6
2007	Yay+7
2008	Yay+8
2009	Yay+9
2010	Uzun Yay +0
2011	Uzun Yay +1
2012	Uzun Yay +2
2013	Uzun Yay +3
2014	Uzun Yay +4
2015	Uzun Yay +5
2016	Uzun Yay +6
2017	Uzun Yay +7
2018	Uzun Yay +8
2019	Uzun Yay +9
2020	Birleşik Yay+0
2021	Birleşik Yay+1
2022	Birleşik Yay+2
2023	Birleşik Yay+3
2024	Birleşik Yay+4
2025	Birleşik Yay+5
2026	Birleşik Yay+6
2027	Birleşik Yay+7
2028	Birleşik Yay+8
2029	Birleşik Yay+9
2030	Harp Yayı+0
2031	Harp Yayı+1
2032	Harp Yayı+2
2033	Harp Yayı+3
2034	Harp Yayı+4
2035	Harp Yayı+5
2036	Harp Yayı+6
2037	Harp Yayı+7
2038	Harp Yayı+8
2039	Harp Yayı+9
2040	Atsırtı Uzun Yay+0
2041	Atsırtı Uzun Yay+1
2042	Atsırtı Uzun Yay+2
2043	Atsırtı Uzun Yay+3
2044	Atsırtı Uzun Yay+4
2045	Atsırtı Uzun Yay+5
2046	Atsırtı Uzun Yay+6
2047	Atsırtı Uzun Yay+7
2048	Atsırtı Uzun Yay+8
2049	Atsırtı Uzun Yay+9
2050	Atsırtı Savaş+0
2051	Atsırtı Savaş+1
2052	Atsırtı Savaş+2
2053	Atsırtı Savaş+3
2054	Atsırtı Savaş+4
2055	Atsırtı Savaş+5
2056	Atsırtı Savaş+6
2057	Atsırtı Savaş+7
2058	Atsırtı Savaş+8
2059	Atsırtı Savaş+9
2060	Bakır İşçiliği Yay+0
2061	Bakır İşçiliği Yay+1
2062	Bakır İşçiliği Yay+2
2063	Bakır İşçiliği Yay+3
2064	Bakır İşçiliği Yay+4
2065	Bakır İşçiliği Yay+5
2066	Bakır İşçiliği Yay+6
2067	Bakır İşçiliği Yay+7
2068	Bakır İşçiliği Yay+8
2069	Bakır İşçiliği Yay+9
2070	Kara Yıkım Yayı+0
2071	Kara Yıkım Yayı+1
2072	Kara Yıkım Yayı+2
2073	Kara Yıkım Yayı+3
2074	Kara Yıkım Yayı+4
2075	Kara Yıkım Yayı+5
2076	Kara Yıkım Yayı+6
2077	Kara Yıkım Yayı+7
2078	Kara Yıkım Yayı+8
2079	Kara Yıkım Yayı+9
2080	Kırmızı Göz Yay+0
2081	Kırmızı Göz Yay+1
2082	Kırmızı Göz Yay+2
2083	Kırmızı Göz Yay+3
2084	Kırmızı Göz Yay+4
2085	Kırmızı Göz Yay+5
2086	Kırmızı Göz Yay+6
2087	Kırmızı Göz Yay+7
2088	Kırmızı Göz Yay+8
2089	Kırmızı Göz Yay+9
2090	Dikenli Yaprak Yayı+0
2091	Dikenli Yaprak Yayı+1
2092	Dikenli Yaprak Yayı+2
2093	Dikenli Yaprak Yayı+3
2094	Dikenli Yaprak Yayı+4
2095	Dikenli Yaprak Yayı+5
2096	Dikenli Yaprak Yayı+6
2097	Dikenli Yaprak Yayı+7
2098	Dikenli Yaprak Yayı+8
2099	Dikenli Yaprak Yayı+9
2100	Boğa Boynuzu Yay+0
2101	Boğa Boynuzu Yay+1
2102	Boğa Boynuzu Yay+2
2103	Boğa Boynuzu Yay+3
2104	Boğa Boynuzu Yay+4
2105	Boğa Boynuzu Yay+5
2106	Boğa Boynuzu Yay+6
2107	Boğa Boynuzu Yay+7
2108	Boğa Boynuzu Yay+8
2109	Boğa Boynuzu Yay+9
2110	Tek Boynuzlu Yay+0
2111	Tek Boynuzlu Yay+1
2112	Tek Boynuzlu Yay+2
2113	Tek Boynuzlu Yay+3
2114	Tek Boynuzlu Yay+4
2115	Tek Boynuzlu Yay+5
2116	Tek Boynuzlu Yay+6
2117	Tek Boynuzlu Yay+7
2118	Tek Boynuzlu Yay+8
2119	Tek Boynuzlu Yay+9
2120	Dev Kanatlı Yay+0
2121	Dev Kanatlı Yay+1
2122	Dev Kanatlı Yay+2
2123	Dev Kanatlı Yay+3
2124	Dev Kanatlı Yay+4
2125	Dev Kanatlı Yay+5
2126	Dev Kanatlı Yay+6
2127	Dev Kanatlı Yay+7
2128	Dev Kanatlı Yay+8
2129	Dev Kanatlı Yay+9
2130	Kutsal Sert Yay+0
2131	Kutsal Sert Yay+1
2132	Kutsal Sert Yay+2
2133	Kutsal Sert Yay+3
2134	Kutsal Sert Yay+4
2135	Kutsal Sert Yay+5
2136	Kutsal Sert Yay+6
2137	Kutsal Sert Yay+7
2138	Kutsal Sert Yay+8
2139	Kutsal Sert Yay+9
2140	Sarı EjderhaYayı+0
2141	Sarı EjderhaYayı+1
2142	Sarı EjderhaYayı+2
2143	Sarı EjderhaYayı+3
2144	Sarı EjderhaYayı+4
2145	Sarı EjderhaYayı+5
2146	Sarı EjderhaYayı+6
2147	Sarı EjderhaYayı+7
2148	Sarı EjderhaYayı+8
2149	Sarı EjderhaYayı+9
2150	Geyik Boynuzu Yay+0
2151	Geyik Boynuzu Yay+1
2152	Geyik Boynuzu Yay+2
2153	Geyik Boynuzu Yay+3
2154	Geyik Boynuzu Yay+4
2155	Geyik Boynuzu Yay+5
2156	Geyik Boynuzu Yay+6
2157	Geyik Boynuzu Yay+7
2158	Geyik Boynuzu Yay+8
2159	Geyik Boynuzu Yay+9
2160	Büyük Şeytan Yayı+0
2161	Büyük Şeytan Yayı+1
2162	Büyük Şeytan Yayı+2
2163	Büyük Şeytan Yayı+3
2164	Büyük Şeytan Yayı+4
2165	Büyük Şeytan Yayı+5
2166	Büyük Şeytan Yayı+6
2167	Büyük Şeytan Yayı+7
2168	Büyük Şeytan Yayı+8
2169	Büyük Şeytan Yayı+9
2170	Havalı Çelik Yay+0
2171	Havalı Çelik Yay+1
2172	Havalı Çelik Yay+2
2173	Havalı Çelik Yay+3
2174	Havalı Çelik Yay+4
2175	Havalı Çelik Yay+5
2176	Havalı Çelik Yay+6
2177	Havalı Çelik Yay+7
2178	Havalı Çelik Yay+8
2179	Havalı Çelik Yay+9
2180	Mavi Ejderha Yayı+0
2181	Mavi Ejderha Yayı+1
2182	Mavi Ejderha Yayı+2
2183	Mavi Ejderha Yayı+3
2184	Mavi Ejderha Yayı+4
2185	Mavi Ejderha Yayı+5
2186	Mavi Ejderha Yayı+6
2187	Mavi Ejderha Yayı+7
2188	Mavi Ejderha Yayı+8
2189	Mavi Ejderha Yayı+9
2190	Hayalet Yay+0
2191	Hayalet Yay+1
2192	Hayalet Yay+2
2193	Hayalet Yay+3
2194	Hayalet Yay+4
2195	Hayalet Yay+5
2196	Hayalet Yay+6
2197	Hayalet Yay+7
2198	Hayalet Yay+8
2199	Hayalet Yay+9
2200	Zodyak Yay+0
2201	Zodyak Yay+1
2202	Zodyak Yay+2
2203	Zodyak Yay+3
2204	Zodyak Yay+4
2205	Zodyak Yay+5
2206	Zodyak Yay+6
2207	Zodyak Yay+7
2208	Zodyak Yay+8
2209	Zodyak Yay+9
2210	Kara ejderha yayı+0
2211	Kara ejderha yayı+1
2212	Kara ejderha yayı+2
2213	Kara ejderha yayı+3
2214	Kara ejderha yayı+4
2215	Kara ejderha yayı+5
2216	Kara ejderha yayı+6
2217	Kara ejderha yayı+7
2218	Kara ejderha yayı+8
2219	Kara ejderha yayı+9
2220	Kara ejderha yayı+10
2221	Kara ejderha yayı+11
2222	Kara ejderha yayı+12
2223	Kara ejderha yayı+13
2224	Kara ejderha yayı+14
2225	Kara ejderha yayı+15
2230	Yılan yayı+0
2231	Yılan yayı+1
2232	Yılan yayı+2
2233	Yılan yayı+3
2234	Yılan yayı+4
2235	Yılan yayı+5
