Vnum	LocalizedName
903	Zarażony Człowiek
904	Zarażony Miecznik
905	Zarażony Włócznik
906	Zarażony Łucznik
907	Zarażony Przyw.
931	Zły Duch Martwego Ciała
932	Zły Zarażony Pies
933	Zły Zarażony Człowiek
934	Zły Zarażony Miecznik
935	Zły Zarażony Włócznik
936	Zły Zarażony Łucznik
937	Zły Zarażony Przyw.
991	Zarażone Jajo
992	Nosiciel Plagi
993	Olbrzymi Nosiciel Plagi
1001	Demon Żołnierz
1002	Demon Łucznik
1003	Demon Włócznik
1004	Demon Szaman
1031	Podły Demon Żołnierz
1032	Podły Demon Łucznik
1033	Podły Demon Włócznik
1034	Podły Demon Szaman
1035	Duch Żalu
1036	Duch Chaosu
1037	Podły Demon Przyw.
1038	Mistrz Czaszk. Miecza
1039	Latajšca Czaszka
1040	Niem. Duch
1041	Demoniczna Bestia
1061	Brutalny Demon Żołnierz
1062	Brutalny Demon Łucznik
1063	Brutalny Demon Włócznik
1064	Brutalny Demon Szaman
1065	Brutalny Duch Żalu
1066	Brutalny Duch Chaosu
1067	Brutalny Demon Przyw.
1068	Duchowy Mistrz Miecza
1069	Brutalna Lataj. Czaszka
1070	Niem. Duch
1071	Demoniczna Bestia
1091	Król Demonów
1092	Elit. Król Demonów
1093	Umarły Rozpruwacz
1094	Elit. Podły Król Demonów
1095	Niebieska mierć
1096	ÁřťçąÍżŐ
1101	Zaczarowany Lód
1102	Lodowy Wieloryb Zab.
1103	Lodowy Robak
1104	Lodowy Lew
1105	Mrony Lodowy Człowiek
1106	Yeti
1107	Lodowy Golem
1108	Lodowy Golem
1131	Podziemny Kawał Lodu
1132	Podziemny Lodowy Zabójca
1133	Podziemny Lodowy Robak
1134	Podziemny Lodowy Lew
1135	Podziemny Lod. Człowiek
1136	Podziemne Yeti
1137	Podziemny Lodowy Golem
1138	Podziemny Lodowy Golem
1151	Lodowy Diabeł
1152	Rogaty Zab. Wieloryb
1153	Lodowy Robak
1154	Seol-Gu
1155	Lodowy Człowiek
1156	Lodowy Gigant
1157	Lodowy Golem
1171	Wredny Zaczarowany Lód
1172	Wredny Lod. Wielor. Zab.
1173	Wredny Lodowy Robak
1174	Wredny Lodowy Lew
1175	Wredny Lodowy Człowiek
1176	Wredny Yeti
1177	Wredny Lodowy Golem
1191	Lodowa Wiedma
1192	Silna Lodowa Wiedma
1301	Drzewny Żabi Żołnierz
1302	Drzewny Żabi Przyw.
1303	Straszydło
1304	Zjawa Żółt. Tygrysa
1305	Ropuszy Generał
1306	Elit. Zjawa Żółt. Tygr.
1307	Elit. Zjawa Żółt. Tygr.
1308	Elit. Zjawa Żółt. Tygr.
1309	Elit. Zjawa Żółt. Tygr.
1310	Elit. Zjawa Żółt. Tygr.
1331	Duży Drzewny Żabi Żołn.
1332	Duży Drzewny Żabi Przyw.
1333	Duże Straszydło
1334	Duża Zjawa Żółt. Tygr.
1335	Zły Ropuszy Generał
1336	Ropuszy Generał
1401	Niszczyciel
1402	Wojownik z Toporem
1403	Tysięczny Wojownik
1501	Skalny Golem
1502	Kamienny Golem
1503	Olbrzymi Skalny Golem
1601	Ogr Wojownik
1602	Ogr Rzenik
1603	Ogr Szaleniec
1901	Dziewięć Ogonów
1902	Elit. Dziewięć Ogonów
1903	Elit. Dziewięć Ogonów
1904	Elit. Dziewięć Ogonów
1905	Elit. Dziewięć Ogonów
1906	Elit. Dziewięć Ogonów
2001	Młody Pajšk
2002	Trujšcy Pajšk
2003	Czerw. Trujšcy Pajšk
2004	Szpon. Pajšk
2005	Pajšk Żołnierz
2031	Młody Trujšcy Pajšk
2032	miert. Trujšcy Pajšk
2033	Zły Czerw. Truj. Pajšk
2034	Szpon. Trujšcy Pajšk
2035	Trujšcy Pajšk Żołnierz
2036	Elit. Truj. Pajšk Żołn.
2037	Trujšcy Pajšk Żołnierz
2051	Podły Młody Truj. Pajšk
2052	Podły m. Truj. Pajšk
2053	Podły Czerw. Truj. Paj.
2054	Podły Szpon. Truj. Pajšk
2055	Podły Truj. Pajšk Żołn.
2061	Mały Trujšcy Pajšk
2062	miert. Trujšcy Pajšk
2063	Czerw. mier. Truj. Paj.
2064	Szpon. Trujšcy Pajšk
2065	Trujšcy Pajšk Żołnierz
2071	Best. Młody Truj. Pajšk
2072	Best. miert. Truj. Paj.
2073	Best. Czerw. Truj. Paj.
2074	Best. Szpon. Truj. Paj.
2075	Best. Truj. Pajšk Żołn.
2076	Best. Silny Truj. Pajšk
2091	Królowa Pajšków
2092	Baronówna Pajšków
2093	Elit. Królowa Pajšków
2094	Król Pajšków
2095	Pajęcze Jajo
2101	Pustynny Lis
2102	Pustynne Lataj. Oko
2103	Król Skorpion
2104	Młody Człowiek Skorpion
2105	Skorpion Łucznik
2106	Wężowy Miecznik
2107	Wężowy Łucznik
2108	Pustynny Zawadiaka
2131	Best. Człowiek Skorpion
2132	Skorpion Łucznik
2133	Wężowy Miecznik
2134	Wężowy Łucznik
2135	Pustynny Zawadiaka
2151	Silny Pustynny Lis
2152	Silny Derwisz
2153	Silny Król Skorpion
2154	Silny Człowiek Skorpion
2155	Silny Skorpion Łucznik
2156	Silny Wężowy Miecznik
2157	Silny Wężowy Łucznik
2158	Silny Pustynny Zawadiaka
2191	Olbrzymi Żółw
2192	Elit. Olbrzymi Żółw
2201	Sługa Walczšcego Tygr.
2202	Ognisty Duch
2203	Walczšcy Tygrys
2204	Płomień
2205	Ognisty Wojownik
2206	Ognisty Król
2207	Elit. Ognisty Król
2231	Silny Sługa Walcz. Tygr.
2232	Silny Ognisty Duch
2233	Silny Walczšcy Tygrys
2234	Silny Płomień
2235	Silny Ognisty Wojownik
2291	Czerwony Smok
2301	Drzewo Duchów
2302	Pniak Drzewa Duchów
2303	Driada
2304	Duch Wierzby
2305	Złe Drzewo
2306	Olbrzymie Drzewo Duchów
2307	Władca Drzewa Duchów
2311	Czerwone Drzewo Duchów
2312	Cz. Pniak Drzewa Duchów
2313	Czerwona Driada
2314	Czerw. Duch Wierzby
2315	Czerwone Złe Drzewo
2401	Wojownik Setaou
2402	Łowca Setaou
2403	Mistyk Setaou
2404	Lider Setaou
2411	Żołnierz Setaou
2412	Łucznik Setaou
2413	Magistrat Setaou
2414	Komendant Setaou
2415	Komendant Setaou
2431	ĂľŔÇş´ťç
2432	ĂľŔÇąĂş´
2433	ĂľŔÇšýťç
2434	ĂľŔÇŔĺźö
2451	ÁřĂľŔÇş´ťç
2452	ÁřĂľŔÇąĂş´
2453	ÁřĂľŔÇšýťç
2454	ÁřĂľŔÇŔĺźö
2491	Dowódca Yonghan
2492	Generał Yonghan
2493	Beran-Setaou
2494	Dowódca Huashin
2495	Generał Huashin
2501	Piekielna Meduza
2502	Piekielny Pies
2503	Zombie
2504	Piekielny Oficer
2505	Piekielny Stróż
2506	Dwugłowy Strzelec
2507	Piekielny Kleszcz
2508	Piekielny Wojownik
2509	Piekielny Strzelec
2510	Piekielny Włócznik
2511	Piekielny Kapłan
2512	Piekielny Major
2513	Piekielny Rzenik
2514	Piekielny Generał
2541	Zły Piekielny Wojownik
2542	Zły Piekielny Strzelec
2543	Zły Piekielny Włócznik
2544	Zły Piekielny Kapłan
2545	Zły Piekielny Major
2546	Zły Piekielny Rzenik
2547	Zły Piekielny Generał
2591	Tartar
2592	Piekielny Bastard
2593	Piekielny Bastard
2594	Piekielny Bastard
2595	Ereb
2596	Motłoch Azraela
2597	Charon
2598	Azrael
2600	Wilk Zodiaku
2601	Niebieski Wilk Zodiaku
2602	Lykos Zodiaku
2603	Łucznik Zodiaku
2604	Dzik Zodiaku
2605	Czerwony Dzik Zodiaku
2606	Scrofa Zodiaku
2607	Mi-Jung Zodiaku
2608	Bera Zodiaku
2609	Niedwied Zodiaku
2610	Niedw. Grizzly Zodiaku
2611	Bršz. Niedw. Zodiaku
2612	Eun-Jung Zodiaku
2613	Tigris Zodiaku
2614	Tygrys Zodiaku
2615	Tygrys Zodiaku
2616	Se-Rang Zodiaku
2617	Jin-Hee Zodiaku
2618	Młody Pajšk Zodiaku
2619	Trujšcy Pajšk Zodiaku
2620	Czerw. Tr. Pajšk Zodiaku
2621	Szpon. Pajška Zodiaku
2622	Pajšk Żołnierz Zodiaku
2623	Ognisty Duch Zodiaku
2624	Walczšcy Tygrys Zodiaku
2625	Ogień Zodiaku
2626	Ognisty Wojownik Zodiaku
2627	Ognisty Król Zodiaku
2628	Elit. Ogn. Król Zodiaku
2629	Dziki Ż. Piech. Zodiaku
2630	Dziki Sługa Zodiaku
2631	Dziki Łucznik Zodiaku
2632	Dziki General Zodiaku
2633	Brutalny Kapitan Zodiaku
2634	Zaczarowany Lód Zodiaku
2635	Lod. Wiel. Zab. Zodiaku
2636	Lodowy Robak Zodiaku
2637	Lodowy Lew Zodiaku
2638	Mro. Lod. Czł. Zodiaku
2639	Yeti Zodiaku
2640	Lodowy Golem Zodiaku
2641	Pustynny Lis Zodiaku
2642	Król Skorpion Zodiaku
2643	Wężowy Miecznik Zodiaku
2644	Wężowy Łucznik Zodiaku
2645	Pusty. Zawadiaka Zodiaku
2646	Żoł. Czar. Wiat. Zodiaku
2647	Maniak Cz. Wiat. Zodiaku
2648	Łucz. Cz. Wiat. Zodiaku
2649	Mahon Zodiaku
2650	Bo Zodiaku
2651	Goo-Pae Zodiaku
2652	Chuong Zodiaku
2653	Best. Czł. Skor. Zodiaku
2654	Skorpion Łucznik Zodiaku
2655	Derwisz Zodiaku
2656	D. Żabi Żołnierz Zodiaku
2657	D. Żabi Przyw. Zodiaku
2658	Straszydło Zodiaku
2659	Niszczyciel Zodiaku
2660	Wojow. z Toporem Zodiaku
2661	Tysięczny Wojow. Zodiaku
2662	Ezot. Fanatyk Zodiaku
2663	Arahan Zodiaku
2664	Ezot. Wojownik Zodiaku
2665	W. Ezot. Arahan Zodiaku
2666	Mroczny Kat Zodiaku
2667	Ezot. Dręczyciel Zodiaku
2668	Przyzywacz Zodiaku
2669	Elit. Ork Zodiaku
2670	Elit. Ork Zwiad. Zodiaku
2671	Elit. Ork Wojow. Zodiaku
2672	Elit. Ork Czar. Zodiaku
2673	Elit. Ork Gen. Zodiaku
2674	Czarny Ork Zodiaku
2675	Olbrz. Czar. Ork Zodiaku
2676	Czer. Amazonka Zodiaku
2677	Czerwony Asasyn Zodiaku
2678	Czerwony Mag Zodiaku
2679	Czerwony Kat Zodiaku
2680	Krab Wojow. Zodiaku
2681	Kleszczo-Łucznik Zodiaku
2682	Żołnierz Shrimp Zodiaku
2683	Diab. Pustelnik Zodiaku
2684	Krab Pancerny Zodiaku
2685	Gigant. Zgryzacz Zodiaku
2686	Gigant Oprawca Zodiaku
2687	Mag Zodiaku
2688	Dwigant Zodiaku
2689	Ogr Kat Zodiaku
2690	Ogr Łucznik Zodiaku
2691	Ogr Bojowy Zodiaku
2692	Ogr Mag Zodiaku
2700	Vargulf
2701	Żołnierz Vargulf
2702	Generał Vargulf
2703	Kerberos
2704	Wšż Kerberos
2705	Smok Kerberos
2706	Kentauros
2707	Wojownik Kentauros
2708	Generał Kentauros
2709	Moloch
2710	Wojownik Moloch
2711	Generał Moloch
2712	Skrzydła mierci
2713	Fatalne Skrzydła mierci
2714	Zgniłe Skrzydła mierci
2715	Zephyr
2716	Wojownik Zephyr
2717	Generałowa Zephyr
2718	Uruk
2719	Wojownik Uruk
2720	Generał Uruk
2721	Fantilla
2722	Wojownik Fantilla
2723	Generał Fantilla
2724	Spartaner
2725	Żołnierz Spartaner
2726	Generał Spartaner
2727	Kociany Gladiator
2728	Żołnierz Gladiator Koci
2729	Generał Gladiator Koci
2730	Skarabeusz Sagittarius
2731	Skarabeusz Gigantus
2732	Skarabeusz Virgo
2733	Żelazny Strzelec
2734	Żelazny Wojownik
2735	Żelazny Generał
2736	Zbieg
2737	Damage_Trap
2750	Oficer Zi
2751	Strażnik Zi
2752	Generał Zi
2760	Oficer Chou
2761	Strażnik Chou
2762	Generał Chou
2770	Oficer Yin
2771	Strażnik Yin
2772	Generał Yin
2780	Oficer Mao
2781	Strażniczka Mao
2782	Generał Mao
2790	Oficer Chen
2791	Strażnik Chen
2792	Generał Chen
2800	Oficer Si
2801	Strażniczka Si
2802	Generał Si
2810	Oficer Wu
2811	Strażnik Wu
2812	Generał Wu
2820	Oficer Wei
2821	Strażnik Wei
2822	Generał Wei
2830	Oficer Shen
2831	Strażnik Shen
2832	Generał Shen
2840	Oficer Yu
2841	Strażnik Yu
2842	Generał Yu
2850	Oficer Xu
2851	Strażnik Xu
2852	Generał Xu
2860	Oficer Rekin
2861	Strażnik Rekin
2862	Generał Rekin
2900	Metin Szczura
2901	Metin Bawoła
2902	Metin Tygrysa
2903	Metin Smoka
2904	Metin Węża
2905	Metin Konia
2906	Metin Kozy
2907	Metin Małpy
2908	Metin Psa
3001	Gnoll Wojownik
3002	Gnoll Łucznik
3003	Gnoll Obrońca
3004	Gnoll Mag
3005	Gnoll Generał
3090	Gnoll Lord
3091	Główny Gnoll Strażnik
3101	Jednooki Zabijaka
3102	Cyklop Żołnierz
3103	Cyklop Mag
3104	Cyklop Kat
3105	Generał Outis
3190	Arges
3191	Polifem
3201	Mantykora Wojownik
3202	Mantykora Żołnierz
3203	Mantykora Mag
3204	Mantykora Kat
3205	Generał Kor
3290	Rakszas
3291	Martyaxwar
3301	Lemur Wojownik
3302	Lemur Żołnierz
3303	Lemur Mag
3304	Lemur Kat
3305	Lemur Generał
3390	Lemur Hrabia
3391	Straż Przyboczna Lemur
3401	Trytońska Murena
3402	Żołnierz Shark
3403	Trytoński Mag
3404	Trytoński Łowca
3405	Trytoński Rozpruwacz
3490	Generał Kappa
3491	Tryton
3501	Czerwona Amazonka
3502	Czerwony Asasyn
3503	Czerwony Mag
3504	Czerwony Kat
3505	Czarny Generał
3551	Brutalna Czerw. Amazonka
3552	Brutalny Czerw. Asasyn
3553	Brutalny Czerw. Mag
3554	Brutalny Czerw. Kat
3555	Biały Generał
3590	Trupia Twarz
3591	Czerwony Wódz
3595	Brutalna Trupia Twarz
3596	Brutalny Czerwony Wódz
3601	Krab Wojownik
3602	Kleszczo-Łucznik
3603	Żołnierz Shrimp
3604	Diabelski Pustelnik
3605	Krab Pancerny
3690	Generał Lobster
3691	Król Krabbs
3701	Gigantyczny Zgryzacz
3702	Gigant Oprawca
3703	Gigant Mag
3704	Dwigant
3705	Kapitan Haak
3790	Gargulec
3791	Król Wobba
3801	Katogr
3802	Ogr Łucznik
3803	Ogr Bojowy
3804	Ogr Mag
3805	Generał Ogg
3890	Kapitan Shrack
3891	Ogr Maximus
3901	Wierzbolud
3902	Eoten
3903	Skouman
3904	Kapitan Haak
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	Generał Albus
3910	Szkieletor
3911	Aku-Boku
3912	Arboretum
3913	Sycomor
3949	Portal: nowy kontynent
3950	Kappa
3951	Kappa Laguny
3952	Kappa Głębiny
3953	Kappa Przywódca
3954	Murena Żołnierz
3955	Murena Wojownik Głębin
3956	Królowa Syren
3957	Wylšg Hydry
3958	Wylšg Hydry
3959	Wylšg Hydry
3960	Hydra
3961	Hydra
3962	Hydra
3963	Hydra
3964	Hydra
3965	Skarb Hydry
3970	
3971	Kryształ Płn. Wiatru
3972	Głębie_Płn.W. 415 136
3973	Głębie_Płn.W. 94 139
3980	Żywiołak Ognia
3981	Żywiołak Lodu
3982	Żywiołak Błyskawicy
3983	Żywiołak Wiatru
3984	Żywiołak Ziemi
3985	Żywiołak Mroku
3986	Duch Żaru
3987	Duch Mrozu
3988	Duch Elektro
3989	Duch Powietrza
3990	Duch Kamienia
3991	Duch Półmroku
3992	Władca Płomieni
3993	Władca Lodowca
3994	Władca Grzmotu
3995	Władca Wichury
3996	Władca Ziemi
3997	Władca Nocy
3998	Królestwo Żywiołów
3999	Wyjcie
4000	Metin Ognia
4001	Metin Lodu
4002	Metin Błyskawicy
4003	Metin Wiatru
4004	Metin Ziemi
4005	Metin Nocy
4006	Stróż Żywiołów
4019	Wejcie Piekielnej Wieży
4020	Piek. Wieża Sunga Mahi
4021	Pieczęć Piekielnej Wieży
4022	Portal wištyni Węży
4023	Zmiana poziomu
4024	Głowa Węża
4025	Głowa Węża
4026	Głowa Węża
4027	Głowa Węża
4030	Białe Jajo Smoka
4101	Strażnik Apokalipsy Zi
4102	Strażnik Apokalipsy Chou
4103	Strażnik Apokalipsy Yin
4104	Strażnik Apokalipsy Mao
4105	Strażnik Apokalipsy Chen
4106	Strażnik Apokalipsy Si
4107	Strażnik Apokalipsy Wu
4108	Strażnik Apokalipsy Wei
4109	Strażnik Apokalipsy Shen
4110	Strażnik Apokalipsy Yu
4111	Strażnik Apokalipsy Xu
4112	Strażnik Apokalipsy Hai
4121	Strażnik Apokalipsy Zi
4122	Strażnik Apokalipsy Chou
4123	Strażnik Apokalipsy Yin
4124	Strażnik Apokalipsy Mao
4125	Strażnik Apokalipsy Chen
4126	Strażnik Apokalipsy Si
4127	Strażnik Apokalipsy Wu
4128	Strażnik Apokalipsy Wei
4129	Strażnik Apokalipsy Shen
4130	Strażnik Apokalipsy Yu
4131	Strażnik Apokalipsy Xu
4132	Strażnik Apokalipsy Hai
4141	Metin Zagłady
4142	Metin Sšdu Ostatecznego
4143	Metin Potępienia
4144	Metin Apokalipsy
4145	Katogr Apokalipsy
4146	Tajny Katogr Apokalipsy
4147	Kappa Apokalipsy
4148	Kappa Głębiny Apokalipsy
4149	Chuong Apokalipsy
4150	Tajny Chuong Apokalipsy
4151	Mag Apokalipsy
4152	Tajny Mag Apokalipsy
4200	SZC: Wojownik Setaou
4201	SZC: Łowca Setaou
4202	SZC: Mistyk Setaou
4203	SZC: Żołnierz Setaou
4204	SZC: Łucznik Setaou
4205	SZC: Magistrat Setaou
4206	SZC: Komendant Setaou
4207	SZC: Kapitan Yonghan
4208	SZC: Kapitan Yonghan
4209	SZC: Generał Yonghan
4210	SZC: Generał Yonghan
4220	SZC: Ognisty Duch Żaru
4221	SZC: Ognisty Tygrys Żaru
4222	SZC: Płomień Żaru
4223	SZC: Og. Wojownik Żaru
4224	SZC: Ognisty Król Żaru
4225	SZC: Ognisty Troll Żaru
4226	SZC: Ognista Broda Żaru
4227	SZC: Og. Generał Żaru
4228	SZC: Ognisty Ksišżę Żaru
4229	SZC: Ignator
4240	SZC: Kryształ Mrozu
4241	SZC: Mrony Robak
4242	SZC: Mrony Człowiek
4243	SZC: Mrony Yeti
4244	SZC: Mrony Golem
4245	SZC: Mrony Troll
4246	SZC: Mrona Broda
4247	SZC: Mrony Generał
4248	SZC: Mrony Ksišżę
4249	SZC: Magmowy Yeti
4260	SZC: Wojownik En-Tai
4261	SZC: Bojownik En-Tai
4262	SZC: Druid En-Tai
4263	SZC: Uzdrowiciel En-Tai
4264	SZC: Niszczyciel En-Tai
4265	SZC: Władca En-Tai
4266	SZC: Uzdrowiciel Ochao
4267	SZC: Wojownik En-Tai
4268	SZC: Bojownik En-Tai
4269	SZC: Druid En-Tai
4270	SZC: Uzdrowiciel En-Tai
4271	SZC: Niszczyciel En-Tai
4272	SZC: Bagjanamu
4273	SZC: Żołnierz Ochao
4274	SZC: Mag Ochao
4275	SZC: Kat Ochao
4276	SZC: Generał Ochao
4280	PB: Wojownik Setaou
4281	PB: Łowca Setaou
4282	PB: Mistyk Setaou
4283	PB: Żołnierz Setaou
4284	PB: Łucznik Setaou
4285	PB: Magistrat Setaou
4286	PB: Komendant Setaou
4287	PB: Kapitan Yonghan
4288	PB: Kapitan Yonghan
4289	PB: Generał Yonghan
4290	PB: Generał Yonghan
4300	PB: Ognisty Duch Żaru
4301	PB: Ognisty Tygrys Żaru
4302	PB: Płomień Żaru
4303	PB: Og. Wojownik Żaru
4304	PB: Ognisty Król Żaru
4305	PB: Ognisty Troll Żaru
4306	PB: Ognista Broda Żaru
4307	PB: Og. Generał Żaru
4308	PB: Ognisty Ksišżę Żaru
4309	PB: Ignator
4320	PB: Kryształ Mrozu
4321	PB: Mrony Robak
4322	PB: Mrony Człowiek
4323	PB: Mrony Yeti
4324	PB: Mrony Golem
4325	PB: Mrony Troll
4326	PB: Mrona Broda
4327	PB: Mrony Generał
4328	PB: Mrony Ksišżę
4329	PB: Magmowy Yeti
4340	PB: Wojownik En-Tai
4341	PB: Bojownik En-Tai
4342	PB: Druid En-Tai
4343	PB: Uzdrowiciel En-Tai
4344	PB: Niszczyciel En-Tai
4345	PB: Władca En-Tai
4346	PB: Uzdrowiciel Ochao
4347	PB: Wojownik En-Tai
4348	PB: Bojownik En-Tai
4349	PB: Druid En-Tai
4350	PB: Uzdrowiciel En-Tai
4351	PB: Niszczyciel En-Tai
4352	PB: Bagjanamu
4353	PB: Żołnierz Ochao
4354	PB: Mag Ochao
4355	PB: Kat Ochao
4356	PB: Generał Ochao
4400	SZC: Beran-Setaou
4401	SZC: Razador
4402	SZC: Nemere
4403	SZC: Jotun Thrym
4410	PB: Beran-Setaou
4411	PB: Razador
4412	PB: Nemere
4413	PB: Jotun Thrym
4420	B: Wojownik En-Tai
4421	B: Bojownik En-Tai
4422	B: Druid En-Tai
4423	B: Uzdrowiciel En-Tai
4424	B: Niszczyciel En-Tai
4429	B: Bagjanamu
4430	B: Gnoll Łucznik
4431	B: Cyklop Żołnierz
4432	B: Cyklop Mag
4433	B: Cyklop Kat
4434	B: Generał Outis
4439	B: Polifem
4440	B: Piekielny Strzelec
4441	B: Piekielny Włócznik
4442	B: Piekielny Kapłan
4443	B: Piekielny Major
4444	B: Piekielny Generał
4449	B: Azrael
4450	B: Drzewny Żabi Żoł.
4451	B: Drzewny Żabi Przyw.
4452	B: Straszydło
4453	B: Elit. Zj. Ż. Tygrysa
4454	B: Ropuszy Generał
4459	B: Zjawa Żółt. Tygrysa
4460	B: Ognisty Duch Żaru
4461	B: Ognisty Tygrys Żaru
4462	B: Płomień Żaru
4463	B:Ognisty Wojownik Żaru
4464	B: Magmowy Kryształ
4469	B:Strażnik Smoków Idall
4470	B: Katogr
4471	B: Ogr Łucznik
4472	B: Ogr Bojowy
4473	B: Ogr Mag
4474	B: Generał Ogg
4479	B: Ogr Maximus
5001	Pirat Tanaka
5002	Hae-Tae
5003	Małpa
5004	Pirat Tanaka
5101	Słaby Małpi Żołnierz
5102	Słaby Małpi Miotacz
5103	Słaby Małpi Wojownik
5104	Słaby Małpi Generał
5111	Małpi Żołnierz
5112	Małpi Miotacz
5113	Małpi Wojownik
5114	Małpi Generał
5115	Kamienna Małpa
5116	Przyw. Małp
5121	Silny Małpi Żołnierz
5122	Silny Małpi Miotacz
5123	Silny Małpi Wojownik
5124	Silny Małpi Generał
5125	Silna Kamienna Małpa
5126	Silna Złota Małpa
5127	Silny Przyw. Małp
5131	Mšdry M. Małpi Żołnierz
5132	Mšdry M. Małpi Miotacz
5133	Mšdry M. Małpi Wojownik
5134	Mšdry M. Małpi Generał
5141	Mšdry Małpi Żołnierz
5142	Mšdry Małpi Miotacz
5143	Mšdry Małpi Wojownik
5144	Mšdry Małpi Generał
